station,station_key,horizon,p,rho1,rho_h,ar1_reference_skill,ar1_status,yw_linear_reference_skill,yw_mse,yw_rmse,gamma0,persistence_mse,persistence_rmse,valid_pair_count_rho_h,min_valid_pair_count_required_lags,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_number,covariance_psd_status,regularization_applied,numerical_status,rho1_control_value,rho1_diff_from_control,notes
Valencia Vivers,valencia_vivers,1,14,0.6057131679804734,0.6057131679804734,0.15231687770651858,DIAGNOSTIC_ONLY,0.16224879717628327,59.60784880455719,7.720611944953404,96.39625438951792,84.93238674780257,9.215876884366597,2563,2462,22.332571677668724,455.5278378469593,20.397464493641845,PSD,0.0,OK,0.614,0.008286832019526624,
Valencia Vivers,valencia_vivers,2,14,0.6057131679804734,0.3756905360403583,0.2255443799483815,DIAGNOSTIC_ONLY,0.24280837173558412,79.74289683610145,8.929887840062799,96.39625438951792,139.08503401360545,11.793431816634438,2557,2461,22.332571677668724,455.5278378469593,20.397464493641845,PSD,0.0,OK,0.614,0.008286832019526624,
Valencia Vivers,valencia_vivers,3,14,0.6057131679804734,0.29379864047857696,0.24089003933753272,DIAGNOSTIC_ONLY,0.26964125389897453,84.82571815454818,9.210087847276387,96.39625438951792,159.02121834360028,12.610361546902622,2529,2458,22.332571677668724,455.5278378469593,20.397464493641845,PSD,0.0,OK,0.614,0.008286832019526624,
Valencia Vivers,valencia_vivers,4,14,0.6057131679804734,0.2457575069365636,0.25748308155517585,DIAGNOSTIC_ONLY,0.28690217520040007,87.29804068638424,9.343342051235426,96.39625438951792,171.67469050894084,13.102468870748782,2518,2458,22.332571677668724,455.5278378469593,20.397464493641845,PSD,0.0,OK,0.614,0.008286832019526624,
Valencia Vivers,valencia_vivers,5,14,0.6057131679804734,0.1986307818691739,0.27916204543206724,DIAGNOSTIC_ONLY,0.30508313904114415,88.99259612398154,9.433588719251096,96.39625438951792,184.28423236514521,13.57513286731092,2497,2455,22.332571677668724,455.5278378469593,20.397464493641845,PSD,0.0,OK,0.614,0.008286832019526624,
Valencia Vivers,valencia_vivers,6,14,0.6057131679804734,0.1953027469978529,0.2739015766080629,DIAGNOSTIC_ONLY,0.29960159203782877,89.4744325205284,9.459092584414659,96.39625438951792,182.39320388349515,13.505302806064556,2499,2454,22.332571677668724,455.5278378469593,20.397464493641845,PSD,0.0,OK,0.614,0.008286832019526624,
Valencia Vivers,valencia_vivers,7,14,0.6057131679804734,0.18748765208823281,0.27939376587869524,DIAGNOSTIC_ONLY,0.30329156327883977,90.02797398171748,9.488307224248036,96.39625438951792,185.47071129707112,13.618763207320667,2489,2452,22.332571677668724,455.5278378469593,20.397464493641845,PSD,0.0,OK,0.614,0.008286832019526624,
