dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag
e1_rr_44013007_10_M,hgb_direct,1,1603,0.1775177996783613,0.1253935984155115,0.2549308919802796,0.2151228865075618,0.30613126111560135,0.04525477101438123,True,False,False,False
e1_rr_44013007_10_M,hgb_direct,2,1594,0.255330757399563,0.2514794509723028,0.17900677204405616,0.1505428462370132,0.21440998061774416,0.04570593468565978,True,False,False,False
e1_rr_44013007_10_M,hgb_direct,3,1586,0.2812110307095371,0.2866719600922993,0.17226486213920023,0.1437230312667208,0.20760039307880332,0.048442779437200816,True,False,False,False
e1_rr_44013007_10_M,hgb_direct,4,1578,0.3031680632945924,0.308548597057625,0.16396150758821754,0.13657244488144735,0.19498472441104947,0.04970789271038153,True,False,False,False
e1_rr_44013007_10_M,hgb_direct,5,1570,0.308210842418793,0.3150931505070468,0.15254658581024788,0.1254418774518707,0.18186321348827897,0.047016511720687194,True,False,False,False
e1_rr_44013007_10_M,hgb_direct,6,1561,0.24511340003398,0.2383745849895258,0.15672314045074687,0.13171318546796204,0.18911981426689015,0.03841494181988555,True,False,False,False
e1_rr_44013007_10_M,hgb_direct,7,1557,0.1973628481456341,0.1709464066760722,0.1549100925947006,0.13133506313211202,0.1853562801532709,0.03057349708099401,True,False,False,False
e1_rr_44013007_10_M,ridge_direct,1,1603,0.1752973486195908,0.118872978315791,0.22171770263888038,0.1853077089243889,0.27298052980745596,0.03886652541462258,True,False,False,False
e1_rr_44013007_10_M,ridge_direct,2,1594,0.2664130977185105,0.2530498926305335,0.10725604133970151,0.08972116376794671,0.12965364490496942,0.028574414222334504,True,False,False,False
e1_rr_44013007_10_M,ridge_direct,3,1586,0.2881627091350546,0.2838198163169233,0.10664523790781538,0.0898755359279769,0.1308349135327033,0.030731180671868502,True,False,False,False
e1_rr_44013007_10_M,ridge_direct,4,1578,0.3088733708188462,0.3056697257576232,0.10399984722695822,0.08594406356520619,0.12450232186676603,0.03212278337763562,True,False,False,False
e1_rr_44013007_10_M,ridge_direct,5,1570,0.3129306888179469,0.3083405792675355,0.09901282202757723,0.08157779828607065,0.12025100356809793,0.030984150598898526,True,False,False,False
e1_rr_44013007_10_M,ridge_direct,6,1561,0.2493738878694332,0.2287016284273932,0.09623178113706013,0.07981573794498964,0.11699147764586004,0.02399769339874907,True,False,False,False
e1_rr_44013007_10_M,ridge_direct,7,1557,0.197585292614929,0.1614720303724741,0.0954568783902243,0.07789352198032279,0.1167058553857613,0.018860875248840163,True,False,False,False
e1_rr_44013007_10_M,sarima,1,169,0.2827535876450319,0.2207003933843241,0.31608871319128146,0.18808368130530295,0.5519771803880322,0.08937521766893634,True,False,False,False
e1_rr_44013007_10_M,sarima,2,168,0.2498636860340478,0.27618879071041,0.16932797485227605,0.11110513085838297,0.26561017104530626,0.04230891194527024,True,False,False,False
e1_rr_44013007_10_M,sarima,3,167,0.2254989150616876,0.2396293184561689,0.0951125746527263,0.06010170865393486,0.1610254713762866,0.021447782392913547,True,False,False,False
e1_rr_44013007_10_M,sarima,4,165,0.3456940523163669,0.314852048211207,0.12922075121023777,0.08731575525418858,0.20452808487068988,0.04467084512923217,True,False,False,False
e1_rr_44013007_10_M,sarima,5,166,0.4255155230163081,0.35655700495642,0.17270535949170637,0.11933449223283175,0.25248623731639486,0.07348881137183294,True,False,False,False
e1_rr_44013007_10_M,sarima,6,164,0.3727806481608267,0.2700281227823473,0.1473892809312945,0.0952621848480216,0.233070661385278,0.05494387167752614,True,False,False,False
e1_rr_44013007_10_M,sarima,7,162,0.2950720028002277,0.147270297033199,0.2247738108580405,0.1593209847377007,0.32349483708114635,0.06632445854692158,True,False,False,False
e1_rr_44013007_10_M,seasonal_naive,1,1603,-0.104380397576949,-0.1633355540750611,0.9561430660924822,0.7809843188065277,1.1907366101194854,-0.09980259337917632,False,False,False,False
e1_rr_44013007_10_M,seasonal_naive,2,1594,0.0812794304513576,0.1061893724783242,0.9562178400490232,0.7725312018396522,1.195632299683255,0.07772084142661197,False,False,True,False
e1_rr_44013007_10_M,seasonal_naive,3,1586,0.1146749843368366,0.1500164446637066,0.958138617666905,0.7796560832021256,1.202953773061766,0.1098745309734706,False,False,True,False
e1_rr_44013007_10_M,seasonal_naive,4,1578,0.1416152432936309,0.1758016555493048,0.9711118253489697,0.780917415080114,1.1932381336555928,0.13752423741211633,False,False,True,False
e1_rr_44013007_10_M,seasonal_naive,5,1570,0.1476407771009743,0.1778226620884669,0.9676357823094123,0.7793671959186603,1.2027981010259312,0.14286249885087085,False,False,True,False
e1_rr_44013007_10_M,seasonal_naive,6,1561,0.0700515760710263,0.0826712670813093,0.9626560300122128,0.7660328160414249,1.1986208377083343,0.0674355721166327,False,False,True,False
e1_rr_44013007_10_M,seasonal_naive,7,1557,0.0,0.0,0.9865587802590254,0.7855598971026861,1.2434841989108993,0.0,False,False,False,False
e1_rr_44013007_10_M,stl_ridge_direct,1,1603,-0.8425952129837566,-1.384483724333201,1.3266581079910795,1.0987371263191776,1.6372573906355414,-1.1178357710593712,False,False,False,False
e1_rr_44013007_10_M,stl_ridge_direct,2,1594,-0.5350037841217283,-0.8412859312062402,1.2608645996195706,1.0299284956307273,1.5641610281203049,-0.6745673320615982,False,False,False,False
e1_rr_44013007_10_M,stl_ridge_direct,3,1586,-0.4808067098766881,-0.758584225156228,1.2448063087216623,1.0268276115457724,1.5424900412422928,-0.5985112257302073,False,False,False,False
e1_rr_44013007_10_M,stl_ridge_direct,4,1578,-0.4452792700300121,-0.7129484098856844,1.2583480959650586,1.0272418132232768,1.5273466302438103,-0.5603163216149769,False,False,False,False
e1_rr_44013007_10_M,stl_ridge_direct,5,1570,-0.4319504101058393,-0.7133904970737124,1.2035493991443058,0.9787259401134569,1.4657955140500127,-0.5198736565430193,False,False,False,False
e1_rr_44013007_10_M,stl_ridge_direct,6,1561,-0.5570212652415933,-0.90578477197487,1.1635577969715523,0.9410531628395647,1.4330360729292702,-0.648126436250815,False,False,False,False
