dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag,station_id,station_name,province,station_type,station_class,lat,lon,altitude_m,dem_code
e1_rr_45153999_10_M,seasonal_naive,2,1546,-0.1331498688846224,-0.2928635364960534,1.0068733262496827,0.6147273414658357,1.7178074886551358,-0.1340650513735689,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,seasonal_naive,3,1539,-0.0516130270429018,-0.1361999423797175,1.0095068819897202,0.6181093296165623,1.6455970881306103,-0.0521037060001309,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,seasonal_naive,4,1536,-0.0261561623455426,-0.0692738192738191,1.0128685990277055,0.6173071504677783,1.6713514821744655,-0.0264927555108709,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,seasonal_naive,5,1533,-0.0162438485117353,-0.0322729672650474,1.01792738975774,0.6255007991819513,1.6825401877805095,-0.0165350583151708,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,seasonal_naive,6,1529,-0.0024146556211568,-0.0116331968544873,1.0271759122099229,0.6141591457265405,1.7231755801816475,-0.0024802760903345,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,seasonal_naive,7,1526,0.0,0.0,1.0284455264144607,0.6118628376462397,1.7372540250057384,0.0,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,stl_ridge_direct,1,1551,-0.7259622309266258,-1.8339337526952904,1.5409984423296128,1.010010484719932,2.4089163261160276,-1.118706667048061,False,True,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,stl_ridge_direct,2,1546,-0.4165294653919269,-1.142165298495735,1.402304675458886,0.921667051315948,2.2745977858953004,-0.5841012167854893,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,stl_ridge_direct,3,1539,-0.3217620031065469,-0.8916104870022619,1.370783664310688,0.8721502606531827,2.1785179436466167,-0.4410660976543393,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,stl_ridge_direct,4,1536,-0.2791293572497817,-0.7789763059554498,1.3098333657987526,0.8402991743820097,2.085085120127921,-0.365612945499724,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,stl_ridge_direct,5,1533,-0.2687080506875132,-0.7205418065356413,1.309974518850065,0.8372393238383221,2.122909258569203,-0.352000699410514,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,stl_ridge_direct,6,1529,-0.2474924925103676,-0.6767574874618192,1.298934625770637,0.7856497672609737,2.1635751047787797,-0.3214765681399964,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_45153999_10_M,stl_ridge_direct,7,1526,-0.2440201136139301,-0.6545325486049549,1.300128726471384,0.7798100716035182,2.195257751889333,-0.3172575595462814,False,False,False,False,45153999_10_M,San Pablo de los Montes,Toledo,Rural Remote/Background,rural,39.54633,-4.35042,923,ES0001R
e1_rr_08019028_10_M,hgb_direct,1,1437,0.0583157156074484,0.0413996606752581,0.4868172835872158,0.4051049327613906,0.5801982747507438,0.0283890982624626,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,hgb_direct,2,1426,0.1493379889837482,0.1140512059881404,0.2714382781701528,0.2220535088958319,0.329858058949095,0.0405360465951418,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,hgb_direct,3,1418,0.1872927696137173,0.1434055189833757,0.2109236472030908,0.171999465950076,0.2604085624802949,0.0395044740616934,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,hgb_direct,4,1410,0.2111964495825539,0.171366538441134,0.1652173413795293,0.1327315042173648,0.1990665124113425,0.0348933159088253,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,hgb_direct,5,1402,0.2213452387118556,0.1846742996164693,0.1455148725792733,0.1175786455466418,0.1762861274458452,0.0322090242071845,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,hgb_direct,6,1400,0.2102879401035242,0.1744056106676998,0.1394818002924061,0.1162385957732613,0.1681079395642427,0.0293313404654212,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,hgb_direct,7,1396,0.1934338929203042,0.151954123878943,0.1392610973275853,0.1134769882845326,0.1697611987094305,0.0269378161884282,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,ridge_direct,1,1437,0.0957226917093506,0.0748570865033184,0.4782794231677706,0.3919980323124551,0.5715128515531229,0.0457821937748145,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,ridge_direct,2,1426,0.173415931794217,0.1415427664717268,0.2050816290799438,0.1642927810867125,0.256309989133469,0.0355644218007744,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,ridge_direct,3,1418,0.2158768626386846,0.1692332927520503,0.1171170561980712,0.0948637098880885,0.1433836121653691,0.0252828626535181,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,ridge_direct,4,1410,0.2384420224427619,0.196403169991194,0.0783212220636009,0.0640993183397958,0.0949114579697229,0.0186750705890336,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,ridge_direct,5,1402,0.2460380050527101,0.2053600828436949,0.0672592137262516,0.0552105835135464,0.0821649082328192,0.0165483227666208,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,ridge_direct,6,1400,0.2312505921946567,0.1906723201418169,0.0631500670098657,0.0520976873216059,0.0768152122891367,0.0146034903931637,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,ridge_direct,7,1396,0.2140867506929954,0.1719454092457114,0.0588970012489588,0.0479449537447063,0.0711441052402321,0.0126090676229508,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,sarima,1,167,0.0498714823828565,0.047712843071246,0.5285289595264814,0.3817061477829657,0.671648570016676,0.0263585226938543,False,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,sarima,2,168,0.2116698580537701,0.1902577285990624,0.3257796190175865,0.193763929047418,0.5279867694377748,0.0689577257142638,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,sarima,3,168,0.2897654817087807,0.2050606702780749,0.1875884536789086,0.1002999724040848,0.3392317274483099,0.0543566586432742,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,sarima,4,162,0.2234398368823777,0.1997036958746046,0.1106475496724064,0.0546077457587672,0.239547161136872,0.0247230704502372,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,sarima,5,164,0.2533513756625635,0.2094495375832739,0.1068566464279028,0.054764615013658,0.2130433492060452,0.0270722783711973,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,sarima,6,166,0.3016932608525395,0.2118957470485397,0.0964059051915106,0.0678362608998836,0.1360187221158122,0.0290850119026675,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,sarima,7,166,0.1649501916789183,0.1796800316478388,0.0846784629760311,0.0505241873745028,0.1476609857783066,0.0139677286989725,True,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,seasonal_naive,1,1437,-0.4668429588312475,-0.5341873824411574,1.0101543481715576,0.7859801371200003,1.260010545304712,-0.4715834447766601,False,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,seasonal_naive,2,1426,-0.1410000482483162,-0.1475259006526676,1.0336716465812406,0.796436686375287,1.3353932351791222,-0.1457477520408713,False,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,seasonal_naive,3,1418,-0.0319305642739513,-0.0376400298730394,1.0418481020058352,0.8055429759772877,1.307860602322752,-0.0332667977847914,False,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,seasonal_naive,4,1410,0.0295791208592276,0.0263907632328685,1.0092325802106017,0.7880609161365321,1.2892901571916884,0.0298522124651194,False,False,True,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,seasonal_naive,5,1402,0.0419688754038303,0.0387193654902351,1.0194150074656816,0.8021873078813638,1.283738340445074,0.0427837014331219,False,False,True,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,seasonal_naive,6,1400,0.0240886986380554,0.0212549158308702,1.0167201895731222,0.7896230895542486,1.2947337304129,0.0244914662458534,False,False,True,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,seasonal_naive,7,1396,0.0,0.0,1.024994007541155,0.7956596435259458,1.2919912634497197,0.0,False,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,stl_ridge_direct,1,1437,-2.4690058772971235,-3.7890642477156113,1.7660733676421996,1.4369962164295758,2.1176914982496013,-4.360445524446514,False,True,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,stl_ridge_direct,2,1426,-1.764445465860332,-2.654974202946331,1.61483468791144,1.3087962778497413,1.9870665924347,-2.849287743199324,False,True,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,stl_ridge_direct,3,1418,-1.525396974602772,-2.351611324566705,1.5341989615084088,1.2393744332910863,1.8766721977388685,-2.3402624543236414,False,True,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,stl_ridge_direct,4,1410,-1.391100133068624,-2.164986023101551,1.451376733069777,1.155540517468873,1.7926311630456029,-2.019010366506072,False,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,stl_ridge_direct,5,1402,-1.3655138199972372,-2.143830020964508,1.421840893697212,1.1421409034393857,1.7685729552258511,-1.9415433901807655,False,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,stl_ridge_direct,6,1400,-1.4098851703391788,-2.2068760498412416,1.363761182404448,1.0667514094037154,1.7291525455974306,-1.9227466669562552,False,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019028_10_M,stl_ridge_direct,7,1396,-1.4597939020576325,-2.2668703455938797,1.320755067642129,1.0272161650546234,1.6592356940797723,-1.9280301938556952,False,False,False,False,08019028_10_M,Barcelona Pl. Universitat,Barcelona,Urban/Traffic,urban,41.3874,2.1649,24,ES0559A
e1_rr_08019054_10_M,hgb_direct,1,1427,0.0831603025834692,0.0469374603095035,0.4784559928007614,0.3875161799939831,0.5992584213865642,0.0397885451341854,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,hgb_direct,2,1416,0.1490533332906917,0.1038771872563606,0.2676040929025354,0.214880045565413,0.3389737193430939,0.0398872820493548,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,hgb_direct,3,1406,0.1906232180478182,0.131252628530788,0.1919385476994885,0.1514646320560868,0.244442163802259,0.0365879436299011,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,hgb_direct,4,1398,0.2213341926173715,0.1660586218682692,0.1397435541776441,0.1126249853357255,0.1824372341307836,0.0309300267373907,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,hgb_direct,5,1387,0.2251296367038612,0.1745858106051939,0.1286265653859761,0.1023164918991181,0.1639906363627238,0.0289576519358102,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,hgb_direct,6,1379,0.2279357404271512,0.1914777346874968,0.1144594643368189,0.092158632525449,0.1435139817937461,0.0260894027525079,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,hgb_direct,7,1372,0.2284391268807913,0.1819131221934279,0.1114271071261027,0.0893742211268177,0.1391827330739058,0.0254543110627393,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,ridge_direct,1,1427,0.0899674181183064,0.0702300443454957,0.5024007945076104,0.3812309186877979,0.6704129032730054,0.0451997023424355,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,ridge_direct,2,1416,0.1619833464910797,0.119404266693429,0.2148681236988795,0.1587464561857758,0.2928941063599899,0.0348050577310037,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,ridge_direct,3,1406,0.2048635621429519,0.150313350903269,0.1036284494035679,0.0791773520408269,0.1386836745769052,0.0212296932841655,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,ridge_direct,4,1398,0.2359319290957044,0.1891948982866392,0.0640560352918663,0.0500217356812156,0.0842678129461265,0.0151128639766325,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,ridge_direct,5,1387,0.2418495686973673,0.2001058180721274,0.0520849594053753,0.0403347080194766,0.0686704770251493,0.0125967249678099,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,ridge_direct,6,1379,0.2394442363308918,0.2076122712247693,0.0524299312809306,0.0410006179883295,0.0674491210199398,0.0125540448564435,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,ridge_direct,7,1372,0.243312278413993,0.2029026529366793,0.0476823269101211,0.0367604474474007,0.061599610113675,0.0116016956005824,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,sarima,1,166,0.0304005862439483,0.0108664739198013,0.5034984906442423,0.2529197426218526,0.9989461630741808,0.015306649288528,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,sarima,2,166,0.1377498104989916,0.1039519105350149,0.2583873606121182,0.1224586302400222,0.5734280850121629,0.0355928099596538,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,sarima,3,162,0.2136490298162952,0.1361960284619284,0.1546676983772574,0.0835982404329118,0.2761530765790261,0.0330446037022204,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,sarima,4,165,0.2707287212862288,0.1803993256979261,0.1054183736843379,0.0638313641230603,0.1650236486258137,0.0285397815076346,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,sarima,5,164,0.2685241117039193,0.2539245570907107,0.0453523092591534,0.0211562202583629,0.1153114457954992,0.0121781885575356,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,sarima,6,168,0.2414224701188877,0.2293613436728621,0.0452619296430699,0.0212126030399238,0.0980662198330366,0.0109272468567772,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,sarima,7,163,0.269179533278804,0.2031911190849699,0.0611578853172643,0.0393428874357285,0.0927252200006469,0.0164624510260198,True,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,seasonal_naive,1,1427,-0.5223950754286957,-0.6665295792470736,1.0316675800192845,0.7612111848545337,1.378510676198024,-0.538938063281514,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,seasonal_naive,2,1416,-0.1957364906676268,-0.2397326939511919,1.0295531170014132,0.7664835202732707,1.3951708236094902,-0.2015211140777731,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,seasonal_naive,3,1406,-0.0905203809493915,-0.1186267112212999,1.0360109936512831,0.779750027549162,1.415534753642581,-0.0937801098130717,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,seasonal_naive,4,1398,-0.0291933436399971,-0.0384000643351862,1.034708897782465,0.7537100686811533,1.4374043278379425,-0.0302066124203261,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,seasonal_naive,5,1387,0.0005560740029667,-0.0079155672823219,0.9875261325216846,0.7263568961413227,1.3611372189851898,0.0005491376095455,False,False,True,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,seasonal_naive,6,1379,-0.0031472716763187,0.0003940576112229,0.9916536929600756,0.7574013042844795,1.34401154343344,-0.00312100358057,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,seasonal_naive,7,1372,0.0,0.0,0.989712580456612,0.7213069092883534,1.341167641950187,0.0,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,stl_ridge_direct,1,1427,-2.1103657081918863,-3.5171811478335826,1.7214391156878543,1.3642221656041904,2.1882672333098103,-3.632866078487813,False,True,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,stl_ridge_direct,2,1416,-1.495891942768893,-2.4293414780015743,1.546757242420682,1.2086924862631732,2.027188280937924,-2.3137816963565294,False,True,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,stl_ridge_direct,3,1406,-1.2900035884016372,-2.1157767847830593,1.4647140366755795,1.1392658894608176,1.9265662603931244,-1.8894863632937449,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,stl_ridge_direct,4,1398,-1.163854574148011,-1.8993168758586496,1.4187841090073938,1.0837210097770298,1.9113760413593073,-1.6512583749967658,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,stl_ridge_direct,5,1387,-1.1071900799370795,-1.819246882379196,1.329690718940255,0.999193179296516,1.7947411121839865,-1.4722203733950536,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,stl_ridge_direct,6,1379,-1.1128474847224537,-1.8017141426804524,1.2802919822079488,0.9805257007539492,1.692543614840908,-1.42476971211044,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_08019054_10_M,stl_ridge_direct,7,1372,-1.1022050723044847,-1.8020922410727187,1.2524728915193897,0.9226302882133464,1.6901242410658572,-1.380481973956536,False,False,False,False,08019054_10_M,Barcelona Vall d'Hebron,Barcelona,Urban/Background,urban,41.42608,2.14799,136,ES1856A
e1_rr_44216001_10_M,hgb_direct,1,1715,0.0890765265794398,0.0479106163991702,0.3297492152033837,0.2464698050180576,0.4360499371023661,0.0293729147326136,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,hgb_direct,2,1711,0.1942345432191011,0.1420852997468159,0.1506270846127895,0.1113266082393605,0.2062378155785161,0.02925698297619,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,hgb_direct,3,1709,0.2210488631819168,0.1913037751955921,0.1069756314195129,0.0794052562838796,0.1443258593241215,0.023646841713451,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,hgb_direct,4,1707,0.2323564595252979,0.2267135871795802,0.0877831133727737,0.0647576100240616,0.1177228694364813,0.0203969734294055,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,hgb_direct,5,1705,0.2489036207464984,0.2321496456660573,0.0793410116518209,0.0566481653506511,0.1101165351733069,0.0197482650738283,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,hgb_direct,6,1703,0.2580962179906262,0.2336322864958073,0.0690379275965746,0.0496541420628349,0.0963532463971247,0.0178184280105866,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,hgb_direct,7,1701,0.2645383767963849,0.241931835426053,0.0629724631361665,0.046348231963393,0.0863976195368006,0.0166586331809116,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,ridge_direct,1,1715,0.1104253459187939,0.0650004290584751,0.4082926859463594,0.2753045328103659,0.5661254540109881,0.0450858610817402,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,ridge_direct,2,1711,0.1954639461190745,0.1430163130869441,0.1474327422244373,0.1021083928552755,0.2137263889183941,0.0288177855823448,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,ridge_direct,3,1709,0.2258278220537054,0.19404135291653,0.087936425954919,0.0602146350998267,0.1244554512632183,0.0198584915525863,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,ridge_direct,4,1707,0.2420492495829339,0.2329021475548077,0.0601787779696501,0.0420346818842581,0.0852136483162588,0.0145662280483718,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,ridge_direct,5,1705,0.2584146780694506,0.2407656669367889,0.0468295165761375,0.032027926132599,0.0677741370853263,0.0121014344501705,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
e1_rr_44216001_10_M,ridge_direct,6,1703,0.2703207399425587,0.2493877543691346,0.0356947279542019,0.0250450913903952,0.0523598025159424,0.0096490252726282,True,False,False,False,44216001_10_M,Teruel,Teruel,Urban/Background,urban,40.33639,-1.10667,915,ES1421A
