station,horizon,rmse_lags_only,mae_lags_only,skill_rmse_vs_persistence_lags_only,skill_mae_vs_persistence_lags_only,rmse_lags_meteo,mae_lags_meteo,skill_rmse_vs_persistence_lags_meteo,skill_mae_vs_persistence_lags_meteo,delta_rmse_meteo_minus_lags,delta_mae_meteo_minus_lags,delta_skill_rmse_meteo_minus_lags,delta_skill_mae_meteo_minus_lags
Ringsend dublin,11,13.61000801895905,9.696326513466376,0.188341251338579,0.0734585145844128,12.77394649680938,8.850194403424585,0.2382013725028475,0.1543114542009934,-0.8360615221496701,-0.8461321100417916,0.049860121164268495,0.0808529396165806
Ringsend dublin,12,12.955620211961795,9.43863257438053,0.2307261743022572,0.1369043379542475,12.341600500455998,8.755646738137509,0.2671852001764315,0.1993585237544328,-0.6140197115057973,-0.6829858362430219,0.036459025874174295,0.0624541858001853
Ringsend dublin,13,31.825486735960588,11.206431973099829,0.0669828237749277,0.1259381219136053,31.80586853740808,10.954470450274684,0.0675579639563785,0.1455902254890071,-0.019618198552507238,-0.2519615228251446,0.0005751401814508006,0.019652103575401814
Ringsend dublin,14,14.281775401546817,9.573623516201891,0.2033477129211754,0.1350221516650972,13.923812665631951,9.28619206308992,0.2233152466652422,0.1609916123855669,-0.3579627359148656,-0.2874314531119708,0.01996753374406679,0.025969460720469684
Ringsend dublin,15,14.917008355907228,10.372959898831024,0.1971752733956685,0.1368123585263427,14.874845270576106,10.04827896157223,0.1994444661618137,0.1638307385449005,-0.04216308533112212,-0.324680937258794,0.0022691927661451783,0.027018380018557803
Ringsend dublin,16,14.01158283484926,9.90272145709585,0.2067048060654157,0.1201366760902749,13.520000228084754,9.355279608341217,0.2345367879310328,0.1687772449257631,-0.4915826067645064,-0.5474418487546338,0.02783198186561711,0.0486405688354882
Ringsend dublin,17,11.392451525937467,8.148589052133753,0.2529408397938978,0.1531364473750239,11.36735590733888,7.982967592131759,0.2545864831141639,0.1703490932835197,-0.025095618598587777,-0.16562146000199363,0.0016456433202660659,0.017212645908495777
Ringsend dublin,18,8.896534035681416,6.591131708533537,0.2833850500878866,0.1538645971119376,8.69490249051899,6.435084255166377,0.2996264514086434,0.1738971621801686,-0.2016315451624262,-0.15604745336715986,0.0162414013207568,0.020032565068231006
Ringsend dublin,19,7.347912141418051,5.796034712953119,0.3023994518882406,0.1215473428585127,6.798788075095169,5.343567532163025,0.3545325261922936,0.1901237087567532,-0.5491240663228814,-0.4524671807900944,0.052133074304053006,0.0685763658982405
Ringsend dublin,20,7.551522726465304,5.974000041685357,0.3079637014506934,0.0940310744472247,6.943491107786838,5.425484431431531,0.3636849070979346,0.1772145519502461,-0.6080316186784662,-0.5485156102538253,0.0557212056472412,0.08318347750302141
Ringsend dublin,21,9.372069947346615,6.600573438215262,0.2344861192679549,0.103521959649639,8.979970474324775,6.2497318535096715,0.2665129384138063,0.1511726341363889,-0.39209947302184034,-0.35084158470559057,0.0320268191458514,0.047650674486749894
Ringsend dublin,22,8.827876525021697,6.214012572934057,0.2582593564640502,0.1602930557928692,8.5028370827399,6.019437243624102,0.2855699972970192,0.1865862525438073,-0.32503944228179726,-0.1945753293099548,0.027310640832969024,0.026293196750938108
Ringsend dublin,23,9.774875149418431,6.334084723105528,0.2560908102509672,0.1785862421269527,9.506912244733543,6.060459583925178,0.2764839164809523,0.2140703670870731,-0.2679629046848877,-0.2736251391803499,0.02039310622998508,0.035484124960120406
Ringsend dublin,24,11.647646492985665,6.677615986994776,0.1933681253128142,0.1714907551297968,11.470115016641612,6.4522784205606225,0.2056626731998594,0.1994489751548556,-0.1775314763440523,-0.22533756643415348,0.012294547887045204,0.027958220025058794
edenderry co offlay,1,7.708363160009115,4.919177489922597,0.2317613552732521,0.0725683952831178,8.180188011398922,4.950693211005284,0.1847378722255649,0.0666266141952421,0.47182485138980734,0.03151572108268663,-0.04702348304768719,-0.0059417810878757
edenderry co offlay,2,11.428554482760902,6.291409571904402,0.2033985582689214,0.0687684106343243,11.696626454558055,6.329315615250514,0.1847132101311998,0.0631576958035176,0.2680719717971538,0.03790604334611203,-0.018685348137721602,-0.005610714830806704
edenderry co offlay,3,9.4930479024603,6.153749862598582,0.1858544841766756,0.0447159245682813,10.256914931850986,6.572106020507089,0.120343499395641,-0.0202280501515541,0.7638670293906866,0.4183561579085069,-0.0655109847810346,-0.0649439747198354
edenderry co offlay,4,12.45547370863517,7.415643431010999,0.132992188431217,0.0110519611015265,12.825392844991264,7.586521601699756,0.1072426434221693,-0.0117363017599965,0.36991913635609386,0.17087817068875744,-0.025749545009047692,-0.022788262861523002
edenderry co offlay,5,16.833778033266643,9.49601959743771,0.1800338686168745,0.0647765468067449,17.28721117399248,9.605107216767223,0.1579473341795594,0.0540329611387553,0.45343314072583496,0.10908761932951272,-0.02208653443731512,-0.010743585667989594
edenderry co offlay,6,15.42284670842924,8.661925367744049,0.1918820412977305,0.1407870414763513,16.12528386161171,9.16352889336681,0.1550761202458015,0.091030869383117,0.7024371531824691,0.5016035256227607,-0.03680592105192901,-0.0497561720932343
edenderry co offlay,7,14.160171947755632,8.615821882220807,0.1943334975860777,0.1236316924659706,15.296862543970926,9.10991918767233,0.1296595981194316,0.0733740124378798,1.1366905962152938,0.49409730545152364,-0.06467389946664612,-0.05025768002809079
edenderry co offlay,8,19.02103131354008,9.844207409320848,-0.0576941671446833,0.0417207535815852,19.87180782881767,10.27596617350646,-0.1050029246415611,-0.0003085785906105,0.8507765152775875,0.4317587641856111,-0.047308757496877796,-0.042029332172195705
edenderry co offlay,9,23.178667492854743,11.426204108559126,0.0611124319172619,-0.0165404844229775,23.542009867048545,11.644967098823658,0.0463946903476317,-0.0360028915342547,0.36334237419380244,0.2187629902645316,-0.014717741569630204,-0.019462407111277197
edenderry co offlay,10,18.212992437963212,10.022913322991108,0.1072909757869284,0.0691584749946638,18.65074496923342,10.384041506690435,0.0858345546980757,0.0356200118348555,0.4377525312702062,0.36112818369932675,-0.021456421088852692,-0.033538463159808296
edenderry co offlay,11,18.841077864217745,9.917033369778457,0.1511903733613532,0.1425786059852672,18.720747525489312,9.90169731406804,0.1566113769061323,0.1439045531486584,-0.1203303387284329,-0.015336055710417185,0.005421003544779118,0.0013259471633912112
edenderry co offlay,12,14.818483698045634,8.86246758573993,0.1943486443912949,0.1847140319616658,14.558336095274813,8.511890932779178,0.2084923498541089,0.2169646690574384,-0.2601476027708216,-0.35057665296075236,0.014143705462813988,0.03225063709577258
edenderry co offlay,13,13.222181446431826,7.834099887242248,0.2478071656828597,0.2157574504648943,12.635249266950886,7.368571035330895,0.2811969797180351,0.2623598092501903,-0.5869321794809395,-0.46552885191135296,0.03338981403517538,0.046602358785296005
edenderry co offlay,14,11.27131347578231,7.179842529206479,0.3412322418145235,0.2752907197297352,11.084898981795495,7.03077220708838,0.3521274989254922,0.2903373792368767,-0.1864144939868151,-0.14907032211809934,0.010895257110968726,0.015046659507141513
edenderry co offlay,15,10.19596729556018,7.111557657287235,0.3428731185369498,0.2414261437422503,8.913348418923368,6.493319039935157,0.4255375012362747,0.3073722661886682,-1.2826188766368123,-0.6182386173520777,0.08266438269932491,0.0659461224464179
edenderry co offlay,16,9.538070202390523,6.6265177487642575,0.3870607880509131,0.2843378637282491,7.446561149409069,5.860935718134829,0.521466163930568,0.3670205173186203,-2.091509052981454,-0.7655820306294281,0.1344053758796549,0.08268265359037119
edenderry co offlay,17,9.534943704046327,6.371135634104411,0.4012165784094041,0.3331878955768457,8.032124543376238,5.909657848539807,0.4955918811892276,0.3814868160533875,-1.5028191606700894,-0.46147778556460484,0.09437530277982348,0.04829892047654183
edenderry co offlay,18,11.51598370237673,6.815174288431804,0.3175109953434897,0.3127753339300291,9.100489645114266,6.025621909186953,0.4606640404936438,0.3923917673780059,-2.415494057262464,-0.7895523792448502,0.1431530451501541,0.07961643344797681
edenderry co offlay,19,12.187562292798996,6.872889566014728,0.3052606738533636,0.3004675681819198,11.077505034079278,6.3823474995219875,0.3685383345848112,0.3503956343012347,-1.110057258719717,-0.4905420664927407,0.06327766073144764,0.04992806611931494
edenderry co offlay,20,9.212952948111187,6.600743512373703,0.4008926451052169,0.2774759498512118,7.763619909866038,5.860910284977693,0.4951410460028562,0.3584588419891591,-1.4493330382451495,-0.7398332273960104,0.0942484008976393,0.0809828921379473
edenderry co offlay,21,16.56642921015567,7.832245840799241,0.1734791433935766,0.2112390653597916,15.098929410651094,7.058065675871713,0.2466946309298239,0.2892043237135608,-1.4674997995045747,-0.774180164927528,0.07321548753624732,0.07796525835376922
edenderry co offlay,22,11.583012714990153,7.802078031267437,0.2365630120302637,0.1478105987838668,10.668374352547191,7.266858865556263,0.296846875450474,0.2062704217334598,-0.914638362442961,-0.5352191657111742,0.060283863420210304,0.05845982294959301
edenderry co offlay,23,13.661525647344137,7.907259545644124,0.209884275839994,0.1960704597967253,12.978456996499444,7.511807855333602,0.2493896206781142,0.236275956243225,-0.6830686508446924,-0.3954516903105221,0.03950534483812021,0.040205496446499706
edenderry co offlay,24,10.563126859780196,7.631346766063145,0.3041714075165632,0.1819675555884883,10.101689127842237,7.182251121248519,0.3345678584723573,0.2301077881534663,-0.46143773193795923,-0.4490956448146264,0.03039645095579413,0.048140232564978014
henry street Limerick,1,4.899159233873413,3.264213965547575,-0.006086747804072,-0.0558543565587212,4.735459347428686,3.208083588529747,0.0275305074242004,-0.0376982234941978,-0.16369988644472677,-0.05613037701782808,0.0336172552282724,0.018156133064523405
henry street Limerick,2,5.167783383706952,3.644671379355614,0.0046108634142825,-0.0110298556958019,4.811851873997483,3.4510959484524957,0.0731683728583449,0.0426678634129189,-0.3559315097094684,-0.19357543090311813,0.0685575094440624,0.0536977191087208
henry street Limerick,3,6.070371796654148,4.308654572070509,0.0720855822096174,0.0299247823455518,5.582870470511181,4.058805301354355,0.1466048249138816,0.0861772810354867,-0.4875013261429668,-0.2498492707161537,0.0745192427042642,0.056252498689934906
henry street Limerick,4,6.280201874904877,4.427265249892879,0.1779541691728928,0.1443705636626265,6.160227677234385,4.5208581840806765,0.193658168975184,0.126282451700913,-0.11997419767049244,0.09359293418779746,0.015703999802291202,-0.018088111961713477
henry street Limerick,5,7.680621990118175,4.9550870645214555,0.201074210098016,0.1330738174673121,7.998937480434241,4.981993722892933,0.1679635512391381,0.1283663145873502,0.3183154903160652,0.026906658371477654,-0.0331106588588779,-0.0047075028799618834
henry street Limerick,6,13.600253827828022,6.17255275070095,0.1648571728167787,0.1809841684341224,14.51005599033345,6.393120438727651,0.108989483890451,0.1517177634762647,0.9098021625054287,0.22056768802670135,-0.055867688926327694,-0.029266404957857706
henry street Limerick,7,9.992792846847705,6.14500316120112,0.1897488690596004,0.139483071584606,10.45871111477033,6.058146629900308,0.1519705613036072,0.151646045885368,0.4659182679226248,-0.08685653130081228,-0.037778307755993196,0.01216297430076202
henry street Limerick,8,8.890835237621605,5.910282383382655,0.1343520181046946,0.1174157208842303,8.825938886487668,5.792185616752601,0.1406705915446507,0.1350511472278418,-0.0648963511339371,-0.11809676663005408,0.006318573439956093,0.01763542634361151
henry street Limerick,9,8.592650492600583,5.928524757277323,0.1058074838277859,0.0837689820042495,8.453840800026958,5.88598554869792,0.1202526877120109,0.0903432553651892,-0.1388096925736253,-0.04253920857940319,0.014445203884225002,0.0065742733609397
henry street Limerick,10,10.140579801293752,6.384919539630086,0.0378850341740324,0.0012409281552206,9.990664116026425,6.167435581041398,0.0521086907335273,0.0352607893724148,-0.14991568526732735,-0.21748395858868808,0.014223656559494903,0.0340198612171942
henry street Limerick,11,8.119850900127698,5.956161092838187,0.0457957028473344,-0.0117832110278937,7.80111370792632,5.733238241420319,0.0832521047199533,0.0260850727380155,-0.318737192201378,-0.22292285141786738,0.0374564018726189,0.0378682837659092
henry street Limerick,12,7.688897142942022,5.805889624606381,0.0471093352494826,0.0491952832132727,7.497540364861999,5.68241219553432,0.0708243211674006,0.069416632492949,-0.1913567780800225,-0.12347742907206172,0.023714985917918,0.020221349279676296
henry street Limerick,13,7.219047275827169,5.408445311018182,0.0882902408038198,0.0794395910538098,6.581359395494666,5.10511841298831,0.16882528117778,0.1310682416617589,-0.6376878803325026,-0.303326898029872,0.08053504037396021,0.051628650607949106
henry street Limerick,14,6.9580354867728715,5.079260645010118,0.1612060199573574,0.1214815078201596,6.735270191334633,5.148279188307764,0.1880604660335842,0.1095439305174741,-0.2227652954382382,0.06901854329764578,0.026854446076226807,-0.011937577302685493
henry street Limerick,15,6.782706257913722,5.054762648705833,0.1743369826190874,0.1338058842772278,6.4906293384727185,5.023834796438523,0.2098916862201184,0.1391057421553709,-0.2920769194410031,-0.030927852267310207,0.035554703601030996,0.005299857878143077
henry street Limerick,16,6.9178187645512175,5.168602069129505,0.1587646122439449,0.1272963020851313,6.535916403028194,5.05448002633732,0.2052055197200192,0.14656548307958,-0.38190236152302326,-0.11412204279218496,0.04644090747607432,0.019269180994448715
henry street Limerick,17,7.37648130318459,5.4477093341622105,0.0878828283749646,0.0776628188942242,6.921998388152428,5.280892070509282,0.1440805809310608,0.1059062062116358,-0.45448291503216254,-0.16681726365292882,0.0561977525560962,0.028243387317411592
henry street Limerick,18,7.671035714599781,5.721228854783021,0.0700620640471485,0.0511572634157522,7.309633640517922,5.59866630784959,0.1138738140278091,0.0714837676313334,-0.36140207408185887,-0.12256254693343127,0.043811749980660605,0.020326504215581208
henry street Limerick,19,8.790509850448407,6.530709728891105,0.015680989694085,-0.0239865723618555,8.474491499113267,6.268379427597275,0.0510672046141269,0.0171456655111837,-0.3160183513351402,-0.2623303012938294,0.0353862149200419,0.0411322378730392
henry street Limerick,20,9.209387754423702,6.755089897659038,-0.0250816416024532,-0.0278318714546708,8.65940546712678,6.574971178675601,0.0361359725265415,-0.0004256099805013,-0.5499822872969222,-0.18011871898343657,0.0612176141289947,0.0274062614741695
henry street Limerick,21,8.749709802773323,6.485669558580276,-0.0137937314041829,-0.0163092151095145,8.39743002938799,6.341355945556472,0.0270235109968548,0.0063048347518147,-0.352279773385332,-0.14431361302380363,0.0408172424010377,0.0226140498613292
henry street Limerick,22,8.167138681726144,6.239558488654955,0.0253265635457119,-0.0158489740576046,8.08946049738909,6.180769389906291,0.0345967456518058,-0.0062776484969597,-0.07767818433705287,-0.05878909874866434,0.009270182106093903,0.0095713255606449
henry street Limerick,23,7.646227725478872,5.903954539851104,0.0866905238678458,0.0527258892065095,7.600396438222842,5.833450041165962,0.0921648767719304,0.0640381521733232,-0.04583128725603025,-0.07050449868514175,0.005474352904084601,0.011312262966813702
henry street Limerick,24,7.828836524044701,6.0293098028570835,0.0882536504118589,0.0566144271795749,7.64934963285524,5.94998352250728,0.1091566948602016,0.0690263401305484,-0.1794868911894607,-0.07932628034980382,0.020903044448342706,0.012411912950973499
porrlaoise co laois,1,4.094355392625865,2.5588375281956366,0.3424423242156724,0.2710059451679755,3.9927552069100942,2.575543059077518,0.3587594182566154,0.2662466618756548,-0.10160018571577112,0.016705530881881536,0.016317094040943003,-0.004759283292320671
porrlaoise co laois,2,4.503133527697153,3.150576208776375,0.3691411353090625,0.2792831734300722,4.481612197558117,3.1262575256739296,0.3721561296046223,0.2848462460080757,-0.02152133013903601,-0.024318683102445338,0.003014994295559792,0.005563072578003481
porrlaoise co laois,3,4.56020435531988,3.2512151223514,0.4127636973655898,0.3183103461638631,4.568093741540804,3.242351886747005,0.411747748598069,0.3201687208895128,0.007889386220924166,-0.008863235604394948,-0.0010159487675208134,0.001858374725649703
porrlaoise co laois,4,4.546111796654392,3.4732220975512527,0.4494643255536298,0.3345460338993743,4.5976386324431795,3.462099002272783,0.4432244083316328,0.3366771696748812,0.05152683578878747,-0.011123095278469552,-0.006239917221997016,0.002131135775506887
porrlaoise co laois,5,4.602935056352518,3.5378394238161484,0.4632059149647016,0.353938861462106,4.64897775408642,3.5232849304388143,0.4578364175679228,0.3565967244784156,0.04604269773390257,-0.014554493377334055,-0.005369497396778777,0.002657863016309603
porrlaoise co laois,6,4.643541540687048,3.5502577326213904,0.4901765869950775,0.3787877944569555,4.778798131696686,3.592838516820763,0.4753265040883696,0.3713371514731534,0.13525659100963772,0.04258078419937261,-0.014850082906707918,-0.007450642983802103
porrlaoise co laois,7,4.592380386970332,3.525454039583878,0.5047938905576912,0.387358330059755,4.721836125454035,3.528920006601188,0.4908344039303675,0.3867560258465669,0.12945573848370362,0.0034659670173100565,-0.013959486627323714,-0.0006023042131881318
porrlaoise co laois,8,5.243395709422489,4.0214915536714715,0.4231145166908041,0.2871628147028165,5.177160184170538,3.9303129253918594,0.4304018387078218,0.3033248570382676,-0.06623552525195109,-0.0911786282796121,0.0072873220170177055,0.0161620423354511
porrlaoise co laois,9,5.846963827633693,4.5324183552319,0.3736812822879677,0.2334856588434409,5.757468159519544,4.379902064829128,0.3832679350784503,0.2592789362267554,-0.08949566811414922,-0.15251629040277148,0.009586652790482597,0.025793277383314495
porrlaoise co laois,10,6.643848656732378,5.0161204536184405,0.3196801060585648,0.210477726349256,6.36623921764847,4.71792813460459,0.3481068860640554,0.2574123005625154,-0.2776094390839079,-0.29819231901385024,0.028426780005490593,0.04693457421325942
porrlaoise co laois,11,6.715900340071921,5.277921913608435,0.3358558080937379,0.2106468182826852,6.40587652386183,4.903163080612744,0.3665144698460565,0.2666948390840333,-0.3100238162100917,-0.374758832995691,0.030658661752318628,0.0560480208013481
porrlaoise co laois,12,6.5358291135978535,5.166350265756132,0.3546035513790945,0.2181787510087305,5.992200541007682,4.687664198559207,0.4082854858391908,0.2906180785183694,-0.5436285725901717,-0.4786860671969251,0.05368193446009628,0.07243932750963891
porrlaoise co laois,13,6.444697373515023,5.024006438161774,0.3764837786182804,0.2390275763705082,6.0188031398407995,4.639647407130444,0.4176885005622651,0.2972453806245194,-0.4258942336742235,-0.3843590310313303,0.04120472194398467,0.058217804254011185
porrlaoise co laois,14,6.263371884903547,4.902946306196042,0.4058597416289784,0.2718314486041868,5.8491484191381415,4.6144499865331925,0.4451527680523948,0.3146779196957511,-0.4142234657654056,-0.2884963196628494,0.039293026423416366,0.04284647109156431
porrlaoise co laois,15,6.4947193755289,5.117663564902408,0.3850657839921688,0.2537351706293279,6.190265271632209,4.710177284946957,0.4138921635268245,0.3131553875555344,-0.30445410389669103,-0.4074862799554504,0.02882637953465572,0.059420216926206526
porrlaoise co laois,16,6.882482903709064,5.233740799680717,0.3241285586419877,0.2278636240899364,6.62925904586234,4.868847257444965,0.3489955690194299,0.2816965493490718,-0.25322385784672363,-0.36489354223575265,0.02486701037744221,0.053832925259135384
porrlaoise co laois,17,7.00293614663507,5.491725783423191,0.2592132076963037,0.1409364211020335,6.773118956381167,5.063352021256466,0.2835238019412963,0.2079463760316376,-0.22981719025390301,-0.42837376216672496,0.0243105942449926,0.0670099549296041
porrlaoise co laois,18,9.631978764476932,6.282795973971016,0.1467367468643575,0.083295324816555,9.210896398639631,5.906594639521535,0.1840389583930495,0.1381857786095529,-0.4210823658373002,-0.37620133444948056,0.03730221152869201,0.054890453792997895
porrlaoise co laois,19,9.884782139864186,6.862284864257628,0.1220289572398405,0.0730731099091687,9.626623067494762,6.470806202216631,0.1449587686164717,0.1259523048013261,-0.25815907236942337,-0.39147866204099735,0.022929811376631193,0.05287919489215741
porrlaoise co laois,20,9.97829701069588,6.71955825383569,0.1439690507260538,0.0961169548062218,9.986338594427028,6.355204817221709,0.1432791690210233,0.1451280477044004,0.00804158373114916,-0.3643534366139818,-0.0006898817050304817,0.04901109289817861
porrlaoise co laois,21,9.408939118848568,6.762177684163513,0.1956357779608628,0.1259988846609144,9.08664060085304,6.324660183430084,0.2231888733116982,0.1825473519567257,-0.3222985179955291,-0.43751750073342865,0.027553095350835416,0.05654846729581128
porrlaoise co laois,22,10.422982879613675,6.622515508395127,0.1548897732933121,0.1575328176017,9.992038269227589,6.376983861414698,0.1898313731777119,0.1887675281220449,-0.4309446103860868,-0.24553164698042895,0.03494159988439979,0.031234710520344905
porrlaoise co laois,23,9.181646802546512,6.286349237944066,0.1798713291340392,0.177011643168606,8.995721572707556,6.115548965851746,0.1964786562189781,0.1993722582020758,-0.18592522983895599,-0.17080027209232007,0.016607327084938894,0.02236061503346981
porrlaoise co laois,24,7.503921860834779,5.6985414466148345,0.2553949856123241,0.2081637559402938,7.427662750701533,5.612091924846278,0.2629620841044238,0.2201762797166429,-0.07625911013324593,-0.08644952176855636,0.007567098492099689,0.012012523776349093
