dataset,model,horizon,n_recomputed,n_canonical,n_match,alpha_recomputed,alpha_canonical,alpha_abs_diff,alpha_within_tol,skill_recomputed,skill_canonical,skill_abs_diff,skill_within_tol,collapse_flag_recomputed,collapse_flag_canonical,collapse_match,near_ideal_flag_recomputed,near_ideal_flag_canonical,near_ideal_match
e1_rr_08019045_10_M,sarima,5,169,169,True,0.06715740414301812,0.0671574041430181,1.3877787807814457e-17,True,0.333388437084175,0.3685045295534584,0.03511609246928343,False,True,True,True,False,False,True
e1_rr_08019045_10_M,sarima,6,170,170,True,0.04896737294453697,0.0489673729445369,6.938893903907228e-17,True,0.31889455220064844,0.2941841202772949,0.024710431923353537,False,True,True,True,False,False,True
e1_rr_08019045_10_M,sarima,7,170,170,True,0.01989943234561242,0.0198994323456124,1.734723475976807e-17,True,0.27681999917301636,0.2974094654665165,0.020589466293500114,False,True,True,True,False,False,True
e1_rr_08019045_10_M,seasonal_naive,1,1486,1486,True,0.970720929782561,0.970720929782561,0.0,True,-0.4576093599344706,-0.4576093599344706,0.0,True,False,False,True,False,False,True
e1_rr_08019045_10_M,seasonal_naive,2,1476,1476,True,0.9794323854265085,0.9794323854265083,1.1102230246251565e-16,True,-0.17548675100557176,-0.1754867510055717,5.551115123125783e-17,True,False,False,True,False,False,True
e1_rr_08019045_10_M,seasonal_naive,3,1467,1467,True,0.9757033615661311,0.9757033615661312,1.1102230246251565e-16,True,-0.06364890620141117,-0.0636489062014111,6.938893903907228e-17,True,False,False,True,False,False,True
e1_rr_08019045_10_M,seasonal_naive,4,1459,1459,True,0.9748072326737028,0.9748072326737028,0.0,True,0.0005133109177910544,0.000513310917791,5.442694905877232e-17,True,False,False,True,True,True,True
e1_rr_08019045_10_M,seasonal_naive,5,1454,1454,True,0.9818523299688944,0.9818523299688944,0.0,True,0.00961813910118825,0.0096181391011882,5.0306980803327406e-17,True,False,False,True,True,True,True
e1_rr_08019045_10_M,seasonal_naive,6,1451,1451,True,0.9607184802411153,0.9607184802411152,1.1102230246251565e-16,True,0.0057623139017154434,0.0057623139017154,4.336808689942018e-17,True,False,False,True,True,True,True
e1_rr_08019045_10_M,seasonal_naive,7,1447,1447,True,0.9767204926369416,0.9767204926369416,0.0,True,0.0,0.0,0.0,True,False,False,True,False,False,True
e1_rr_08019045_10_M,stl_ridge_direct,1,1486,1486,True,1.690872896533437,1.690872896533437,0.0,True,-2.0510811305465904,-2.0510811305465904,0.0,True,False,False,True,False,False,True
e1_rr_08019045_10_M,stl_ridge_direct,2,1476,1476,True,1.4889185277540453,1.488918527754045,2.220446049250313e-16,True,-1.486377026514044,-1.486377026514044,0.0,True,False,False,True,False,False,True
e1_rr_08019045_10_M,stl_ridge_direct,3,1467,1467,True,1.3982542231729098,1.3982542231729098,0.0,True,-1.259809414325558,-1.259809414325558,0.0,True,False,False,True,False,False,True
e1_rr_08019045_10_M,stl_ridge_direct,4,1459,1459,True,1.341194188461469,1.341194188461469,0.0,True,-1.1244847357631755,-1.1244847357631755,0.0,True,False,False,True,False,False,True
e1_rr_08019045_10_M,stl_ridge_direct,5,1454,1454,True,1.3119822232464655,1.3119822232464655,0.0,True,-1.1025605335288393,-1.102560533528839,2.220446049250313e-16,True,False,False,True,False,False,True
e1_rr_08019045_10_M,stl_ridge_direct,6,1451,1451,True,1.2320718869299625,1.2320718869299625,0.0,True,-1.0969200028271247,-1.0969200028271249,2.220446049250313e-16,True,False,False,True,False,False,True
e1_rr_08019045_10_M,stl_ridge_direct,7,1447,1447,True,1.2289068855444327,1.2289068855444327,0.0,True,-1.1140258564241519,-1.1140258564241523,4.440892098500626e-16,True,False,False,True,False,False,True
e1_rr_08019052_10_M,hgb_direct,1,1731,1731,True,0.44462838544955813,0.4446283854495581,5.551115123125783e-17,True,0.09995748635527335,0.0999574863552733,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,hgb_direct,2,1725,1725,True,0.22792738155957637,0.2279273815595763,8.326672684688674e-17,True,0.15861661654210746,0.1586166165421074,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,hgb_direct,3,1720,1720,True,0.17939510219301466,0.1793951021930146,5.551115123125783e-17,True,0.18530383952629492,0.1853038395262949,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,hgb_direct,4,1716,1716,True,0.1438399136095002,0.1438399136095002,0.0,True,0.20066042302196097,0.2006604230219609,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,hgb_direct,5,1713,1713,True,0.1420174190422324,0.1420174190422324,0.0,True,0.19321966965902937,0.1932196696590293,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,hgb_direct,6,1711,1711,True,0.13853397335969758,0.1385339733596975,8.326672684688674e-17,True,0.19281033705528772,0.1928103370552878,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,hgb_direct,7,1709,1709,True,0.14105277214481246,0.1410527721448125,2.7755575615628914e-17,True,0.2009361696148172,0.2009361696148172,0.0,True,True,True,True,False,False,True
e1_rr_08019052_10_M,ridge_direct,1,1731,1731,True,0.44967413351830565,0.4496741335183056,5.551115123125783e-17,True,0.100794494639045,0.100794494639045,0.0,True,True,True,True,False,False,True
e1_rr_08019052_10_M,ridge_direct,2,1725,1725,True,0.1886691901511851,0.1886691901511851,0.0,True,0.16710604456672384,0.1671060445667238,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,ridge_direct,3,1720,1720,True,0.1136939722155105,0.1136939722155105,0.0,True,0.19646132158954632,0.1964613215895463,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,ridge_direct,4,1716,1716,True,0.07960244944462284,0.0796024494446228,4.163336342344337e-17,True,0.21658577538832913,0.2165857753883291,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,ridge_direct,5,1713,1713,True,0.07374902480278396,0.0737490248027839,5.551115123125783e-17,True,0.20890657710958027,0.2089065771095802,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,ridge_direct,6,1711,1711,True,0.0699766671852484,0.0699766671852484,0.0,True,0.20770360380996344,0.2077036038099634,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08019052_10_M,ridge_direct,7,1709,1709,True,0.06775509655394486,0.0677550965539448,6.938893903907228e-17,True,0.221331252041439,0.221331252041439,0.0,True,True,True,True,False,False,True
e1_rr_08019052_10_M,sarima,1,180,180,True,0.7978366381107133,0.7978366381107133,0.0,True,0.19861534753923005,0.225417232158123,0.026801884618892963,False,False,False,True,False,False,True
e1_rr_08019052_10_M,sarima,2,180,180,True,0.40652298776083007,0.40652298776083,5.551115123125783e-17,True,0.24667365457473545,0.3028664269010346,0.056192772326299156,False,True,True,True,False,False,True
e1_rr_08019052_10_M,sarima,3,176,176,True,0.29663040184336975,0.2966304018433697,5.551115123125783e-17,True,0.29329850916514233,0.3635306557978943,0.07023214663275196,False,True,True,True,False,False,True
e1_rr_08019052_10_M,sarima,4,178,178,True,0.11491750627868641,0.1149175062786864,1.3877787807814457e-17,True,0.22119755758135784,0.3327437167071805,0.11154615912582266,False,True,True,True,False,False,True
e1_rr_08019052_10_M,sarima,5,180,180,True,0.08512245836716295,0.0851224583671629,5.551115123125783e-17,True,0.1669552609222158,0.2570871062658924,0.09013184534367658,False,True,True,True,False,False,True
e1_rr_08019052_10_M,sarima,6,180,180,True,0.06663656305133243,0.0666365630513324,2.7755575615628914e-17,True,0.179481492368472,0.2719703049404761,0.09248881257200409,False,True,True,True,False,False,True
e1_rr_08019052_10_M,sarima,7,179,179,True,0.1057172624870537,0.1057172624870537,0.0,True,0.28559642830716836,0.3268401965305357,0.04124376822336734,False,True,True,True,False,False,True
e1_rr_08019052_10_M,seasonal_naive,1,1731,1731,True,0.9869162245106438,0.9869162245106438,0.0,True,-0.4226660906422903,-0.4226660906422903,0.0,True,False,False,True,False,False,True
e1_rr_08019052_10_M,seasonal_naive,2,1725,1725,True,0.9929140605474328,0.9929140605474328,0.0,True,-0.14700926485068533,-0.1470092648506853,2.7755575615628914e-17,True,False,False,True,False,False,True
e1_rr_08019052_10_M,seasonal_naive,3,1720,1720,True,0.9925306971875211,0.9925306971875212,1.1102230246251565e-16,True,-0.06588516666873034,-0.0658851666687303,4.163336342344337e-17,True,False,False,True,False,False,True
e1_rr_08019052_10_M,seasonal_naive,4,1716,1716,True,0.9934469628307764,0.9934469628307764,0.0,True,-0.021362973752280467,-0.0213629737522804,6.591949208711867e-17,True,False,False,True,False,False,True
e1_rr_08019052_10_M,seasonal_naive,5,1713,1713,True,1.01076141065923,1.01076141065923,0.0,True,-0.03054195711860075,-0.0305419571186007,4.85722573273506e-17,True,False,False,True,False,False,True
e1_rr_08019052_10_M,seasonal_naive,6,1711,1711,True,1.0144519334982938,1.0144519334982938,0.0,True,-0.02641103457980698,-0.0264110345798069,7.979727989493313e-17,True,False,False,True,False,False,True
e1_rr_08019052_10_M,seasonal_naive,7,1709,1709,True,1.016937402337008,1.016937402337008,0.0,True,0.0,0.0,0.0,True,False,False,True,False,False,True
e1_rr_08019052_10_M,stl_ridge_direct,1,1731,1731,True,1.7906974344495048,1.7906974344495048,0.0,True,-1.9979901739483257,-1.9979901739483257,0.0,True,False,False,True,False,False,True
e1_rr_08019052_10_M,stl_ridge_direct,2,1725,1725,True,1.6171520940263626,1.6171520940263626,0.0,True,-1.4688396735544145,-1.4688396735544145,0.0,True,False,False,True,False,False,True
e1_rr_08019052_10_M,stl_ridge_direct,3,1720,1720,True,1.5181198779424134,1.5181198779424134,0.0,True,-1.3032972070423945,-1.3032972070423945,0.0,True,False,False,True,False,False,True
e1_rr_08019052_10_M,stl_ridge_direct,4,1716,1716,True,1.4686061528880838,1.4686061528880838,0.0,True,-1.2147754731731357,-1.2147754731731355,2.220446049250313e-16,True,False,False,True,False,False,True
e1_rr_08019052_10_M,stl_ridge_direct,5,1713,1713,True,1.4413658927554946,1.4413658927554949,2.220446049250313e-16,True,-1.2450785657120482,-1.2450785657120482,0.0,True,False,False,True,False,False,True
e1_rr_08019052_10_M,stl_ridge_direct,6,1711,1711,True,1.3858101027922156,1.3858101027922156,0.0,True,-1.239413422297413,-1.239413422297413,0.0,True,False,False,True,False,False,True
e1_rr_08019052_10_M,stl_ridge_direct,7,1709,1709,True,1.3705380834373673,1.3705380834373673,0.0,True,-1.1851703393464765,-1.1851703393464763,2.220446049250313e-16,True,False,False,True,False,False,True
e1_rr_08019054_10_M,hgb_direct,1,1427,1427,True,0.47845599280076134,0.4784559928007614,5.551115123125783e-17,True,0.08316030258346929,0.0831603025834692,9.71445146547012e-17,True,True,True,True,False,False,True
e1_rr_08019054_10_M,hgb_direct,2,1416,1416,True,0.2676040929025354,0.2676040929025354,0.0,True,0.1490533332906917,0.1490533332906917,0.0,True,True,True,True,False,False,True
e1_rr_08019054_10_M,hgb_direct,3,1406,1406,True,0.19193854769948857,0.1919385476994885,5.551115123125783e-17,True,0.19062321804781812,0.1906232180478182,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08019054_10_M,hgb_direct,4,1398,1398,True,0.13974355417764417,0.1397435541776441,5.551115123125783e-17,True,0.22133419261737153,0.2213341926173715,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08019054_10_M,hgb_direct,5,1387,1387,True,0.12862656538597614,0.1286265653859761,2.7755575615628914e-17,True,0.22512963670386132,0.2251296367038612,1.1102230246251565e-16,True,True,True,True,False,False,True
e1_rr_08019054_10_M,hgb_direct,6,1379,1379,True,0.11445946433681894,0.1144594643368189,4.163336342344337e-17,True,0.22793574042715103,0.2279357404271512,1.6653345369377348e-16,True,True,True,True,False,False,True
e1_rr_08019054_10_M,hgb_direct,7,1372,1372,True,0.11142710712610271,0.1114271071261027,1.3877787807814457e-17,True,0.22843912688079138,0.2284391268807913,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08019054_10_M,ridge_direct,1,1427,1427,True,0.5024007945076104,0.5024007945076104,0.0,True,0.08996741811830644,0.0899674181183064,4.163336342344337e-17,True,False,False,True,False,False,True
e1_rr_08019054_10_M,ridge_direct,2,1416,1416,True,0.21486812369887956,0.2148681236988795,5.551115123125783e-17,True,0.1619833464910797,0.1619833464910797,0.0,True,True,True,True,False,False,True
e1_rr_08019054_10_M,ridge_direct,3,1406,1406,True,0.10362844940356797,0.1036284494035679,6.938893903907228e-17,True,0.20486356214295198,0.2048635621429519,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08019054_10_M,ridge_direct,4,1398,1398,True,0.06405603529186635,0.0640560352918663,4.163336342344337e-17,True,0.23593192909570448,0.2359319290957044,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08019054_10_M,ridge_direct,5,1387,1387,True,0.052084959405375365,0.0520849594053753,6.245004513516506e-17,True,0.2418495686973673,0.2418495686973673,0.0,True,True,True,True,False,False,True
e1_rr_08019054_10_M,ridge_direct,6,1379,1379,True,0.05242993128093067,0.0524299312809306,6.938893903907228e-17,True,0.23944423633089185,0.2394442363308918,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08019054_10_M,ridge_direct,7,1372,1372,True,0.04768232691012117,0.0476823269101211,6.938893903907228e-17,True,0.24331227841399306,0.243312278413993,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08019054_10_M,sarima,1,166,166,True,0.5034984906442423,0.5034984906442423,0.0,True,0.013073364158484146,0.0304005862439483,0.017327222085464153,False,False,False,True,False,False,True
e1_rr_08019054_10_M,sarima,2,166,166,True,0.2583873606121182,0.2583873606121182,0.0,True,0.08251662843002805,0.1377498104989916,0.05523318206896355,False,True,True,True,False,False,True
e1_rr_08019054_10_M,sarima,3,162,162,True,0.15466769837725747,0.1546676983772574,5.551115123125783e-17,True,0.15908096256856807,0.2136490298162952,0.054568067247727114,False,True,True,True,False,False,True
e1_rr_08019054_10_M,sarima,4,165,165,True,0.10541837368433793,0.1054183736843379,2.7755575615628914e-17,True,0.2985568625121787,0.2707287212862288,0.0278281412259499,False,True,True,True,False,False,True
e1_rr_08019054_10_M,sarima,5,164,164,True,0.04535230925915348,0.0453523092591534,7.632783294297951e-17,True,0.14780605496076848,0.2685241117039193,0.12071805674315084,False,True,True,True,False,False,True
e1_rr_08019054_10_M,sarima,6,168,168,True,0.04526192964306994,0.0452619296430699,3.469446951953614e-17,True,0.131645435533858,0.2414224701188877,0.10977703458502971,False,True,True,True,False,False,True
e1_rr_08019054_10_M,sarima,7,163,163,True,0.06115788531726432,0.0611578853172643,2.0816681711721685e-17,True,0.256165462640886,0.269179533278804,0.013014070637917985,False,True,True,True,False,False,True
e1_rr_08019054_10_M,seasonal_naive,1,1427,1427,True,1.0316675800192843,1.0316675800192845,2.220446049250313e-16,True,-0.5223950754286957,-0.5223950754286957,0.0,True,False,False,True,False,False,True
e1_rr_08019054_10_M,seasonal_naive,2,1416,1416,True,1.0295531170014132,1.0295531170014132,0.0,True,-0.19573649066762688,-0.1957364906676268,8.326672684688674e-17,True,False,False,True,False,False,True
e1_rr_08019054_10_M,seasonal_naive,3,1406,1406,True,1.0360109936512831,1.0360109936512831,0.0,True,-0.09052038094939152,-0.0905203809493915,2.7755575615628914e-17,True,False,False,True,False,False,True
e1_rr_08019054_10_M,seasonal_naive,4,1398,1398,True,1.034708897782465,1.034708897782465,0.0,True,-0.02919334363999715,-0.0291933436399971,4.85722573273506e-17,True,False,False,True,False,False,True
e1_rr_08019054_10_M,seasonal_naive,5,1387,1387,True,0.9875261325216846,0.9875261325216846,0.0,True,0.0005560740029667555,0.0005560740029667,5.551115123125783e-17,True,False,False,True,True,True,True
e1_rr_08019054_10_M,seasonal_naive,6,1379,1379,True,0.9916536929600756,0.9916536929600756,0.0,True,-0.003147271676318786,-0.0031472716763187,8.586881206085195e-17,True,False,False,True,False,False,True
e1_rr_08019054_10_M,seasonal_naive,7,1372,1372,True,0.9897125804566121,0.989712580456612,1.1102230246251565e-16,True,0.0,0.0,0.0,True,False,False,True,False,False,True
e1_rr_08019054_10_M,stl_ridge_direct,1,1427,1427,True,1.7214391156878543,1.7214391156878543,0.0,True,-2.1103657081918863,-2.1103657081918863,0.0,True,False,False,True,False,False,True
e1_rr_08019054_10_M,stl_ridge_direct,2,1416,1416,True,1.546757242420682,1.546757242420682,0.0,True,-1.495891942768893,-1.495891942768893,0.0,True,False,False,True,False,False,True
e1_rr_08019054_10_M,stl_ridge_direct,3,1406,1406,True,1.4647140366755795,1.4647140366755795,0.0,True,-1.2900035884016372,-1.2900035884016372,0.0,True,False,False,True,False,False,True
e1_rr_08019054_10_M,stl_ridge_direct,4,1398,1398,True,1.4187841090073938,1.4187841090073938,0.0,True,-1.163854574148011,-1.163854574148011,0.0,True,False,False,True,False,False,True
e1_rr_08019054_10_M,stl_ridge_direct,5,1387,1387,True,1.3296907189402551,1.329690718940255,2.220446049250313e-16,True,-1.1071900799370797,-1.1071900799370795,2.220446049250313e-16,True,False,False,True,False,False,True
e1_rr_08019054_10_M,stl_ridge_direct,6,1379,1379,True,1.2802919822079488,1.2802919822079488,0.0,True,-1.1128474847224537,-1.1128474847224537,0.0,True,False,False,True,False,False,True
e1_rr_08019054_10_M,stl_ridge_direct,7,1372,1372,True,1.2524728915193897,1.2524728915193897,0.0,True,-1.1022050723044852,-1.1022050723044847,4.440892098500626e-16,True,False,False,True,False,False,True
e1_rr_08263007_10_M,hgb_direct,1,1453,1453,True,0.38378052398242346,0.3837805239824234,5.551115123125783e-17,True,0.08847194776682665,0.0884719477668266,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,hgb_direct,2,1439,1439,True,0.269557821979543,0.269557821979543,0.0,True,0.14507873396917104,0.145078733969171,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,hgb_direct,3,1429,1429,True,0.21306806946825674,0.2130680694682566,1.3877787807814457e-16,True,0.16920656923300004,0.169206569233,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,hgb_direct,4,1425,1425,True,0.1860794064516731,0.1860794064516731,0.0,True,0.18369938301768252,0.1836993830176825,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,hgb_direct,5,1422,1422,True,0.17315548364696678,0.1731554836469667,8.326672684688674e-17,True,0.18869946586450237,0.1886994658645023,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,hgb_direct,6,1420,1420,True,0.17520201803318164,0.1752020180331816,2.7755575615628914e-17,True,0.19211354520815227,0.1921135452081522,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,hgb_direct,7,1420,1420,True,0.17148384777114165,0.1714838477711416,5.551115123125783e-17,True,0.19467951461500344,0.1946795146150034,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,ridge_direct,1,1453,1453,True,0.3327788550361783,0.3327788550361783,0.0,True,0.10416024670737678,0.1041602467073767,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,ridge_direct,2,1439,1439,True,0.19474102327543277,0.1947410232754327,8.326672684688674e-17,True,0.16104806240576486,0.1610480624057648,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,ridge_direct,3,1429,1429,True,0.14060194492373015,0.1406019449237301,5.551115123125783e-17,True,0.18622188711447052,0.1862218871144705,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,ridge_direct,4,1425,1425,True,0.10779070449299245,0.1077907044929924,5.551115123125783e-17,True,0.20059783545595844,0.2005978354559584,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,ridge_direct,5,1422,1422,True,0.0997394380175426,0.0997394380175426,0.0,True,0.20673504741465343,0.2067350474146534,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,ridge_direct,6,1420,1420,True,0.1020453424746294,0.1020453424746294,0.0,True,0.20778271878191668,0.2077827187819166,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_08263007_10_M,ridge_direct,7,1420,1420,True,0.09717708159636639,0.0971770815963663,8.326672684688674e-17,True,0.2103560636531474,0.2103560636531474,0.0,True,True,True,True,False,False,True
e1_rr_08263007_10_M,sarima,1,169,169,True,0.32481489100554733,0.3248148910055473,5.551115123125783e-17,True,-0.06946069496019036,0.0993725370844336,0.16883323204462397,False,True,True,True,False,False,True
e1_rr_08263007_10_M,sarima,2,165,165,True,0.17988314189115276,0.1798831418911527,5.551115123125783e-17,True,0.09536809202886609,0.19405822779013,0.0986901357612639,False,True,True,True,False,False,True
e1_rr_08263007_10_M,sarima,3,161,161,True,0.14216668410352415,0.1421666841035241,5.551115123125783e-17,True,0.17255741485377685,0.191857435364914,0.01930002051113716,False,True,True,True,False,False,True
e1_rr_08263007_10_M,sarima,4,165,165,True,0.09609010053111894,0.0960901005311189,4.163336342344337e-17,True,0.1718537127101265,0.1841325265401857,0.012278813830059188,False,True,True,True,False,False,True
e1_rr_08263007_10_M,sarima,5,160,160,True,0.06394252335185344,0.0639425233518534,4.163336342344337e-17,True,0.13272397446773398,0.1836420493204251,0.05091807485269112,False,True,True,True,False,False,True
e1_rr_08263007_10_M,sarima,6,165,165,True,0.051751262299468005,0.051751262299468,6.938893903907228e-18,True,0.25691009599670955,0.26069363016219,0.00378353416548044,False,True,True,True,False,False,True
e1_rr_08263007_10_M,sarima,7,157,157,True,0.051529345902001464,0.0515293459020014,6.245004513516506e-17,True,0.18670714561727475,0.1844278062705571,0.002279339346717646,False,True,True,True,False,False,True
e1_rr_08263007_10_M,seasonal_naive,1,1453,1453,True,0.9742570966081,0.9742570966081,0.0,True,-0.38329863763556804,-0.383298637635568,5.551115123125783e-17,True,False,False,True,False,False,True
e1_rr_08263007_10_M,seasonal_naive,2,1439,1439,True,0.9739262733215928,0.9739262733215928,0.0,True,-0.14044103777805628,-0.1404410377780562,8.326672684688674e-17,True,False,False,True,False,False,True
e1_rr_08263007_10_M,seasonal_naive,3,1429,1429,True,0.9644675252676356,0.9644675252676356,0.0,True,-0.06291214808082879,-0.0629121480808287,8.326672684688674e-17,True,False,False,True,False,False,True
e1_rr_08263007_10_M,seasonal_naive,4,1425,1425,True,0.9540526178044144,0.9540526178044144,0.0,True,-0.023786491926747644,-0.0237864919267476,4.5102810375396984e-17,True,False,False,True,False,False,True
e1_rr_08263007_10_M,seasonal_naive,5,1422,1422,True,0.9433793511724221,0.943379351172422,1.1102230246251565e-16,True,-0.007783857007935158,-0.0077838570079351,5.724587470723463e-17,True,False,False,True,False,False,True
e1_rr_08263007_10_M,seasonal_naive,6,1420,1420,True,0.9580291995023579,0.958029199502358,1.1102230246251565e-16,True,-0.005555643256650367,-0.0055556432566503,6.678685382510707e-17,True,False,False,True,False,False,True
e1_rr_08263007_10_M,seasonal_naive,7,1420,1420,True,0.9809845504734416,0.9809845504734416,0.0,True,0.0,0.0,0.0,True,False,False,True,False,False,True
e1_rr_08263007_10_M,stl_ridge_direct,1,1453,1453,True,1.8211396846394468,1.8211396846394468,0.0,True,-2.0457534006621914,-2.045753400662192,4.440892098500626e-16,True,False,False,True,False,False,True
e1_rr_08263007_10_M,stl_ridge_direct,2,1439,1439,True,1.7315059814131324,1.7315059814131324,0.0,True,-1.5344974092140813,-1.5344974092140813,0.0,True,False,False,True,False,False,True
e1_rr_08263007_10_M,stl_ridge_direct,3,1429,1429,True,1.6348565847589542,1.634856584758954,2.220446049250313e-16,True,-1.3624677467930977,-1.3624677467930977,0.0,True,False,False,True,False,False,True
e1_rr_08263007_10_M,stl_ridge_direct,4,1425,1425,True,1.557639195772878,1.557639195772878,0.0,True,-1.2678564750248338,-1.2678564750248338,0.0,True,False,False,True,False,False,True
e1_rr_08263007_10_M,stl_ridge_direct,5,1422,1422,True,1.4844171874046599,1.48441718740466,2.220446049250313e-16,True,-1.2276209952361001,-1.2276209952361,2.220446049250313e-16,True,False,False,True,False,False,True
e1_rr_08263007_10_M,stl_ridge_direct,6,1420,1420,True,1.439215296820355,1.439215296820355,0.0,True,-1.232865305372576,-1.232865305372576,0.0,True,False,False,True,False,False,True
e1_rr_08263007_10_M,stl_ridge_direct,7,1420,1420,True,1.3986628282688447,1.3986628282688447,0.0,True,-1.2292286681342413,-1.2292286681342413,0.0,True,False,False,True,False,False,True
e1_rr_22125001_10_M,hgb_direct,1,1499,1499,True,0.5440900628624852,0.544090062862485,2.220446049250313e-16,True,0.06587805755195819,0.0658780575519581,9.71445146547012e-17,True,False,False,True,False,False,True
e1_rr_22125001_10_M,hgb_direct,2,1488,1488,True,0.26681723102728505,0.266817231027285,5.551115123125783e-17,True,0.1466647056443955,0.1466647056443955,0.0,True,True,True,True,False,False,True
e1_rr_22125001_10_M,hgb_direct,3,1480,1480,True,0.1620643707804204,0.1620643707804204,0.0,True,0.18520591959712995,0.1852059195971299,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_22125001_10_M,hgb_direct,4,1475,1475,True,0.11226617011846324,0.1122661701184632,4.163336342344337e-17,True,0.21347844838108443,0.2134784483810844,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_22125001_10_M,hgb_direct,5,1476,1476,True,0.08275525741568672,0.0827552574156867,1.3877787807814457e-17,True,0.22262697309981283,0.2226269730998128,2.7755575615628914e-17,True,True,True,True,False,False,True
e1_rr_22125001_10_M,hgb_direct,6,1474,1474,True,0.07859278075720902,0.078592780757209,1.3877787807814457e-17,True,0.22492821474112146,0.2249282147411214,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_22125001_10_M,hgb_direct,7,1473,1473,True,0.08369112357553526,0.0836911235755352,6.938893903907228e-17,True,0.22692170962301617,0.2269217096230159,2.7755575615628914e-16,True,True,True,True,False,False,True
e1_rr_22125001_10_M,ridge_direct,1,1499,1499,True,0.49470900845356724,0.4947090084535672,5.551115123125783e-17,True,0.08999138823713049,0.0899913882371304,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_22125001_10_M,ridge_direct,2,1488,1488,True,0.19263198583216043,0.1926319858321604,2.7755575615628914e-17,True,0.16250510735044676,0.1625051073504467,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_22125001_10_M,ridge_direct,3,1480,1480,True,0.10535654206501678,0.1053565420650167,8.326672684688674e-17,True,0.19826338130278898,0.1982633813027889,8.326672684688674e-17,True,True,True,True,False,False,True
e1_rr_22125001_10_M,ridge_direct,4,1475,1475,True,0.06329211315516459,0.0632921131551645,8.326672684688674e-17,True,0.2253165049660748,0.2253165049660748,0.0,True,True,True,True,False,False,True
e1_rr_22125001_10_M,ridge_direct,5,1476,1476,True,0.03912943591203885,0.0391294359120388,4.85722573273506e-17,True,0.23637103887635347,0.2363710388763534,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_22125001_10_M,ridge_direct,6,1474,1474,True,0.02752015428367343,0.0275201542836734,3.122502256758253e-17,True,0.24269775962521667,0.2426977596252166,5.551115123125783e-17,True,True,True,True,False,False,True
e1_rr_22125001_10_M,ridge_direct,7,1473,1473,True,0.02409646535841728,0.0240964653584172,7.979727989493313e-17,True,0.24848860523542005,0.2484886052354199,1.3877787807814457e-16,True,True,True,True,False,False,True
e1_rr_22125001_10_M,sarima,1,168,168,True,0.574150209152127,0.574150209152127,0.0,True,0.27974714123237343,0.0811923919386752,0.19855474929369824,False,False,False,True,False,False,True
e1_rr_22125001_10_M,sarima,2,167,167,True,0.2660492234066146,0.2660492234066146,0.0,True,0.19637080358911851,0.1587614133554286,0.03760939023368992,False,True,True,True,False,False,True
