timestamp_utc,station_id,model,failure_type,fold,refit_block,origin_start,origin_end,horizon,target_time,exception
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-22,2022-04-22,7,2022-04-29,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-23,2022-04-23,6,2022-04-29,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-23,2022-04-23,7,2022-04-30,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-24,2022-04-24,5,2022-04-29,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-24,2022-04-24,6,2022-04-30,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-24,2022-04-24,7,2022-05-01,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-25,2022-04-25,4,2022-04-29,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-25,2022-04-25,5,2022-04-30,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-25,2022-04-25,6,2022-05-01,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-25,2022-04-25,7,2022-05-02,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-26,2022-04-26,3,2022-04-29,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-26,2022-04-26,4,2022-04-30,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-26,2022-04-26,5,2022-05-01,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-26,2022-04-26,6,2022-05-02,
2026-08-16T09:42:09Z,11004007_10_49,all,missing_target,3,3,2022-04-26,2022-04-26,7,2022-05-03,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-27,2022-04-27,2,2022-04-29,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-27,2022-04-27,3,2022-04-30,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-27,2022-04-27,4,2022-05-01,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-27,2022-04-27,5,2022-05-02,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-27,2022-04-27,6,2022-05-03,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-27,2022-04-27,7,2022-05-04,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-28,2022-04-28,1,2022-04-29,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-28,2022-04-28,2,2022-04-30,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-28,2022-04-28,3,2022-05-01,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-28,2022-04-28,4,2022-05-02,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-28,2022-04-28,5,2022-05-03,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-28,2022-04-28,6,2022-05-04,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-28,2022-04-28,7,2022-05-05,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-29,2022-04-29,1,2022-04-30,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-29,2022-04-29,2,2022-05-01,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-29,2022-04-29,3,2022-05-02,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-29,2022-04-29,4,2022-05-03,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-29,2022-04-29,5,2022-05-04,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-29,2022-04-29,6,2022-05-05,
2026-08-16T09:42:10Z,11004007_10_49,all,missing_target,4,4,2022-04-29,2022-04-29,7,2022-05-06,
2026-08-16T09:42:13Z,11004007_10_49,all,missing_target,5,5,2022-05-25,2022-05-25,7,2022-06-01,
2026-08-16T09:42:13Z,11004007_10_49,all,missing_target,5,5,2022-05-26,2022-05-26,6,2022-06-01,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-21,2022-07-21,7,2022-07-28,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-22,2022-07-22,6,2022-07-28,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-22,2022-07-22,7,2022-07-29,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-23,2022-07-23,5,2022-07-28,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-23,2022-07-23,6,2022-07-29,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-23,2022-07-23,7,2022-07-30,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-24,2022-07-24,4,2022-07-28,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-24,2022-07-24,5,2022-07-29,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-24,2022-07-24,6,2022-07-30,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-24,2022-07-24,7,2022-07-31,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-25,2022-07-25,3,2022-07-28,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-25,2022-07-25,4,2022-07-29,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-25,2022-07-25,5,2022-07-30,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-25,2022-07-25,6,2022-07-31,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-25,2022-07-25,7,2022-08-01,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-26,2022-07-26,2,2022-07-28,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-26,2022-07-26,3,2022-07-29,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-26,2022-07-26,4,2022-07-30,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-26,2022-07-26,5,2022-07-31,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-26,2022-07-26,6,2022-08-01,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-26,2022-07-26,7,2022-08-02,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-27,2022-07-27,1,2022-07-28,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-27,2022-07-27,2,2022-07-29,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-27,2022-07-27,3,2022-07-30,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-27,2022-07-27,4,2022-07-31,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-27,2022-07-27,5,2022-08-01,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-27,2022-07-27,6,2022-08-02,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-27,2022-07-27,7,2022-08-03,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-28,2022-07-28,1,2022-07-29,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-28,2022-07-28,2,2022-07-30,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-28,2022-07-28,3,2022-07-31,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-28,2022-07-28,4,2022-08-01,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-28,2022-07-28,5,2022-08-02,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-28,2022-07-28,6,2022-08-03,
2026-08-16T09:42:16Z,11004007_10_49,all,missing_target,7,7,2022-07-28,2022-07-28,7,2022-08-04,
2026-08-16T09:42:19Z,11004007_10_49,all,missing_target,9,9,2022-09-14,2022-09-14,7,2022-09-21,
2026-08-16T09:42:19Z,11004007_10_49,all,missing_target,9,9,2022-09-15,2022-09-15,6,2022-09-21,
2026-08-16T09:42:19Z,11004007_10_49,all,missing_target,9,9,2022-09-16,2022-09-16,5,2022-09-21,
2026-08-16T09:42:19Z,11004007_10_49,all,missing_target,9,9,2022-09-17,2022-09-17,4,2022-09-21,
2026-08-16T09:42:19Z,11004007_10_49,all,missing_target,9,9,2022-09-18,2022-09-18,3,2022-09-21,
2026-08-16T09:42:19Z,11004007_10_49,all,missing_target,9,9,2022-09-19,2022-09-19,2,2022-09-21,
2026-08-16T09:42:19Z,11004007_10_49,all,missing_target,9,9,2022-09-20,2022-09-20,1,2022-09-21,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-20,2022-10-20,6,2022-10-26,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-20,2022-10-20,7,2022-10-27,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-21,2022-10-21,5,2022-10-26,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-21,2022-10-21,6,2022-10-27,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-21,2022-10-21,7,2022-10-28,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-22,2022-10-22,4,2022-10-26,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-22,2022-10-22,5,2022-10-27,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-22,2022-10-22,6,2022-10-28,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-23,2022-10-23,3,2022-10-26,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-23,2022-10-23,4,2022-10-27,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-23,2022-10-23,5,2022-10-28,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-24,2022-10-24,2,2022-10-26,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-24,2022-10-24,3,2022-10-27,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-24,2022-10-24,4,2022-10-28,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-25,2022-10-25,1,2022-10-26,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-25,2022-10-25,2,2022-10-27,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-25,2022-10-25,3,2022-10-28,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-26,2022-10-26,1,2022-10-27,
2026-08-16T09:42:20Z,11004007_10_49,all,missing_target,10,10,2022-10-26,2022-10-26,2,2022-10-28,
2026-08-16T09:42:22Z,11004007_10_49,all,missing_target,11,11,2022-11-30,2022-11-30,7,2022-12-07,
2026-08-16T09:42:22Z,11004007_10_49,all,missing_target,11,11,2022-12-01,2022-12-01,6,2022-12-07,
2026-08-16T09:42:22Z,11004007_10_49,all,missing_target,11,11,2022-12-02,2022-12-02,5,2022-12-07,
2026-08-16T09:42:22Z,11004007_10_49,all,missing_target,11,11,2022-12-03,2022-12-03,4,2022-12-07,
2026-08-16T09:42:22Z,11004007_10_49,all,missing_target,11,11,2022-12-04,2022-12-04,3,2022-12-07,
2026-08-16T09:42:22Z,11004007_10_49,all,missing_target,11,11,2022-12-05,2022-12-05,2,2022-12-07,
2026-08-16T09:42:22Z,11004007_10_49,all,missing_target,11,11,2022-12-06,2022-12-06,1,2022-12-07,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-06,2023-06-06,7,2023-06-13,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-07,2023-06-07,6,2023-06-13,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-08,2023-06-08,5,2023-06-13,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-08,2023-06-08,7,2023-06-15,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-09,2023-06-09,4,2023-06-13,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-09,2023-06-09,6,2023-06-15,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-09,2023-06-09,7,2023-06-16,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-10,2023-06-10,3,2023-06-13,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-10,2023-06-10,5,2023-06-15,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-10,2023-06-10,6,2023-06-16,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-10,2023-06-10,7,2023-06-17,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-11,2023-06-11,2,2023-06-13,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-11,2023-06-11,4,2023-06-15,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-11,2023-06-11,5,2023-06-16,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-11,2023-06-11,6,2023-06-17,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-11,2023-06-11,7,2023-06-18,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-12,2023-06-12,1,2023-06-13,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-12,2023-06-12,3,2023-06-15,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-12,2023-06-12,4,2023-06-16,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-12,2023-06-12,5,2023-06-17,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-12,2023-06-12,6,2023-06-18,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-12,2023-06-12,7,2023-06-19,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-13,2023-06-13,2,2023-06-15,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-13,2023-06-13,3,2023-06-16,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-13,2023-06-13,4,2023-06-17,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-13,2023-06-13,5,2023-06-18,
2026-08-16T09:42:34Z,11004007_10_49,all,missing_target,18,18,2023-06-13,2023-06-13,6,2023-06-19,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-12,2023-12-12,7,2023-12-19,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-13,2023-12-13,6,2023-12-19,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-14,2023-12-14,5,2023-12-19,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-15,2023-12-15,4,2023-12-19,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-16,2023-12-16,3,2023-12-19,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-17,2023-12-17,2,2023-12-19,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-18,2023-12-18,1,2023-12-19,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-27,2023-12-27,5,2024-01-01,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-27,2023-12-27,6,2024-01-02,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-27,2023-12-27,7,2024-01-03,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-28,2023-12-28,4,2024-01-01,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-28,2023-12-28,5,2024-01-02,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-28,2023-12-28,6,2024-01-03,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-28,2023-12-28,7,2024-01-04,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-29,2023-12-29,3,2024-01-01,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-29,2023-12-29,4,2024-01-02,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-29,2023-12-29,5,2024-01-03,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-29,2023-12-29,6,2024-01-04,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-29,2023-12-29,7,2024-01-05,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-30,2023-12-30,2,2024-01-01,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-30,2023-12-30,3,2024-01-02,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-30,2023-12-30,4,2024-01-03,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-30,2023-12-30,5,2024-01-04,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-30,2023-12-30,6,2024-01-05,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-30,2023-12-30,7,2024-01-06,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-31,2023-12-31,1,2024-01-01,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-31,2023-12-31,2,2024-01-02,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-31,2023-12-31,3,2024-01-03,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-31,2023-12-31,4,2024-01-04,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-31,2023-12-31,5,2024-01-05,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-31,2023-12-31,6,2024-01-06,
2026-08-16T09:42:48Z,11004007_10_49,all,missing_target,25,25,2023-12-31,2023-12-31,7,2024-01-07,
