timestamp_utc,station_id,model,failure_type,fold,refit_block,origin_start,origin_end,horizon,target_time,exception
2026-08-16T13:09:58Z,41049001_10_49,all,missing_target,0,0,2021-04-13,2021-04-13,7,2021-04-20,
2026-08-16T13:09:58Z,41049001_10_49,all,missing_target,0,0,2021-04-14,2021-04-14,6,2021-04-20,
2026-08-16T13:09:58Z,41049001_10_49,all,missing_target,0,0,2021-04-15,2021-04-15,5,2021-04-20,
2026-08-16T13:09:58Z,41049001_10_49,all,missing_target,0,0,2021-04-16,2021-04-16,4,2021-04-20,
2026-08-16T13:09:58Z,41049001_10_49,all,missing_target,0,0,2021-04-17,2021-04-17,3,2021-04-20,
2026-08-16T13:09:58Z,41049001_10_49,all,missing_target,0,0,2021-04-18,2021-04-18,2,2021-04-20,
2026-08-16T13:09:58Z,41049001_10_49,all,missing_target,0,0,2021-04-19,2021-04-19,1,2021-04-20,
2026-08-16T13:10:00Z,41049001_10_49,all,missing_target,1,1,2021-05-19,2021-05-19,7,2021-05-26,
2026-08-16T13:10:00Z,41049001_10_49,all,missing_target,1,1,2021-05-20,2021-05-20,6,2021-05-26,
2026-08-16T13:10:00Z,41049001_10_49,all,missing_target,1,1,2021-05-21,2021-05-21,5,2021-05-26,
2026-08-16T13:10:00Z,41049001_10_49,all,missing_target,1,1,2021-05-22,2021-05-22,4,2021-05-26,
2026-08-16T13:10:00Z,41049001_10_49,all,missing_target,1,1,2021-05-23,2021-05-23,3,2021-05-26,
2026-08-16T13:10:00Z,41049001_10_49,all,missing_target,1,1,2021-05-24,2021-05-24,2,2021-05-26,
2026-08-16T13:10:01Z,41049001_10_49,all,missing_target,2,2,2021-05-25,2021-05-25,1,2021-05-26,
2026-08-16T13:10:08Z,41049001_10_49,all,missing_target,7,7,2021-11-08,2021-11-08,7,2021-11-15,
2026-08-16T13:10:09Z,41049001_10_49,all,missing_target,8,8,2021-11-09,2021-11-09,6,2021-11-15,
2026-08-16T13:10:09Z,41049001_10_49,all,missing_target,8,8,2021-11-10,2021-11-10,5,2021-11-15,
2026-08-16T13:10:09Z,41049001_10_49,all,missing_target,8,8,2021-11-11,2021-11-11,4,2021-11-15,
2026-08-16T13:10:09Z,41049001_10_49,all,missing_target,8,8,2021-11-12,2021-11-12,3,2021-11-15,
2026-08-16T13:10:09Z,41049001_10_49,all,missing_target,8,8,2021-11-13,2021-11-13,2,2021-11-15,
2026-08-16T13:10:09Z,41049001_10_49,all,missing_target,8,8,2021-11-14,2021-11-14,1,2021-11-15,
2026-08-16T13:10:12Z,41049001_10_49,all,missing_target,10,10,2022-01-06,2022-01-06,7,2022-01-13,
