timestamp_utc,station_id,model,failure_type,fold,refit_block,origin_start,origin_end,horizon,target_time,exception
2026-08-16T11:20:41Z,28014002_10_49,all,missing_target,10,10,2021-10-27,2021-10-27,7,2021-11-03,
2026-08-16T11:20:41Z,28014002_10_49,all,missing_target,10,10,2021-10-28,2021-10-28,6,2021-11-03,
2026-08-16T11:20:41Z,28014002_10_49,all,missing_target,10,10,2021-10-29,2021-10-29,5,2021-11-03,
2026-08-16T11:20:41Z,28014002_10_49,all,missing_target,10,10,2021-10-30,2021-10-30,4,2021-11-03,
2026-08-16T11:20:41Z,28014002_10_49,all,missing_target,10,10,2021-10-31,2021-10-31,3,2021-11-03,
2026-08-16T11:20:41Z,28014002_10_49,all,missing_target,10,10,2021-11-01,2021-11-01,2,2021-11-03,
2026-08-16T11:20:41Z,28014002_10_49,all,missing_target,10,10,2021-11-02,2021-11-02,1,2021-11-03,
2026-08-16T11:21:18Z,28014002_10_49,all,missing_target,38,38,2023-12-25,2023-12-25,7,2024-01-01,
2026-08-16T11:21:18Z,28014002_10_49,all,missing_target,38,38,2023-12-26,2023-12-26,6,2024-01-01,
2026-08-16T11:21:18Z,28014002_10_49,all,missing_target,38,38,2023-12-26,2023-12-26,7,2024-01-02,
2026-08-16T11:21:18Z,28014002_10_49,all,missing_target,38,38,2023-12-27,2023-12-27,5,2024-01-01,
2026-08-16T11:21:18Z,28014002_10_49,all,missing_target,38,38,2023-12-27,2023-12-27,6,2024-01-02,
2026-08-16T11:21:18Z,28014002_10_49,all,missing_target,38,38,2023-12-27,2023-12-27,7,2024-01-03,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-28,2023-12-28,4,2024-01-01,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-28,2023-12-28,5,2024-01-02,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-28,2023-12-28,6,2024-01-03,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-28,2023-12-28,7,2024-01-04,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-29,2023-12-29,3,2024-01-01,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-29,2023-12-29,4,2024-01-02,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-29,2023-12-29,5,2024-01-03,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-29,2023-12-29,6,2024-01-04,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-29,2023-12-29,7,2024-01-05,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-30,2023-12-30,2,2024-01-01,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-30,2023-12-30,3,2024-01-02,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-30,2023-12-30,4,2024-01-03,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-30,2023-12-30,5,2024-01-04,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-30,2023-12-30,6,2024-01-05,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-30,2023-12-30,7,2024-01-06,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-31,2023-12-31,1,2024-01-01,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-31,2023-12-31,2,2024-01-02,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-31,2023-12-31,3,2024-01-03,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-31,2023-12-31,4,2024-01-04,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-31,2023-12-31,5,2024-01-05,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-31,2023-12-31,6,2024-01-06,
2026-08-16T11:21:19Z,28014002_10_49,all,missing_target,39,39,2023-12-31,2023-12-31,7,2024-01-07,
