timestamp_utc,station_id,model,failure_type,fold,refit_block,origin_start,origin_end,horizon,target_time,exception
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-12,2021-05-12,7,2021-05-19,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-13,2021-05-13,6,2021-05-19,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-13,2021-05-13,7,2021-05-20,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-14,2021-05-14,5,2021-05-19,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-14,2021-05-14,6,2021-05-20,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-14,2021-05-14,7,2021-05-21,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-15,2021-05-15,4,2021-05-19,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-15,2021-05-15,5,2021-05-20,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-15,2021-05-15,6,2021-05-21,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-15,2021-05-15,7,2021-05-22,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-16,2021-05-16,3,2021-05-19,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-16,2021-05-16,4,2021-05-20,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-16,2021-05-16,5,2021-05-21,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-16,2021-05-16,6,2021-05-22,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-16,2021-05-16,7,2021-05-23,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-17,2021-05-17,2,2021-05-19,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-17,2021-05-17,3,2021-05-20,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-17,2021-05-17,4,2021-05-21,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-17,2021-05-17,5,2021-05-22,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-17,2021-05-17,6,2021-05-23,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-17,2021-05-17,7,2021-05-24,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-18,2021-05-18,1,2021-05-19,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-18,2021-05-18,2,2021-05-20,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-18,2021-05-18,3,2021-05-21,
2026-08-16T12:20:53Z,35002001_10_A,all,missing_target,3,3,2021-05-18,2021-05-18,4,2021-05-22,
