timestamp_utc,station_id,model,failure_type,fold,refit_block,origin_start,origin_end,horizon,target_time,exception
2026-08-16T11:42:04Z,28148004_10_49,all,missing_target,1,1,2021-02-02,2021-02-02,7,2021-02-09,
2026-08-16T11:42:04Z,28148004_10_49,all,missing_target,1,1,2021-02-03,2021-02-03,6,2021-02-09,
2026-08-16T11:42:04Z,28148004_10_49,all,missing_target,1,1,2021-02-04,2021-02-04,5,2021-02-09,
2026-08-16T11:42:04Z,28148004_10_49,all,missing_target,1,1,2021-02-05,2021-02-05,4,2021-02-09,
2026-08-16T11:42:04Z,28148004_10_49,all,missing_target,1,1,2021-02-06,2021-02-06,3,2021-02-09,
2026-08-16T11:42:04Z,28148004_10_49,all,missing_target,1,1,2021-02-07,2021-02-07,2,2021-02-09,
2026-08-16T11:42:04Z,28148004_10_49,all,missing_target,1,1,2021-02-08,2021-02-08,1,2021-02-09,
2026-08-16T11:42:05Z,28148004_10_49,all,missing_target,2,2,2021-03-26,2021-03-26,7,2021-04-02,
2026-08-16T11:42:05Z,28148004_10_49,all,missing_target,2,2,2021-03-27,2021-03-27,6,2021-04-02,
2026-08-16T11:42:05Z,28148004_10_49,all,missing_target,2,2,2021-03-28,2021-03-28,5,2021-04-02,
2026-08-16T11:42:05Z,28148004_10_49,all,missing_target,2,2,2021-03-29,2021-03-29,4,2021-04-02,
2026-08-16T11:42:06Z,28148004_10_49,all,missing_target,3,3,2021-03-30,2021-03-30,3,2021-04-02,
2026-08-16T11:42:06Z,28148004_10_49,all,missing_target,3,3,2021-03-31,2021-03-31,2,2021-04-02,
2026-08-16T11:42:06Z,28148004_10_49,all,missing_target,3,3,2021-04-01,2021-04-01,1,2021-04-02,
2026-08-16T11:42:08Z,28148004_10_49,all,missing_target,4,4,2021-05-21,2021-05-21,7,2021-05-28,
2026-08-16T11:42:08Z,28148004_10_49,all,missing_target,4,4,2021-05-22,2021-05-22,6,2021-05-28,
2026-08-16T11:42:08Z,28148004_10_49,all,missing_target,4,4,2021-05-23,2021-05-23,5,2021-05-28,
2026-08-16T11:42:08Z,28148004_10_49,all,missing_target,4,4,2021-05-24,2021-05-24,4,2021-05-28,
2026-08-16T11:42:09Z,28148004_10_49,all,missing_target,5,5,2021-05-25,2021-05-25,3,2021-05-28,
2026-08-16T11:42:09Z,28148004_10_49,all,missing_target,5,5,2021-05-26,2021-05-26,2,2021-05-28,
2026-08-16T11:42:09Z,28148004_10_49,all,missing_target,5,5,2021-05-27,2021-05-27,1,2021-05-28,
2026-08-16T11:42:13Z,28148004_10_49,all,missing_target,9,9,2021-09-27,2021-09-27,7,2021-10-04,
2026-08-16T11:42:13Z,28148004_10_49,all,missing_target,9,9,2021-09-28,2021-09-28,6,2021-10-04,
2026-08-16T11:42:13Z,28148004_10_49,all,missing_target,9,9,2021-09-29,2021-09-29,5,2021-10-04,
2026-08-16T11:42:13Z,28148004_10_49,all,missing_target,9,9,2021-09-30,2021-09-30,4,2021-10-04,
2026-08-16T11:42:13Z,28148004_10_49,all,missing_target,9,9,2021-10-01,2021-10-01,3,2021-10-04,
2026-08-16T11:42:13Z,28148004_10_49,all,missing_target,9,9,2021-10-02,2021-10-02,2,2021-10-04,
2026-08-16T11:42:13Z,28148004_10_49,all,missing_target,9,9,2021-10-03,2021-10-03,1,2021-10-04,
2026-08-16T11:42:21Z,28148004_10_49,all,missing_target,15,15,2022-03-22,2022-03-22,7,2022-03-29,
2026-08-16T11:42:21Z,28148004_10_49,all,missing_target,15,15,2022-03-23,2022-03-23,6,2022-03-29,
2026-08-16T11:42:21Z,28148004_10_49,all,missing_target,15,15,2022-03-24,2022-03-24,5,2022-03-29,
2026-08-16T11:42:21Z,28148004_10_49,all,missing_target,15,15,2022-03-25,2022-03-25,4,2022-03-29,
2026-08-16T11:42:21Z,28148004_10_49,all,missing_target,15,15,2022-03-26,2022-03-26,3,2022-03-29,
2026-08-16T11:42:21Z,28148004_10_49,all,missing_target,15,15,2022-03-27,2022-03-27,2,2022-03-29,
2026-08-16T11:42:21Z,28148004_10_49,all,missing_target,15,15,2022-03-28,2022-03-28,1,2022-03-29,
2026-08-16T11:42:23Z,28148004_10_49,all,missing_target,17,17,2022-05-23,2022-05-23,7,2022-05-30,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-24,2022-05-24,6,2022-05-30,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-24,2022-05-24,7,2022-05-31,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-25,2022-05-25,5,2022-05-30,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-25,2022-05-25,6,2022-05-31,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-25,2022-05-25,7,2022-06-01,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-26,2022-05-26,4,2022-05-30,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-26,2022-05-26,5,2022-05-31,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-26,2022-05-26,6,2022-06-01,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-27,2022-05-27,3,2022-05-30,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-27,2022-05-27,4,2022-05-31,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-27,2022-05-27,5,2022-06-01,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-28,2022-05-28,2,2022-05-30,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-28,2022-05-28,3,2022-05-31,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-28,2022-05-28,4,2022-06-01,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-29,2022-05-29,1,2022-05-30,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-29,2022-05-29,2,2022-05-31,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-29,2022-05-29,3,2022-06-01,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-30,2022-05-30,1,2022-05-31,
2026-08-16T11:42:24Z,28148004_10_49,all,missing_target,18,18,2022-05-30,2022-05-30,2,2022-06-01,
2026-08-16T11:42:29Z,28148004_10_49,all,missing_target,22,22,2022-10-09,2022-10-09,7,2022-10-16,
2026-08-16T11:42:29Z,28148004_10_49,all,missing_target,22,22,2022-10-10,2022-10-10,6,2022-10-16,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-10-11,2022-10-11,5,2022-10-16,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-10-12,2022-10-12,4,2022-10-16,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-10-13,2022-10-13,3,2022-10-16,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-10-14,2022-10-14,2,2022-10-16,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-10-15,2022-10-15,1,2022-10-16,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-11-03,2022-11-03,7,2022-11-10,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-11-04,2022-11-04,6,2022-11-10,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-11-05,2022-11-05,5,2022-11-10,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-11-06,2022-11-06,4,2022-11-10,
2026-08-16T11:42:30Z,28148004_10_49,all,missing_target,23,23,2022-11-07,2022-11-07,3,2022-11-10,
2026-08-16T11:42:31Z,28148004_10_49,all,missing_target,24,24,2022-11-08,2022-11-08,2,2022-11-10,
2026-08-16T11:42:31Z,28148004_10_49,all,missing_target,24,24,2022-11-09,2022-11-09,1,2022-11-10,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-06,2022-12-06,7,2022-12-13,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-07,2022-12-07,6,2022-12-13,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-07,2022-12-07,7,2022-12-14,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-09,2022-12-09,4,2022-12-13,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-09,2022-12-09,5,2022-12-14,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-09,2022-12-09,6,2022-12-15,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-10,2022-12-10,3,2022-12-13,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-10,2022-12-10,4,2022-12-14,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-10,2022-12-10,5,2022-12-15,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-11,2022-12-11,2,2022-12-13,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-11,2022-12-11,3,2022-12-14,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-11,2022-12-11,4,2022-12-15,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-12,2022-12-12,1,2022-12-13,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-12,2022-12-12,2,2022-12-14,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-12,2022-12-12,3,2022-12-15,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-13,2022-12-13,1,2022-12-14,
2026-08-16T11:42:32Z,28148004_10_49,all,missing_target,25,25,2022-12-13,2022-12-13,2,2022-12-15,
2026-08-16T11:42:33Z,28148004_10_49,all,missing_target,26,26,2023-01-25,2023-01-25,7,2023-02-01,
2026-08-16T11:42:33Z,28148004_10_49,all,missing_target,26,26,2023-01-26,2023-01-26,6,2023-02-01,
2026-08-16T11:42:33Z,28148004_10_49,all,missing_target,26,26,2023-01-27,2023-01-27,5,2023-02-01,
2026-08-16T11:42:33Z,28148004_10_49,all,missing_target,26,26,2023-01-28,2023-01-28,4,2023-02-01,
2026-08-16T11:42:33Z,28148004_10_49,all,missing_target,26,26,2023-01-29,2023-01-29,3,2023-02-01,
2026-08-16T11:42:33Z,28148004_10_49,all,missing_target,26,26,2023-01-30,2023-01-30,2,2023-02-01,
2026-08-16T11:42:35Z,28148004_10_49,all,missing_target,27,27,2023-01-31,2023-01-31,1,2023-02-01,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-25,2023-12-25,7,2024-01-01,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-26,2023-12-26,6,2024-01-01,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-26,2023-12-26,7,2024-01-02,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-27,2023-12-27,5,2024-01-01,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-27,2023-12-27,6,2024-01-02,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-27,2023-12-27,7,2024-01-03,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-28,2023-12-28,4,2024-01-01,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-28,2023-12-28,5,2024-01-02,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-28,2023-12-28,6,2024-01-03,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-28,2023-12-28,7,2024-01-04,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-29,2023-12-29,3,2024-01-01,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-29,2023-12-29,4,2024-01-02,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-29,2023-12-29,5,2024-01-03,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-29,2023-12-29,6,2024-01-04,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-29,2023-12-29,7,2024-01-05,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-30,2023-12-30,2,2024-01-01,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-30,2023-12-30,3,2024-01-02,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-30,2023-12-30,4,2024-01-03,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-30,2023-12-30,5,2024-01-04,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-30,2023-12-30,6,2024-01-05,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-30,2023-12-30,7,2024-01-06,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-31,2023-12-31,1,2024-01-01,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-31,2023-12-31,2,2024-01-02,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-31,2023-12-31,3,2024-01-03,
2026-08-16T11:42:49Z,28148004_10_49,all,missing_target,38,38,2023-12-31,2023-12-31,4,2024-01-04,
