station,period,resolution,support_type,horizon,p,model,n_cases,l_persistence,l_ar1,l_arp,l_model,delta_ar1,delta_mem,delta_res,delta_total,code_commit,config_sha256,input_manifest_sha256,generated_at_utc,decision_id,canon_version
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,3,7,ridge_direct,1163,158.60791057609632,99.080481582416,99.44016656308573,99.90061689316269,59.52742899368032,-0.35968498066972643,-0.46045033007696645,58.707293682933624,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,3,7,hgb_direct,1163,158.60791057609632,99.080481582416,99.44016656308573,100.60799222211068,59.52742899368032,-0.35968498066972643,-1.167825659024956,57.999918353985635,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,3,14,ridge_direct,1163,158.60791057609632,99.080481582416,99.32723485373562,99.90061689316269,59.52742899368032,-0.24675327131961922,-0.5733820394270737,58.707293682933624,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,3,14,hgb_direct,1163,158.60791057609632,99.080481582416,99.32723485373562,100.60799222211068,59.52742899368032,-0.24675327131961922,-1.2807573683750633,57.999918353985635,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,3,21,ridge_direct,1163,158.60791057609632,99.080481582416,99.66716700098178,99.90061689316269,59.52742899368032,-0.5866854185657786,-0.23344989218091428,58.707293682933624,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,3,21,hgb_direct,1163,158.60791057609632,99.080481582416,99.66716700098178,100.60799222211068,59.52742899368032,-0.5866854185657786,-0.9408252211289039,57.999918353985635,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,4,7,ridge_direct,1155,167.75670995670995,98.61213964782365,98.80652117629641,98.79106018491436,69.1445703088863,-0.19438152847276058,0.015460991382056477,68.9656497717956,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,4,7,hgb_direct,1155,167.75670995670995,98.61213964782365,98.80652117629641,100.99368456539462,69.1445703088863,-0.19438152847276058,-2.1871633890982025,66.76302539131534,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,4,14,ridge_direct,1155,167.75670995670995,98.61213964782365,98.83405045225813,98.79106018491436,69.1445703088863,-0.2219108044344722,0.042990267343768096,68.9656497717956,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,4,14,hgb_direct,1155,167.75670995670995,98.61213964782365,98.83405045225813,100.99368456539462,69.1445703088863,-0.2219108044344722,-2.159634113136491,66.76302539131534,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,4,21,ridge_direct,1155,167.75670995670995,98.61213964782365,98.94295906173737,98.79106018491436,69.1445703088863,-0.3308194139137157,0.15189887682301162,68.9656497717956,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,4,21,hgb_direct,1155,167.75670995670995,98.61213964782365,98.94295906173737,100.99368456539462,69.1445703088863,-0.3308194139137157,-2.0507255036572474,66.76302539131534,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,5,7,ridge_direct,1147,178.79860505666957,98.2279535625905,97.29941105396247,97.15125984809431,80.57065149407907,0.928542508628027,0.14815120586816022,81.64734520857526,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,5,7,hgb_direct,1147,178.79860505666957,98.2279535625905,97.29941105396247,99.79049083885927,80.57065149407907,0.928542508628027,-2.4910797848967974,79.0081142178103,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,5,14,ridge_direct,1147,178.79860505666957,98.2279535625905,97.53280883341935,97.15125984809431,80.57065149407907,0.6951447291711474,0.3815489853250398,81.64734520857526,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,5,14,hgb_direct,1147,178.79860505666957,98.2279535625905,97.53280883341935,99.79049083885927,80.57065149407907,0.6951447291711474,-2.257682005439918,79.0081142178103,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,5,21,ridge_direct,1147,178.79860505666957,98.2279535625905,97.66315411113405,97.15125984809431,80.57065149407907,0.5647994514564516,0.5118942630397356,81.64734520857526,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,5,21,hgb_direct,1147,178.79860505666957,98.2279535625905,97.66315411113405,99.79049083885927,80.57065149407907,0.5647994514564516,-2.127336727725222,79.0081142178103,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,6,7,ridge_direct,1143,182.3429571303587,98.29500886119433,97.12015071675337,97.02501286082831,84.04794826916438,1.174858144440961,0.09513785592505997,85.3179442695304,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,6,7,hgb_direct,1143,182.3429571303587,98.29500886119433,97.12015071675337,101.28301284109385,84.04794826916438,1.174858144440961,-4.162862124340478,81.05994428926486,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,6,14,ridge_direct,1143,182.3429571303587,98.29500886119433,97.04399603420961,97.02501286082831,84.04794826916438,1.25101282698472,0.018983173381300844,85.3179442695304,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,6,14,hgb_direct,1143,182.3429571303587,98.29500886119433,97.04399603420961,101.28301284109385,84.04794826916438,1.25101282698472,-4.239016806884237,81.05994428926486,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,6,21,ridge_direct,1143,182.3429571303587,98.29500886119433,97.38196719302422,97.02501286082831,84.04794826916438,0.9130416681701092,0.35695433219591166,85.3179442695304,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,6,21,hgb_direct,1143,182.3429571303587,98.29500886119433,97.38196719302422,101.28301284109385,84.04794826916438,0.9130416681701092,-3.9010456480696263,81.05994428926486,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,7,7,ridge_direct,1138,188.07644991212655,98.79606309613361,96.64165094645038,96.45061005154177,89.28038681599294,2.1544121496832247,0.19104089490861043,91.62583986058478,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,7,7,hgb_direct,1138,188.07644991212655,98.79606309613361,96.64165094645038,101.78925666482176,89.28038681599294,2.1544121496832247,-5.147605718371381,86.28719324730478,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,7,14,ridge_direct,1138,188.07644991212655,98.79606309613361,96.65994839518704,96.45061005154177,89.28038681599294,2.136114700946564,0.20933834364527115,91.62583986058478,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,7,14,hgb_direct,1138,188.07644991212655,98.79606309613361,96.65994839518704,101.78925666482176,89.28038681599294,2.136114700946564,-5.12930826963472,86.28719324730478,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,7,21,ridge_direct,1138,188.07644991212655,98.79606309613361,97.18094651699148,96.45061005154177,89.28038681599294,1.615116579142125,0.7303364654497102,91.62583986058478,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON,7,21,hgb_direct,1138,188.07644991212655,98.79606309613361,97.18094651699148,101.78925666482176,89.28038681599294,1.615116579142125,-4.608310147830281,86.28719324730478,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,1,7,ridge_direct,84,107.26190476190476,107.74957159370206,105.73209077427191,107.91418197384739,-0.48766683179729853,2.0174808194301477,-2.1820911995754813,-0.6522772119426321,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,1,7,hgb_direct,84,107.26190476190476,107.74957159370206,105.73209077427191,108.56820993163232,-0.48766683179729853,2.0174808194301477,-2.8361191573604145,-1.3063051697275654,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,1,7,sarima,84,107.26190476190476,107.74957159370206,105.73209077427191,109.25624438866832,-0.48766683179729853,2.0174808194301477,-3.524153614396411,-1.994339626763562,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,1,14,ridge_direct,84,107.26190476190476,107.74957159370206,107.62315315004723,107.91418197384739,-0.48766683179729853,0.12641844365482768,-0.29102882380016126,-0.6522772119426321,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,1,14,hgb_direct,84,107.26190476190476,107.74957159370206,107.62315315004723,108.56820993163232,-0.48766683179729853,0.12641844365482768,-0.9450567815850945,-1.3063051697275654,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,1,14,sarima,84,107.26190476190476,107.74957159370206,107.62315315004723,109.25624438866832,-0.48766683179729853,0.12641844365482768,-1.6330912386210912,-1.994339626763562,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,1,21,ridge_direct,84,107.26190476190476,107.74957159370206,105.66704003921933,107.91418197384739,-0.48766683179729853,2.0825315544827276,-2.247141934628061,-0.6522772119426321,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,1,21,hgb_direct,84,107.26190476190476,107.74957159370206,105.66704003921933,108.56820993163232,-0.48766683179729853,2.0825315544827276,-2.9011698924129945,-1.3063051697275654,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,1,21,sarima,84,107.26190476190476,107.74957159370206,105.66704003921933,109.25624438866832,-0.48766683179729853,2.0825315544827276,-3.589204349448991,-1.994339626763562,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,2,7,ridge_direct,83,93.02409638554217,75.60212240360781,76.98254831466147,79.7222768975469,17.421973981934357,-1.3804259110536634,-2.7397285828854336,13.30181948799526,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,2,7,hgb_direct,83,93.02409638554217,75.60212240360781,76.98254831466147,77.12129414413197,17.421973981934357,-1.3804259110536634,-0.1387458294704942,15.9028022414102,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,2,7,sarima,83,93.02409638554217,75.60212240360781,76.98254831466147,77.19466781790757,17.421973981934357,-1.3804259110536634,-0.2121195032461003,15.829428567634594,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,2,14,ridge_direct,83,93.02409638554217,75.60212240360781,78.77160194766856,79.7222768975469,17.421973981934357,-3.1694795440607493,-0.9506749498783478,13.30181948799526,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,2,14,hgb_direct,83,93.02409638554217,75.60212240360781,78.77160194766856,77.12129414413197,17.421973981934357,-3.1694795440607493,1.6503078035365917,15.9028022414102,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,2,14,sarima,83,93.02409638554217,75.60212240360781,78.77160194766856,77.19466781790757,17.421973981934357,-3.1694795440607493,1.5769341297609856,15.829428567634594,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,2,21,ridge_direct,83,93.02409638554217,75.60212240360781,75.72049931590085,79.7222768975469,17.421973981934357,-0.11837691229304426,-4.001777581646053,13.30181948799526,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,2,21,hgb_direct,83,93.02409638554217,75.60212240360781,75.72049931590085,77.12129414413197,17.421973981934357,-0.11837691229304426,-1.4007948282311133,15.9028022414102,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,2017-01-01..2024-12-31,daily,GLOBAL_COMMON_WITH_SARIMA,2,21,sarima,83,93.02409638554217,75.60212240360781,75.72049931590085,77.19466781790757,17.421973981934357,-0.11837691229304426,-1.4741685020067195,15.829428567634594,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
