station,support_type,horizon,p,model,quantity,ci_lower_block7,ci_lower_block14,ci_lower_block21,ci_upper_block7,ci_upper_block14,ci_upper_block21,excludes_zero_block7,excludes_zero_block14,excludes_zero_block21,sign_conclusion_stable_across_blocks,code_commit,config_sha256,input_manifest_sha256,generated_at_utc,decision_id,canon_version
Valencia Vivers,GLOBAL_COMMON,3,21,hgb_direct,delta_total,33.44758631643839,35.51545297706171,35.16181760806269,82.2626492116973,78.12243290362098,77.18126382427216,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,3,21,hgb_direct,pi_linear,0.9346051701920208,0.9576825524268088,0.9683920637268137,1.1476386610378906,1.1521844764123472,1.1554684207245156,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,3,21,ridge_direct,delta_ar1,36.74870110199242,38.32164069621343,37.27842711353571,82.40183197129544,78.63809207433587,77.28474741525187,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,3,21,ridge_direct,delta_mem,-4.113350841970373,-3.249144959841161,-2.6149465096392586,3.954915772425132,4.241753309027658,4.5304703834850795,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,3,21,ridge_direct,delta_res,-2.7904403261248354,-3.018583672143265,-2.982003548884207,2.4608638456744996,2.7808497095418656,2.797759572821064,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,3,21,ridge_direct,delta_total,36.90164083057075,39.31018779270558,38.99367303338717,81.59404635781021,78.21997668159713,77.91081328494062,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,3,21,ridge_direct,pi_linear,0.9540986200261324,0.9486300949146373,0.9464067587463182,1.051159840248916,1.0552925681173422,1.056032749740076,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,hgb_direct,delta_ar1,41.95615696201046,42.22917473868512,41.394037234380214,93.20154820667543,90.09960307102016,88.46325617770019,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,hgb_direct,delta_mem,-3.2881785713023843,-2.115116400548125,-1.4232264065857971,3.409182917181964,3.4871949647289417,3.7369266614976078,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,hgb_direct,delta_res,-7.0101026092450365,-7.364090586982496,-7.775837649190516,2.3140619415616723,1.491210915142104,1.2919272214457276,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,hgb_direct,delta_total,38.28061910772193,38.86200296381266,38.32654993684138,92.74925507435708,89.52844327179368,87.80266606852808,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,hgb_direct,pi_linear,0.971477387653629,0.9807507771177972,0.9835732630923226,1.151934617877712,1.1559775391345875,1.1727296920330161,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,ridge_direct,delta_ar1,41.95615696201046,42.22917473868512,41.394037234380214,93.20154820667543,90.09960307102016,88.46325617770019,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,ridge_direct,delta_mem,-3.2881785713023843,-2.115116400548125,-1.4232264065857971,3.409182917181964,3.4871949647289417,3.7369266614976078,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,ridge_direct,delta_res,-0.8372979313331526,-0.9000429210518119,-0.9042296094625764,0.6240304814827551,0.6506315621232582,0.6918703117025449,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,ridge_direct,delta_total,42.51486789561279,43.270629247947696,43.07983391612754,93.27274044296816,90.2941892237742,89.89116398512351,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,7,ridge_direct,pi_linear,0.990719841752287,0.9897226776515382,0.9887785995099583,1.0151020356364204,1.015201335753339,1.014714390291945,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,hgb_direct,delta_ar1,41.95615696201046,42.22917473868512,41.394037234380214,93.20154820667543,90.09960307102016,88.46325617770019,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,hgb_direct,delta_mem,-3.776134942389185,-2.540192097876862,-1.93273705625465,3.843978167984008,4.1224270428890355,4.288138840607272,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,hgb_direct,delta_res,-7.237831825915851,-7.317275813327286,-7.62294103552493,2.394131452612337,1.243963401852673,1.0957264536054483,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,hgb_direct,delta_total,38.28061910772193,38.86200296381266,38.32654993684138,92.74925507435708,89.52844327179368,87.80266606852808,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,hgb_direct,pi_linear,0.9649263922177207,0.9820865581526901,0.9841258048102747,1.1493755060121382,1.1500687661409448,1.16344509455218,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,ridge_direct,delta_ar1,41.95615696201046,42.22917473868512,41.394037234380214,93.20154820667543,90.09960307102016,88.46325617770019,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,ridge_direct,delta_mem,-3.776134942389185,-2.540192097876862,-1.93273705625465,3.843978167984008,4.1224270428890355,4.288138840607272,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,ridge_direct,delta_res,-1.8522932129453504,-2.082677420238891,-1.843474358924636,1.795538627631212,1.689173155657109,1.7176506904993998,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,ridge_direct,delta_total,42.51486789561279,43.270629247947696,43.07983391612754,93.27274044296816,90.2941892237742,89.89116398512351,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,14,ridge_direct,pi_linear,0.9696463829640058,0.9706854331246876,0.9705930318344379,1.0300485472488607,1.0299056320218343,1.0274809158100338,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,hgb_direct,delta_ar1,41.95615696201046,42.22917473868512,41.394037234380214,93.20154820667543,90.09960307102016,88.46325617770019,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,hgb_direct,delta_mem,-4.5538904758516034,-3.640811279602692,-3.277649660242226,4.514913385887179,4.7800069369011275,4.9902001867221815,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,hgb_direct,delta_res,-7.192109527918353,-7.421478925444035,-7.576403561851935,3.037203244801758,1.8447963279596828,1.6337436350998902,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,hgb_direct,delta_total,38.28061910772193,38.86200296381266,38.32654993684138,92.74925507435708,89.52844327179368,87.80266606852808,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,hgb_direct,pi_linear,0.9586382593329632,0.9724136732804967,0.9745641372882464,1.1507550389488437,1.15508133407526,1.1665610241035038,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,ridge_direct,delta_ar1,41.95615696201046,42.22917473868512,41.394037234380214,93.20154820667543,90.09960307102016,88.46325617770019,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,ridge_direct,delta_mem,-4.5538904758516034,-3.640811279602692,-3.277649660242226,4.514913385887179,4.7800069369011275,4.9902001867221815,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,ridge_direct,delta_res,-2.9025151241931475,-3.252770076037631,-3.2784144397428956,3.4055888769790705,3.8080736259163976,3.8952892214705837,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,ridge_direct,delta_total,42.51486789561279,43.270629247947696,43.07983391612754,93.27274044296816,90.2941892237742,89.89116398512351,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,4,21,ridge_direct,pi_linear,0.9429147839232099,0.9366505690527694,0.9354393018265497,1.0485089732709403,1.050573660086323,1.054413691058782,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,hgb_direct,delta_ar1,50.13185647531689,49.57197212478588,48.6188802637437,104.24469520581776,102.77957558338396,100.7596898160372,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,hgb_direct,delta_mem,-2.454236363779172,-1.5710315611534442,-1.1369056378584788,4.409955412440875,4.5797731050191315,4.703292154816677,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,hgb_direct,delta_res,-7.264176220535078,-7.486273916120061,-8.261986739495244,1.1439945804134795,0.704225616360924,0.5309778466481118,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,hgb_direct,delta_total,47.43357250952895,46.61014280172239,45.68490620072999,104.11048188557595,101.57398404861819,100.74754125881896,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,hgb_direct,pi_linear,0.9860368865691609,0.9912393452383312,0.9926479834606835,1.1264410440925796,1.131698112789222,1.150891208390555,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,ridge_direct,delta_ar1,50.13185647531689,49.57197212478588,48.6188802637437,104.24469520581776,102.77957558338396,100.7596898160372,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,ridge_direct,delta_mem,-2.454236363779172,-1.5710315611534442,-1.1369056378584788,4.409955412440875,4.5797731050191315,4.703292154816677,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,ridge_direct,delta_res,-0.7861935233864202,-0.8261017898513173,-0.8683437830451634,0.6271252127690694,0.6813512734137064,0.6926233021137468,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,ridge_direct,delta_total,51.556456375517705,51.40372012287614,50.69592802610976,105.53259389622811,104.1719248349872,102.02465036335681,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,7,ridge_direct,pi_linear,0.992174731007972,0.9908495662948742,0.9903406115873754,1.0123184162758627,1.0114864661853957,1.0116456971946222,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,14,hgb_direct,delta_ar1,50.13185647531689,49.57197212478588,48.6188802637437,104.24469520581776,102.77957558338396,100.7596898160372,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,14,hgb_direct,delta_mem,-3.128780847337492,-1.9746168955041123,-1.6584914913921196,4.586346195823447,4.975073613446388,4.991720329234937,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,14,hgb_direct,delta_res,-7.485495532794562,-7.5448098409244695,-8.180607610261891,1.8593308119773189,0.8627333314446419,0.7536819562861928,False,False,False,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,14,hgb_direct,delta_total,47.43357250952895,46.61014280172239,45.68490620072999,104.11048188557595,101.57398404861819,100.74754125881896,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,14,hgb_direct,pi_linear,0.9769143961241332,0.9891921567269966,0.9910973725755695,1.1271402780528392,1.1325125159589156,1.1453279683773072,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
Valencia Vivers,GLOBAL_COMMON,5,14,ridge_direct,delta_ar1,50.13185647531689,49.57197212478588,48.6188802637437,104.24469520581776,102.77957558338396,100.7596898160372,True,True,True,True,4a49b08b041c578ec5981dc1472125b2af0a4d59,572a6a79dfaf6247292af8c946e3f621c520377d7eb449bd78e9b309f483fc6a,7e61f4823860ac67fc2cf7b88c0b78031ccbd9e2a1f7bf6285099b2c126d9b06,2026-08-06T11:21:41Z,2026-08-06-p2-finite-linear-memory-skill-decomposition,2.0
