input_file,input_sha256,producer_commit,analysis_commit,execution_timestamp,evidence_label,horizon,n_obs,n_exceed_p75_train,rate_p75_train,n_exceed_abs_50,rate_abs_50
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:16.688171+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,1,8362,2498,0.29873236067926334,168,0.020090887347524514
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:16.688171+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,6,8322,2484,0.29848594087959623,168,0.020187454938716654
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:16.688171+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,24,8142,2420,0.29722426922132156,166,0.020388111029231146
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:16.688171+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,48,7904,2306,0.291751012145749,140,0.01771255060728745
