input_file,input_sha256,producer_commit,analysis_commit,execution_timestamp,evidence_label,station_status,model,horizon,total_folds,folds_with_positive_skill,folds_with_concordant_degradation,dynamic_collapse_all_folds,complete_event_failure_all_folds,degraded_event_representation_all_folds,stability_pattern,rmse_skill_median,rmse_skill_min,rmse_skill_max,variance_retention_median,variance_retention_min,variance_retention_max,correlation_median,correlation_min,correlation_max,amplitude_ratio_median,amplitude_ratio_min,amplitude_ratio_max,temporal_variability_median,temporal_variability_min,temporal_variability_max,POD_median,POD_min,POD_max,CSI_median,CSI_min,CSI_max
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:18.748054+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,lightgbm,1,5,1,0,False,False,False,GHOST_PATTERN_REPLICATED_0_OF_5_FOLDS,-0.02565816538028365,-0.07284425954709772,0.0026097375985513205,0.6676470621389352,0.5055424214568099,0.8523083416259346,0.8964123891330151,0.7868853065885727,0.933818418067577,0.7888247551233576,0.5399143719600131,0.9420631328543678,0.7222059173736789,0.6244433668580542,0.7648057496204068,0.6983240223463687,0.6511627906976745,0.8473451327433629,0.5957446808510638,0.5482456140350878,0.7436893203883496
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:18.748054+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,lightgbm,6,5,5,3,False,False,False,GHOST_PATTERN_REPLICATED_3_OF_5_FOLDS,0.06076693085245377,0.012826340740573428,0.10276415269458383,0.5438590741722912,0.409487717589097,0.6729715255734152,0.6372334016762304,0.5390804435402043,0.7079331921902501,0.7212508987643811,0.5298394981985434,0.8250463240279685,0.4929457820881415,0.37860233852668396,0.5071545161572115,0.6073059360730594,0.046511627906976744,0.7024608501118568,0.36711711711711714,0.03571428571428571,0.5902255639097744
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:18.748054+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,lightgbm,24,5,2,1,False,False,False,GHOST_PATTERN_REPLICATED_1_OF_5_FOLDS,-0.10651007478254515,-0.28540461225039504,0.11756895179962135,0.6814084979872204,0.19348015607655292,0.8797183982437731,0.286575730181565,0.14910564081729363,0.5847422096590336,0.7997391443333254,0.3600708299656465,0.9642758181645942,0.5236130016400973,0.3466906273186275,0.6981934678390486,0.5197215777262181,0.20930232558139536,0.7877094972067039,0.37105263157894736,0.10975609756097561,0.4021543985637343
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:18.748054+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,lightgbm,48,5,3,3,False,False,False,GHOST_PATTERN_REPLICATED_3_OF_5_FOLDS,0.1196004481176276,-1.8057871706523971,0.23068724000260166,0.25688163891918936,0.09521502330468021,3.461923291830179,0.24985375258414333,-0.04355621553427558,0.4559788639698722,0.5178371081547257,0.327774210464309,1.545569379136234,0.4397041113357014,0.24010295105224758,0.5874976396023105,0.23587223587223588,0.023255813953488372,0.8901734104046243,0.1839080459770115,0.02040816326530612,0.31752577319587627
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:18.748054+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,sarima,1,5,4,0,False,False,False,GHOST_PATTERN_REPLICATED_0_OF_5_FOLDS,0.01286046639995242,-0.01387035506348111,0.054193634557713866,0.797899133288173,0.7798063551681941,0.8199124465253448,0.903898416226808,0.803225361109317,0.9384897915524748,0.8843173063938702,0.868152115540213,0.9112387478786125,0.7772755053835162,0.7352917338178955,0.7907731099221447,0.7231638418079096,0.6759776536312849,0.8694690265486725,0.5714285714285714,0.5148936170212766,0.7485714285714286
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:18.748054+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,sarima,6,5,4,2,False,False,False,GHOST_PATTERN_REPLICATED_2_OF_5_FOLDS,0.08118880608676726,-0.009874734917070915,0.11526505526769237,0.3573471264565521,0.34518574755146897,0.38733824672798045,0.6548592712972072,0.5537388945133541,0.7220142027270159,0.5886905364446108,0.5741605543241664,0.6176840248550519,0.5018321588630883,0.4824314251307856,0.5367976809063044,0.4858757062146893,0.11627906976744186,0.6957494407158836,0.3747276688453159,0.078125,0.572744014732965
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:18.748054+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,sarima,24,5,3,3,True,False,True,GHOST_PATTERN_REPLICATED_3_OF_5_FOLDS,0.06273241577526423,-0.2925822778932341,0.12347928055242208,0.03162657655564641,0.024948685662247668,0.04042895490742501,0.43951895267462376,0.31368742071536954,0.6042000841956127,0.17670199736046305,0.1560190856742251,0.20015638117670598,0.1597225595885253,0.13937902563134888,0.18467999262927684,0.08780487804878048,0.0,0.15081206496519722,0.08530805687203792,0.0,0.1422319474835886
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:18.748054+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,sarima,48,5,3,3,True,True,True,GHOST_PATTERN_REPLICATED_3_OF_5_FOLDS,0.11243416504902248,-0.3058990343267658,0.2129374282290083,0.0007001734511148412,0.0004964653567175299,0.0011592431425936473,0.2969999760355041,0.047665742970269334,0.5315053617267365,0.0257076472037763,0.021650291672962743,0.03297866043444847,0.02305338440641835,0.01938110518489327,0.030001637634314796,0.0,0.0,0.0,0.0,0.0,0.0
