input_file,input_sha256,producer_commit,analysis_commit,execution_timestamp,evidence_label,station_status,model,horizon,N,rmse_skill,variance_retention,std_ratio,alpha_kge,correlation,amplitude_ratio,temporal_variability,event_amplitude_retention,POD,CSI,event_bias,positive_error_skill,dynamic_fidelity_degradation,event_representation_degradation,ghost_skill_status
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:54.643819+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,lightgbm,1,4181,-0.010367052991513415,0.6892200031626162,0.8301927506083249,0.8301927506083249,0.8970682421803645,0.8235012346472366,0.6964978447088316,0.8592524247266894,0.7734187349879904,0.6575901974132062,0.9495596477181746,False,False,False,NEGATIVE_SKILL_NOT_GHOST_SKILL
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:54.643819+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,lightgbm,6,4161,0.07286626591279632,0.5508147171812907,0.7421689276581785,0.7421689276581785,0.6932702990140055,0.711109894388804,0.456224632482845,0.7731272821824778,0.5853462157809984,0.4498762376237624,0.8864734299516909,True,True,False,MODERATE_DEGRADATION_EVENTS_RETAINED_NOT_GHOST_SKILL
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:54.643819+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,lightgbm,24,4071,-0.03432357649232087,0.5987895766280268,0.7738149498607705,0.7738149498607705,0.37684891993831937,0.7909440997514947,0.49470489823603636,0.7198344927171163,0.471900826446281,0.3277841561423651,0.9115702479338843,False,True,False,NEGATIVE_SKILL_NOT_GHOST_SKILL
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:54.643819+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,lightgbm,48,3952,-0.07926120188524788,0.8658665439116389,0.9305195021662033,0.9305195021662033,0.17422841086876617,1.159798170732544,0.38561235965151586,0.6661137823579032,0.3226366001734605,0.21440922190201728,0.8274067649609714,False,True,False,NEGATIVE_SKILL_NOT_GHOST_SKILL
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:54.643819+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,sarima,1,4181,0.031357267718829185,0.798027556576487,0.8933238811184256,0.8933238811184256,0.9032791180905801,0.8993811239839773,0.7640090444998043,0.897931804957603,0.7854283426741393,0.6449704142011834,1.0032025620496396,True,False,False,NOT_GHOST_SKILL
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:54.643819+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,sarima,6,4161,0.08266432011394043,0.3565778105675369,0.5971413656476471,0.5971413656476471,0.7084285225692881,0.5976254692308582,0.5031906681151076,0.7136892883608298,0.533816425120773,0.4247277386290839,0.7906602254428341,True,False,False,NOT_GHOST_SKILL
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:54.643819+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,sarima,24,4071,0.04504900512097709,0.02860360165765605,0.16912599344174167,0.16912599344174167,0.472722447517946,0.17337854888025395,0.1530384027276275,0.5443260501971443,0.09917355371900827,0.0954653937947494,0.13801652892561983,True,True,True,STRONG_GHOST_SKILL_CANDIDATE_WITH_FOLD_HETEROGENEITY
predictions_rolling_origin.parquet,e7073712ba1ab9f3de29621dfa9c96eec634b86ad7bf66ae37a9c098d15b58c4,4909e048e0b9f516031b9e217be0b806fa9dfb8b,4909e048e0b9f516031b9e217be0b806fa9dfb8b,2026-08-07T13:44:54.643819+00:00,B_HIGH_SOURCE_PROVENANCE_PENDING,MISSING_FROM_SOURCE,sarima,48,3952,0.13246212965580062,0.00365120796325389,0.06042522621599269,0.06042522621599269,-0.09062761148522894,0.06256698655739747,0.022280075442022283,0.5067240664393983,0.0,0.0,0.0,True,True,True,GHOST_SKILL_DIAGNOSTIC_SATISFIED_IN_RECOVERED_SINGLE_SERIES
