station_id,condition,fold,origin,target_time,horizon,reason
21041008_10_49,lags_only,24,2023-08-23,2023-08-28,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-23,2023-08-29,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-23,2023-08-30,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-24,2023-08-25,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-24,2023-08-26,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-24,2023-08-27,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-24,2023-08-28,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-24,2023-08-29,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-24,2023-08-30,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-24,2023-08-31,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-25,2023-08-26,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-25,2023-08-27,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-25,2023-08-28,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-25,2023-08-29,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-25,2023-08-30,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-25,2023-08-31,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-25,2023-09-01,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-26,2023-08-27,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-26,2023-08-28,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-26,2023-08-29,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-26,2023-08-30,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-26,2023-08-31,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-26,2023-09-01,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-26,2023-09-02,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-27,2023-08-28,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-27,2023-08-29,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-27,2023-08-30,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-27,2023-08-31,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-27,2023-09-01,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-27,2023-09-02,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-27,2023-09-03,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-28,2023-08-29,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-28,2023-08-30,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-28,2023-08-31,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-28,2023-09-01,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-28,2023-09-02,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-28,2023-09-03,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-28,2023-09-04,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-29,2023-08-30,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-29,2023-08-31,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-29,2023-09-01,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-29,2023-09-02,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-29,2023-09-03,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-29,2023-09-04,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-29,2023-09-05,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-30,2023-08-31,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-30,2023-09-01,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-30,2023-09-02,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-30,2023-09-03,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-30,2023-09-04,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-30,2023-09-05,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-30,2023-09-06,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-31,2023-09-01,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-31,2023-09-02,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-31,2023-09-03,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-31,2023-09-04,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-31,2023-09-05,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-31,2023-09-06,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-08-31,2023-09-07,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-01,2023-09-02,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-01,2023-09-03,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-01,2023-09-04,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-01,2023-09-05,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-01,2023-09-06,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-01,2023-09-07,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-01,2023-09-08,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-02,2023-09-03,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-02,2023-09-04,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-02,2023-09-05,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-02,2023-09-06,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-02,2023-09-07,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-02,2023-09-08,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-02,2023-09-09,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-03,2023-09-04,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-03,2023-09-05,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-03,2023-09-06,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-03,2023-09-07,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-03,2023-09-08,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-03,2023-09-09,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-03,2023-09-10,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-04,2023-09-05,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-04,2023-09-06,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-04,2023-09-07,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-04,2023-09-08,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-04,2023-09-09,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-04,2023-09-10,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-04,2023-09-11,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-05,2023-09-06,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-05,2023-09-07,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-05,2023-09-08,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-05,2023-09-09,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-05,2023-09-10,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-05,2023-09-11,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-05,2023-09-12,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-06,2023-09-07,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-06,2023-09-08,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-06,2023-09-09,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-06,2023-09-10,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-06,2023-09-11,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-06,2023-09-12,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-06,2023-09-13,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-07,2023-09-08,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-07,2023-09-09,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-07,2023-09-10,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-07,2023-09-11,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-07,2023-09-12,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-07,2023-09-13,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-07,2023-09-14,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-08,2023-09-09,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-08,2023-09-10,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-08,2023-09-11,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-08,2023-09-12,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-08,2023-09-13,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-08,2023-09-14,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-08,2023-09-15,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-09,2023-09-10,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-09,2023-09-11,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-09,2023-09-12,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-09,2023-09-13,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-09,2023-09-14,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-09,2023-09-15,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-09,2023-09-16,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-10,2023-09-11,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-10,2023-09-12,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-10,2023-09-13,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-10,2023-09-14,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-10,2023-09-15,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-10,2023-09-16,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-10,2023-09-17,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-11,2023-09-12,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-11,2023-09-13,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-11,2023-09-14,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-11,2023-09-15,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-11,2023-09-16,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-11,2023-09-17,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-11,2023-09-18,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-12,2023-09-13,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-12,2023-09-14,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-12,2023-09-15,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-12,2023-09-16,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-12,2023-09-17,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-12,2023-09-18,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-12,2023-09-19,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-13,2023-09-14,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-13,2023-09-15,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-13,2023-09-16,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-13,2023-09-17,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-13,2023-09-18,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-13,2023-09-19,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-13,2023-09-20,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-14,2023-09-15,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-14,2023-09-16,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-14,2023-09-17,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-14,2023-09-18,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-14,2023-09-19,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-14,2023-09-20,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-14,2023-09-21,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-15,2023-09-16,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-15,2023-09-17,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-15,2023-09-18,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-15,2023-09-19,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-15,2023-09-20,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-15,2023-09-21,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-15,2023-09-22,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-16,2023-09-17,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-16,2023-09-18,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-16,2023-09-19,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-16,2023-09-20,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-16,2023-09-21,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-16,2023-09-22,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,24,2023-09-16,2023-09-23,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-17,2023-09-18,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-17,2023-09-19,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-17,2023-09-20,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-17,2023-09-21,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-17,2023-09-22,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-17,2023-09-23,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-18,2023-09-19,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-18,2023-09-20,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-18,2023-09-21,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-18,2023-09-22,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-18,2023-09-23,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-18,2023-09-25,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-19,2023-09-20,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-19,2023-09-21,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-19,2023-09-22,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-19,2023-09-23,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-19,2023-09-25,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-20,2023-09-21,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-20,2023-09-22,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-20,2023-09-23,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-20,2023-09-25,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-21,2023-09-22,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-21,2023-09-23,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-21,2023-09-25,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-21,2023-09-28,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-22,2023-09-23,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-22,2023-09-25,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-22,2023-09-28,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-22,2023-09-29,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-23,2023-09-25,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-23,2023-09-28,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-23,2023-09-29,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-23,2023-09-30,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-24,2023-09-25,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-24,2023-09-28,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-24,2023-09-29,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-24,2023-09-30,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-09-24,2023-10-01,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-10-13,2023-10-16,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,25,2023-10-13,2023-10-20,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-03,2023-11-04,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-03,2023-11-05,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-03,2023-11-06,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-03,2023-11-07,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-04,2023-11-05,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-04,2023-11-06,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-04,2023-11-07,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-05,2023-11-06,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-05,2023-11-07,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-06,2023-11-07,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,26,2023-11-06,2023-11-13,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-11-20,2023-11-21,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-11-20,2023-11-22,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-11-20,2023-11-23,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-11-20,2023-11-24,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-12-05,2023-12-06,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-12-05,2023-12-07,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-12-05,2023-12-08,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-12-05,2023-12-09,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-12-05,2023-12-10,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-12-05,2023-12-11,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,27,2023-12-05,2023-12-12,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-12,2023-12-13,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-12,2023-12-14,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-12,2023-12-15,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-12,2023-12-16,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-12,2023-12-17,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-12,2023-12-18,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-12,2023-12-19,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-13,2023-12-14,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-13,2023-12-15,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-13,2023-12-16,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-13,2023-12-17,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-13,2023-12-18,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-13,2023-12-19,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-13,2023-12-20,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-14,2023-12-15,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-14,2023-12-16,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-14,2023-12-17,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-14,2023-12-18,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-14,2023-12-19,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-14,2023-12-20,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-14,2023-12-21,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-15,2023-12-16,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-15,2023-12-17,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-15,2023-12-18,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-15,2023-12-19,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-15,2023-12-20,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-15,2023-12-21,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-15,2023-12-22,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-16,2023-12-17,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-16,2023-12-18,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-16,2023-12-19,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-16,2023-12-20,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-16,2023-12-21,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-16,2023-12-22,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-16,2023-12-23,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-17,2023-12-18,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-17,2023-12-19,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-17,2023-12-20,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-17,2023-12-21,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-17,2023-12-22,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-17,2023-12-23,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-17,2023-12-24,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-18,2023-12-19,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-18,2023-12-20,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-18,2023-12-21,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-18,2023-12-22,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-18,2023-12-23,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-18,2023-12-24,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-18,2023-12-25,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-19,2023-12-20,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-19,2023-12-21,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-19,2023-12-22,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-19,2023-12-23,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-19,2023-12-24,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-19,2023-12-25,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-19,2023-12-26,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-20,2023-12-21,1,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-20,2023-12-22,2,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-20,2023-12-23,3,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-20,2023-12-24,4,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-20,2023-12-25,5,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-20,2023-12-26,6,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-20,2023-12-27,7,historical_nan_block_numbering_divergence
21041008_10_49,lags_only,28,2023-12-21,2023-12-22,1,historical_nan_block_numbering_divergence
