station_id,model,horizon,skill,alpha,recall_p75,dm_significant,station_type,rule_a_rc,rule_b_rc,decision_change_rc,reason_rc
08019052_10_M,hgb_direct,4,0.2006604230219609,0.1438399136095002,0.1886120996441281,True,Suburban/Industrial,True,False,True,both
08019052_10_M,hgb_direct,5,0.1932196696590293,0.1420174190422324,0.2014388489208633,True,Suburban/Industrial,True,False,True,collapse_only
08019052_10_M,hgb_direct,6,0.1928103370552878,0.1385339733596975,0.1732851985559566,True,Suburban/Industrial,True,False,True,both
08019052_10_M,hgb_direct,7,0.2009361696148172,0.1410527721448125,0.144927536231884,True,Suburban/Industrial,True,False,True,both
08019052_10_M,ridge_direct,1,0.100794494639045,0.4496741335183056,0.505338078291815,True,Suburban/Industrial,True,False,True,collapse_only
08019052_10_M,ridge_direct,2,0.1671060445667238,0.1886691901511851,0.2892857142857143,True,Suburban/Industrial,True,False,True,collapse_only
08019052_10_M,ridge_direct,3,0.1964613215895463,0.1136939722155105,0.2028469750889679,True,Suburban/Industrial,True,False,True,collapse_only
08019052_10_M,ridge_direct,4,0.2165857753883291,0.0796024494446228,0.1530249110320284,True,Suburban/Industrial,True,False,True,both
08019052_10_M,ridge_direct,5,0.2089065771095802,0.0737490248027839,0.1438848920863309,True,Suburban/Industrial,True,False,True,both
08019052_10_M,ridge_direct,6,0.2077036038099634,0.0699766671852484,0.1407942238267148,True,Suburban/Industrial,True,False,True,both
08019052_10_M,ridge_direct,7,0.221331252041439,0.0677550965539448,0.108695652173913,True,Suburban/Industrial,True,False,True,both
08019052_10_M,sarima,1,0.225417232158123,0.7978366381107133,0.4814814814814814,False,Suburban/Industrial,False,False,False,n/a
08019052_10_M,sarima,2,0.3028664269010346,0.40652298776083,0.2285714285714285,False,Suburban/Industrial,False,False,False,n/a
08019052_10_M,sarima,3,0.3635306557978943,0.2966304018433697,0.0555555555555555,True,Suburban/Industrial,True,False,True,both
08019052_10_M,sarima,4,0.3327437167071805,0.1149175062786864,0.0263157894736842,True,Suburban/Industrial,True,False,True,both
08019052_10_M,sarima,5,0.2570871062658924,0.0851224583671629,0.0263157894736842,False,Suburban/Industrial,False,False,False,n/a
08019052_10_M,sarima,6,0.2719703049404761,0.0666365630513324,0.0263157894736842,True,Suburban/Industrial,True,False,True,both
08019052_10_M,sarima,7,0.3268401965305357,0.1057172624870537,0.0256410256410256,True,Suburban/Industrial,True,False,True,both
08019052_10_M,seasonal_naive,1,-0.4226660906422903,0.9869162245106438,0.2669039145907473,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,seasonal_naive,2,-0.1470092648506853,0.9929140605474328,0.2642857142857143,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,seasonal_naive,3,-0.0658851666687303,0.9925306971875212,0.2633451957295373,False,Suburban/Industrial,False,False,False,n/a
08019052_10_M,seasonal_naive,4,-0.0213629737522804,0.9934469628307764,0.2597864768683274,False,Suburban/Industrial,False,False,False,n/a
08019052_10_M,seasonal_naive,5,-0.0305419571186007,1.01076141065923,0.2625899280575539,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,seasonal_naive,6,-0.0264110345798069,1.0144519334982938,0.2635379061371841,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,seasonal_naive,7,0.0,1.016937402337008,0.2644927536231884,False,Suburban/Industrial,False,False,False,n/a
08019052_10_M,stl_ridge_direct,1,-1.9979901739483257,1.7906974344495048,0.99288256227758,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,stl_ridge_direct,2,-1.4688396735544145,1.6171520940263626,0.9892857142857144,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,stl_ridge_direct,3,-1.3032972070423945,1.5181198779424134,0.9857651245551602,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,stl_ridge_direct,4,-1.2147754731731355,1.4686061528880838,0.98220640569395,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,stl_ridge_direct,5,-1.2450785657120482,1.4413658927554949,0.9784172661870504,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,stl_ridge_direct,6,-1.239413422297413,1.3858101027922156,0.9819494584837544,True,Suburban/Industrial,False,False,False,n/a
08019052_10_M,stl_ridge_direct,7,-1.1851703393464763,1.3705380834373673,0.9927536231884058,True,Suburban/Industrial,False,False,False,n/a
50008001_10_M,hgb_direct,1,0.0846597532126622,0.432872242323901,0.5439024390243903,True,Suburban/Traffic,True,False,True,collapse_only
50008001_10_M,hgb_direct,2,0.1670035556514706,0.225581201831729,0.2604422604422604,True,Suburban/Traffic,True,False,True,collapse_only
50008001_10_M,hgb_direct,3,0.1988231978650368,0.1715873705065659,0.1970443349753694,True,Suburban/Traffic,True,False,True,both
50008001_10_M,hgb_direct,4,0.2061545569068243,0.1588697375123192,0.1604938271604938,True,Suburban/Traffic,True,False,True,both
50008001_10_M,hgb_direct,5,0.2210477892411335,0.157997717084472,0.1506172839506173,True,Suburban/Traffic,True,False,True,both
50008001_10_M,hgb_direct,6,0.2114337080941231,0.145932343014624,0.1695331695331695,True,Suburban/Traffic,True,False,True,both
50008001_10_M,hgb_direct,7,0.2095606027768186,0.1420807853693969,0.1867321867321867,True,Suburban/Traffic,True,False,True,both
50008001_10_M,ridge_direct,1,0.1059603614978836,0.4175368143953776,0.5463414634146342,True,Suburban/Traffic,True,False,True,collapse_only
50008001_10_M,ridge_direct,2,0.1878363144274183,0.1750717102833572,0.2604422604422604,True,Suburban/Traffic,True,False,True,collapse_only
50008001_10_M,ridge_direct,3,0.2229593657752616,0.1119357999049645,0.1773399014778325,True,Suburban/Traffic,True,False,True,both
50008001_10_M,ridge_direct,4,0.2314734407010295,0.0935955092405453,0.1432098765432098,True,Suburban/Traffic,True,False,True,both
50008001_10_M,ridge_direct,5,0.2390790125694282,0.0837018230282301,0.1259259259259259,True,Suburban/Traffic,True,False,True,both
50008001_10_M,ridge_direct,6,0.2307674704489263,0.078326572667953,0.1105651105651105,True,Suburban/Traffic,True,False,True,both
50008001_10_M,ridge_direct,7,0.2282345519486226,0.0767109231644982,0.1203931203931203,True,Suburban/Traffic,True,False,True,both
50008001_10_M,sarima,1,0.0843731339435583,0.4555358478862475,0.5813953488372093,False,Suburban/Traffic,False,False,False,n/a
50008001_10_M,sarima,2,0.1339127840841226,0.157973594626209,0.3409090909090909,True,Suburban/Traffic,True,False,True,collapse_only
50008001_10_M,sarima,3,0.2550870112436245,0.1205610695719694,0.2222222222222222,True,Suburban/Traffic,True,False,True,collapse_only
50008001_10_M,sarima,4,0.2076539480198088,0.0547151344105457,0.0652173913043478,True,Suburban/Traffic,True,False,True,both
50008001_10_M,sarima,5,0.2141559040956496,0.02456882094914,0.0238095238095238,True,Suburban/Traffic,True,False,True,both
50008001_10_M,sarima,6,0.2159494494037475,0.0270007863183342,0.0,True,Suburban/Traffic,True,False,True,both
50008001_10_M,sarima,7,0.1719703737327858,0.0337263693592652,0.0217391304347826,True,Suburban/Traffic,True,False,True,both
50008001_10_M,seasonal_naive,1,-0.4542819177939778,0.9920133925120616,0.3707317073170731,True,Suburban/Traffic,False,False,False,n/a
50008001_10_M,seasonal_naive,2,-0.0988469281936628,0.9997813584215014,0.3759213759213759,True,Suburban/Traffic,False,False,False,n/a
50008001_10_M,seasonal_naive,3,-0.0104451906971025,0.9743238693501788,0.3694581280788177,False,Suburban/Traffic,False,False,False,n/a
50008001_10_M,seasonal_naive,4,0.0061734964084948,0.9821481584941124,0.3679012345679012,False,Suburban/Traffic,False,False,False,n/a
50008001_10_M,seasonal_naive,5,0.0215743195368932,0.988322475370984,0.3679012345679012,False,Suburban/Traffic,False,False,False,n/a
50008001_10_M,seasonal_naive,6,0.0076283491589894,0.9955002916141974,0.366093366093366,False,Suburban/Traffic,False,False,False,n/a
50008001_10_M,seasonal_naive,7,0.0,1.0005973581401912,0.366093366093366,False,Suburban/Traffic,False,False,False,n/a
50008001_10_M,stl_ridge_direct,1,-1.5770204627131492,1.7798855086703778,0.9682926829268292,True,Suburban/Traffic,False,False,False,n/a
50008001_10_M,stl_ridge_direct,2,-0.9727806008019416,1.6494318536043893,0.9606879606879608,True,Suburban/Traffic,False,False,False,n/a
50008001_10_M,stl_ridge_direct,3,-0.8119718622900411,1.5446812319558,0.958128078817734,True,Suburban/Traffic,False,False,False,n/a
50008001_10_M,stl_ridge_direct,4,-0.7772349668460992,1.4726645500494773,0.9580246913580248,True,Suburban/Traffic,False,False,False,n/a
50008001_10_M,stl_ridge_direct,5,-0.7489442276330229,1.4187819405739974,0.9580246913580248,True,Suburban/Traffic,False,False,False,n/a
50008001_10_M,stl_ridge_direct,6,-0.7631393700244054,1.3465655237612384,0.9705159705159704,True,Suburban/Traffic,False,False,False,n/a
50008001_10_M,stl_ridge_direct,7,-0.7703892884850547,1.303947013027621,0.9705159705159704,True,Suburban/Traffic,False,False,False,n/a
08019045_10_M,hgb_direct,1,0.0981343420721223,0.4360918645718678,0.5029239766081871,False,Urban/Background,False,False,False,n/a
08019045_10_M,hgb_direct,2,0.1507049702509407,0.2263860517111045,0.3147058823529411,True,Urban/Background,True,False,True,collapse_only
08019045_10_M,hgb_direct,3,0.1821960317857415,0.1443859922189581,0.1887905604719764,True,Urban/Background,True,False,True,both
08019045_10_M,hgb_direct,4,0.2167163652989592,0.0954931110293624,0.1398809523809523,True,Urban/Background,True,False,True,both
08019045_10_M,hgb_direct,5,0.2181701627557102,0.0890719463894342,0.1411764705882353,True,Urban/Background,True,False,True,both
08019045_10_M,hgb_direct,6,0.2119144262615816,0.0810139061455848,0.1166180758017492,True,Urban/Background,True,False,True,both
08019045_10_M,hgb_direct,7,0.2070338077574712,0.0791106016272115,0.0823529411764705,True,Urban/Background,True,False,True,both
08019045_10_M,ridge_direct,1,0.0941855775586321,0.4433900563206617,0.5,True,Urban/Background,True,False,True,collapse_only
08019045_10_M,ridge_direct,2,0.1609789723725999,0.1763445609768441,0.2705882352941176,True,Urban/Background,True,False,True,collapse_only
08019045_10_M,ridge_direct,3,0.2035490639221941,0.0847586291291365,0.1592920353982301,True,Urban/Background,True,False,True,both
08019045_10_M,ridge_direct,4,0.2360155704601227,0.0476688167541653,0.1011904761904761,True,Urban/Background,True,False,True,both
08019045_10_M,ridge_direct,5,0.2413268123381637,0.0432605714863025,0.0794117647058823,True,Urban/Background,True,False,True,both
08019045_10_M,ridge_direct,6,0.2358624863847505,0.0368235896488206,0.0699708454810495,True,Urban/Background,True,False,True,both
08019045_10_M,ridge_direct,7,0.2329908239005792,0.0339551103942123,0.0470588235294117,True,Urban/Background,True,False,True,both
08019045_10_M,sarima,1,0.152067846604338,0.7606391377573289,0.5365853658536586,False,Urban/Background,False,False,False,n/a
08019045_10_M,sarima,2,0.2279081871399637,0.2933102725800243,0.3157894736842105,False,Urban/Background,False,False,False,n/a
08019045_10_M,sarima,3,0.3007737474075614,0.1706555822445473,0.2045454545454545,False,Urban/Background,False,False,False,n/a
08019045_10_M,sarima,4,0.3269467632766175,0.0797308475249661,0.0476190476190476,False,Urban/Background,False,False,False,n/a
08019045_10_M,sarima,5,0.3685045295534584,0.0671574041430181,0.0263157894736842,False,Urban/Background,False,False,False,n/a
08019045_10_M,sarima,6,0.2941841202772949,0.0489673729445369,0.0263157894736842,False,Urban/Background,False,False,False,n/a
08019045_10_M,sarima,7,0.2974094654665165,0.0198994323456124,0.0465116279069767,False,Urban/Background,False,False,False,n/a
08019045_10_M,seasonal_naive,1,-0.4576093599344706,0.970720929782561,0.3070175438596491,True,Urban/Background,False,False,False,n/a
08019045_10_M,seasonal_naive,2,-0.1754867510055717,0.9794323854265083,0.3088235294117647,True,Urban/Background,False,False,False,n/a
08019045_10_M,seasonal_naive,3,-0.0636489062014111,0.9757033615661312,0.3126843657817109,False,Urban/Background,False,False,False,n/a
08019045_10_M,seasonal_naive,4,0.000513310917791,0.9748072326737028,0.3154761904761904,False,Urban/Background,False,False,False,n/a
08019045_10_M,seasonal_naive,5,0.0096181391011882,0.9818523299688944,0.3176470588235294,False,Urban/Background,False,False,False,n/a
08019045_10_M,seasonal_naive,6,0.0057623139017154,0.9607184802411152,0.3090379008746355,False,Urban/Background,False,False,False,n/a
08019045_10_M,seasonal_naive,7,0.0,0.9767204926369416,0.3147058823529411,False,Urban/Background,False,False,False,n/a
08019045_10_M,stl_ridge_direct,1,-2.0510811305465904,1.690872896533437,1.0,True,Urban/Background,False,False,False,n/a
08019045_10_M,stl_ridge_direct,2,-1.486377026514044,1.488918527754045,0.9970588235294118,True,Urban/Background,False,False,False,n/a
08019045_10_M,stl_ridge_direct,3,-1.259809414325558,1.3982542231729098,0.9941002949852508,True,Urban/Background,False,False,False,n/a
08019045_10_M,stl_ridge_direct,4,-1.1244847357631755,1.341194188461469,1.0,True,Urban/Background,False,False,False,n/a
08019045_10_M,stl_ridge_direct,5,-1.102560533528839,1.3119822232464655,1.0,True,Urban/Background,False,False,False,n/a
08019045_10_M,stl_ridge_direct,6,-1.0969200028271249,1.2320718869299625,1.0,True,Urban/Background,False,False,False,n/a
08019045_10_M,stl_ridge_direct,7,-1.1140258564241523,1.2289068855444327,1.0,True,Urban/Background,False,False,False,n/a
03014002_10_M,hgb_direct,1,0.0545432047835262,0.2980932035616973,0.5155709342560554,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,hgb_direct,2,0.2074180430237674,0.1637044787714371,0.3066202090592334,True,Suburban/Industrial,True,False,True,collapse_only
03014002_10_M,hgb_direct,3,0.2358890778091833,0.1295924754776451,0.2404181184668989,True,Suburban/Industrial,True,False,True,collapse_only
03014002_10_M,hgb_direct,4,0.2421463973791151,0.1194146001058735,0.2260273972602739,True,Suburban/Industrial,True,False,True,collapse_only
03014002_10_M,hgb_direct,5,0.2536119461106551,0.1040043978229446,0.2074829931972789,True,Suburban/Industrial,True,False,True,collapse_only
03014002_10_M,hgb_direct,6,0.2508762662428327,0.1012726638807586,0.1924398625429553,True,Suburban/Industrial,True,False,True,both
03014002_10_M,hgb_direct,7,0.2378516414402605,0.1020102009595247,0.1527777777777778,True,Suburban/Industrial,True,False,True,both
03014002_10_M,ridge_direct,1,0.1068243052570685,0.2648966469796901,0.3806228373702422,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,ridge_direct,2,0.2264146319696041,0.0798748738835058,0.1672473867595819,True,Suburban/Industrial,True,False,True,both
03014002_10_M,ridge_direct,3,0.2578848238331962,0.0371668686742623,0.0905923344947735,True,Suburban/Industrial,True,False,True,both
03014002_10_M,ridge_direct,4,0.2715063488548955,0.0234841531430121,0.047945205479452,True,Suburban/Industrial,True,False,True,both
03014002_10_M,ridge_direct,5,0.2781987813347364,0.0290588671451635,0.0714285714285714,True,Suburban/Industrial,True,False,True,both
03014002_10_M,ridge_direct,6,0.2800379270533902,0.0367634559025588,0.1134020618556701,True,Suburban/Industrial,True,False,True,both
03014002_10_M,ridge_direct,7,0.2717268157502217,0.0330594389894317,0.125,True,Suburban/Industrial,True,False,True,both
03014002_10_M,sarima,1,-0.0460140053356599,0.0517967942749496,0.4375,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,sarima,2,-0.0070258483928693,0.0301821838606212,0.1111111111111111,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,sarima,3,0.2339225517747595,0.028385158746944,0.0,True,Suburban/Industrial,True,False,True,both
03014002_10_M,sarima,4,0.2479131466958791,0.0116666885308638,0.0,True,Suburban/Industrial,True,False,True,both
03014002_10_M,sarima,5,0.127818294381531,0.003095626624963,0.0,True,Suburban/Industrial,True,False,True,both
03014002_10_M,sarima,6,0.08973280811703,0.0016483196066309,0.0,True,Suburban/Industrial,True,False,True,both
03014002_10_M,sarima,7,0.2217535084576362,0.0049555503436443,0.0,True,Suburban/Industrial,True,False,True,both
03014002_10_M,seasonal_naive,1,-0.5820662647666237,1.3124697247858397,0.2525951557093425,True,Suburban/Industrial,False,False,False,n/a
03014002_10_M,seasonal_naive,2,-0.1912908811513025,1.3108098487646214,0.2473867595818815,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,seasonal_naive,3,-0.1141022420372301,1.296043414361797,0.2578397212543554,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,seasonal_naive,4,-0.0732680967064896,1.2401768615386688,0.2602739726027397,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,seasonal_naive,5,-0.0561755911083006,1.220635100988062,0.272108843537415,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,seasonal_naive,6,-0.0173186221478531,1.0710752538159911,0.281786941580756,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,seasonal_naive,7,0.0,0.964750532639048,0.2951388888888889,False,Suburban/Industrial,False,False,False,n/a
03014002_10_M,stl_ridge_direct,1,-1.28855624225073,1.642356629381014,0.9896193771626296,True,Suburban/Industrial,False,False,False,n/a
03014002_10_M,stl_ridge_direct,2,-0.747120424710628,1.472850521013925,0.989547038327526,True,Suburban/Industrial,False,False,False,n/a
03014002_10_M,stl_ridge_direct,3,-0.6248225401105085,1.3700053749435843,0.9965156794425089,True,Suburban/Industrial,False,False,False,n/a
03014002_10_M,stl_ridge_direct,4,-0.5566452254443988,1.283954012930507,0.9965753424657534,True,Suburban/Industrial,False,False,False,n/a
03014002_10_M,stl_ridge_direct,5,-0.5291724152501194,1.242907748574815,1.0,True,Suburban/Industrial,False,False,False,n/a
03014002_10_M,stl_ridge_direct,6,-0.4975317643858783,1.0940319424526166,1.0,True,Suburban/Industrial,False,False,False,n/a
03014002_10_M,stl_ridge_direct,7,-0.4921674853675131,0.9797059419083552,1.0,True,Suburban/Industrial,False,False,False,n/a
46263999_10_M,hgb_direct,1,0.0576745356631105,0.3867637663588691,0.6925064599483204,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,hgb_direct,2,0.1944010198200222,0.1955083502333943,0.5408163265306123,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,hgb_direct,3,0.2313148450813498,0.1340004470383874,0.473551637279597,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,hgb_direct,4,0.2350524348857933,0.1079540983125341,0.4181360201511335,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,hgb_direct,5,0.2158380294562084,0.0928018694326719,0.3725,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,hgb_direct,6,0.2122987011351359,0.0793759082652726,0.36,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,hgb_direct,7,0.2047846046271658,0.0783525631458926,0.3508771929824561,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,ridge_direct,1,0.0852153086153748,0.4755109408749368,0.6692506459948321,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,ridge_direct,2,0.1800284101493156,0.2289217304349452,0.4515306122448979,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,ridge_direct,3,0.2189869172535209,0.1419788223533167,0.36272040302267,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,ridge_direct,4,0.2246462771083498,0.1077596206531649,0.3148614609571788,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,ridge_direct,5,0.2077774999457512,0.0874297364441652,0.2775,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,ridge_direct,6,0.208160151566629,0.0783494121830458,0.27,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,ridge_direct,7,0.2064613695421264,0.0677558416154959,0.2531328320802005,True,Rural Remote EMEP,True,False,True,collapse_only
46263999_10_M,sarima,1,0.1461155756160355,0.5307389325344523,0.6956521739130435,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,sarima,2,0.0782767753261056,0.1499568563458232,0.3725490196078431,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,sarima,3,0.0876360349409425,0.0506705876995868,0.3958333333333333,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,sarima,4,0.2495542186014008,0.0903109842064008,0.24,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,sarima,5,0.3270361752893018,0.0797103120027165,0.1111111111111111,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,sarima,6,0.3003059777732562,0.0850048078825685,0.0454545454545454,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,sarima,7,0.1495592589263198,0.0397630068284785,0.0238095238095238,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,seasonal_naive,1,-0.7016714016935104,1.313613457248389,0.421188630490956,True,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,seasonal_naive,2,-0.2256678692312941,1.295507767133707,0.4209183673469387,True,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,seasonal_naive,3,-0.099388999661014,1.1810735501461755,0.4105793450881612,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,seasonal_naive,4,-0.0723208467300837,1.116622568561022,0.4055415617128463,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,seasonal_naive,5,-0.0301146774267071,0.8661511534785976,0.3925,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,seasonal_naive,6,-0.0069080095242777,0.7914481731281748,0.395,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,seasonal_naive,7,0.0,0.7535175583894964,0.3884711779448621,False,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,stl_ridge_direct,1,-1.243273564187279,1.9811487271746209,0.979328165374677,True,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,stl_ridge_direct,2,-0.6772051326064006,1.8166911587040944,0.9770408163265306,True,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,stl_ridge_direct,3,-0.5039775306055656,1.6141794357141774,0.9748110831234256,True,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,stl_ridge_direct,4,-0.4473887200197133,1.4863231574296032,0.9722921914357684,True,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,stl_ridge_direct,5,-0.3732407032105855,1.1827497847885304,0.97,True,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,stl_ridge_direct,6,-0.3430493175813982,1.0952809994232502,0.9675,True,Rural Remote EMEP,False,False,False,n/a
46263999_10_M,stl_ridge_direct,7,-0.3157186396243172,1.01750765830664,0.9674185463659148,True,Rural Remote EMEP,False,False,False,n/a
43004005_10_M,hgb_direct,1,0.0825095674380311,0.4472329047300538,0.5174603174603175,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,hgb_direct,2,0.1491276983719101,0.2203492515436525,0.3069620253164557,True,Rural Near-city/Industrial,True,False,True,collapse_only
43004005_10_M,hgb_direct,3,0.1614387247026361,0.1571593075670126,0.2165605095541401,True,Rural Near-city/Industrial,True,False,True,collapse_only
43004005_10_M,hgb_direct,4,0.1973635493963782,0.1254287678784028,0.1725239616613418,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,hgb_direct,5,0.2122394069568375,0.0941318370262501,0.108626198083067,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,hgb_direct,6,0.2038831608350912,0.0950831695901777,0.0987261146496815,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,hgb_direct,7,0.2178902670666233,0.0875479223831554,0.1057692307692307,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,ridge_direct,1,0.1043771266752907,0.415793107156367,0.5047619047619047,True,Rural Near-city/Industrial,True,False,True,collapse_only
43004005_10_M,ridge_direct,2,0.1737851287279077,0.1709816964203485,0.2911392405063291,True,Rural Near-city/Industrial,True,False,True,collapse_only
43004005_10_M,ridge_direct,3,0.1895872857958079,0.0985308889047165,0.1624203821656051,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,ridge_direct,4,0.2203488841826861,0.0491729863008958,0.1182108626198083,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,ridge_direct,5,0.2343299165213771,0.0326642324711901,0.0734824281150159,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,ridge_direct,6,0.2296002117316347,0.0305645436182837,0.0605095541401273,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,ridge_direct,7,0.2419475603259524,0.026375047385708,0.0544871794871794,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,sarima,1,0.0222567812982883,0.2674366581098201,0.4736842105263157,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,sarima,2,0.0418672969534698,0.1196333937348953,0.2307692307692307,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,sarima,3,0.0415278060949625,0.0691456451854457,0.0975609756097561,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,sarima,4,0.170385188531993,0.0415208678384987,0.0333333333333333,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,sarima,5,0.1350599014555196,0.0316141281588943,0.0277777777777777,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,sarima,6,0.2015098283533729,0.0311211514936012,0.0285714285714285,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,sarima,7,0.1887875480506626,0.0287783888640554,0.0303030303030303,True,Rural Near-city/Industrial,True,False,True,both
43004005_10_M,seasonal_naive,1,-0.4705907946525709,1.022647862590112,0.2952380952380952,True,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,seasonal_naive,2,-0.1746273090153716,1.0465578891700649,0.2943037974683544,True,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,seasonal_naive,3,-0.1188339221514591,1.0475739169886649,0.2898089171974522,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,seasonal_naive,4,-0.0473076693024721,1.036204510488659,0.2907348242811501,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,seasonal_naive,5,-0.0149397006753866,1.0331211093894197,0.2939297124600639,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,seasonal_naive,6,-0.0191827794486592,1.034870113048145,0.2929936305732484,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,seasonal_naive,7,0.0,1.0383755755133606,0.2916666666666667,False,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,stl_ridge_direct,1,-1.736948984690982,1.7382910333109234,0.9809523809523808,True,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,stl_ridge_direct,2,-1.2333100253323654,1.596631303724902,0.9841772151898734,True,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,stl_ridge_direct,3,-1.122676075447314,1.4963358331121368,0.9840764331210192,True,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,stl_ridge_direct,4,-0.984541186056348,1.4034827909733103,0.9840255591054312,True,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,stl_ridge_direct,5,-0.9170455140463598,1.32142698702763,0.9936102236421726,True,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,stl_ridge_direct,6,-0.9125925903309258,1.2563150394097653,0.9936305732484076,True,Rural Near-city/Industrial,False,False,False,n/a
43004005_10_M,stl_ridge_direct,7,-0.8708483180589193,1.2344458382197825,0.9935897435897436,True,Rural Near-city/Industrial,False,False,False,n/a
22125001_10_M,hgb_direct,1,0.0658780575519581,0.544090062862485,0.5728155339805825,True,Urban/Traffic,True,True,False,no_change
22125001_10_M,hgb_direct,2,0.1466647056443955,0.266817231027285,0.2591687041564792,True,Urban/Traffic,True,False,True,collapse_only
22125001_10_M,hgb_direct,3,0.1852059195971299,0.1620643707804204,0.1887254901960784,True,Urban/Traffic,True,False,True,both
22125001_10_M,hgb_direct,4,0.2134784483810844,0.1122661701184632,0.1200980392156862,True,Urban/Traffic,True,False,True,both
22125001_10_M,hgb_direct,5,0.2226269730998128,0.0827552574156867,0.0684596577017114,True,Urban/Traffic,True,False,True,both
22125001_10_M,hgb_direct,6,0.2249282147411214,0.078592780757209,0.0757946210268948,True,Urban/Traffic,True,False,True,both
