dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag
e1_rr_43004006_10_M,ridge_direct,5,1545,0.2427821288378928,0.2270922157461803,0.047680184278394475,0.0403861569980074,0.05583651668368614,0.011575896642491638,True,False,False,False
e1_rr_43004006_10_M,ridge_direct,6,1536,0.232453240995234,0.2156404957921219,0.04575048952075605,0.03860626463994206,0.05408595302398774,0.010634849566218234,True,False,False,False
e1_rr_43004006_10_M,ridge_direct,7,1531,0.2380460713536182,0.2146530628700322,0.03563621520083286,0.030161048004468248,0.04189603985568526,0.008483061026470352,True,False,False,False
e1_rr_43004006_10_M,sarima,1,139,0.1732234237266809,0.1589686663454376,0.400901661898133,0.2877011254958084,0.5593443231463125,0.06944555845171085,True,False,False,False
e1_rr_43004006_10_M,sarima,2,140,0.1070412537572573,0.1900623015123954,0.06861821678191324,0.03971262387746111,0.13087640465239808,0.007344979954923266,True,False,False,False
e1_rr_43004006_10_M,sarima,3,139,0.1411739429638495,0.2019524815632161,0.03624294141818979,0.021440354627012978,0.06318129463700352,0.0051165589446136635,True,False,False,False
e1_rr_43004006_10_M,sarima,4,139,0.2783017057520477,0.2982777355539354,0.02966463882857386,0.01929900274430081,0.04765697751206575,0.008255719586510531,True,False,False,False
e1_rr_43004006_10_M,sarima,5,138,0.3046558772964027,0.3134364596246051,0.018273086782191302,0.012192804967429244,0.028615846363417224,0.005567003284541791,True,False,False,False
e1_rr_43004006_10_M,sarima,6,135,0.195033387928608,0.1929255593320509,0.011679161252006996,0.007144011227557323,0.019165724216277182,0.0022778263871434472,True,False,False,False
e1_rr_43004006_10_M,sarima,7,137,0.1777609772683028,0.2176223793963203,0.007389496025638933,0.004577380017403013,0.011761850370513085,0.0013135640350378163,True,False,False,False
e1_rr_43004006_10_M,seasonal_naive,1,1591,-0.3267573734019842,-0.3861054416945984,0.9931952863887789,0.8298467262351672,1.1891052754473137,-0.32453388305562886,False,False,False,False
e1_rr_43004006_10_M,seasonal_naive,2,1576,-0.088035602367134,-0.101841060051071,0.9979459719152047,0.8442461063404071,1.194540816096729,-0.08785477476741003,False,False,False,False
e1_rr_43004006_10_M,seasonal_naive,3,1564,-0.0461902771879771,-0.0511385682318092,0.9996567411127206,0.8456281419988073,1.2043282517511114,-0.04617442196482643,False,False,False,False
e1_rr_43004006_10_M,seasonal_naive,4,1555,-0.0146249697631157,-0.0084299518112918,1.0030419413945857,0.8476523500519388,1.1934769731028334,-0.014669458064032687,False,False,False,False
e1_rr_43004006_10_M,seasonal_naive,5,1545,-0.0016277486088154,0.0015884877245611,1.0136178496111714,0.8491398424899498,1.210566563021663,-0.0016499150445750416,False,False,False,False
e1_rr_43004006_10_M,seasonal_naive,6,1536,-0.0120091121216361,-0.0081177527318272,1.0121771626439202,0.8502509316437278,1.2149782207285853,-0.012155349033150336,False,False,False,False
e1_rr_43004006_10_M,seasonal_naive,7,1531,0.0,0.0,1.016447213758479,0.8540878927108585,1.2285305595460179,0.0,False,False,False,False
e1_rr_43004006_10_M,stl_ridge_direct,1,1591,-1.701669355329821,-2.411703729636585,1.6562655347887043,1.4181771350601655,1.9526495316913466,-2.8184163048388955,False,True,False,False
e1_rr_43004006_10_M,stl_ridge_direct,2,1576,-1.2309873925324215,-1.7298029485236914,1.5213711031585424,1.2931297825798884,1.805558694052677,-1.8727886473513078,False,True,False,False
e1_rr_43004006_10_M,stl_ridge_direct,3,1564,-1.1443500610402515,-1.6158023242722583,1.4709249873761485,1.2490342099867195,1.7547404795124293,-1.6832530990895267,False,False,False,False
e1_rr_43004006_10_M,stl_ridge_direct,4,1555,-1.0815538526023285,-1.5158028981416796,1.3991661173639582,1.190492149679021,1.6500234295934424,-1.5132735046656307,False,False,False,False
e1_rr_43004006_10_M,stl_ridge_direct,5,1545,-1.0537849889006274,-1.5013799334303526,1.3401640848422014,1.1249904190242836,1.5872897157721935,-1.4122447952704587,False,False,False,False
e1_rr_43004006_10_M,stl_ridge_direct,6,1536,-1.07024958819381,-1.5295132221706202,1.2789331684329437,1.0783152501907889,1.529651011906199,-1.3687776968427627,False,False,False,False
e1_rr_43004006_10_M,stl_ridge_direct,7,1531,-1.0415742825236487,-1.5078692516675205,1.2389146522285048,1.0437189842281547,1.4870612252272397,-1.2904216400029407,False,False,False,False
