dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag
e1_rr_08019043_10_M,hgb_direct,1,1155,0.1021735567303114,0.055915504849535,0.42754658515383503,0.3487031733930501,0.522018285516673,0.043683955273066274,True,False,False,False
e1_rr_08019043_10_M,hgb_direct,2,1148,0.163238871893256,0.1085333531730483,0.18708716432382205,0.15257953038801345,0.22888419163012005,0.030539897649928923,True,False,False,False
e1_rr_08019043_10_M,hgb_direct,3,1139,0.1727921424890255,0.1297415488956819,0.14005272615659609,0.1123696670808646,0.17368226182088883,0.024200010614027018,True,False,False,False
e1_rr_08019043_10_M,hgb_direct,4,1134,0.2097880649835267,0.1613845316277194,0.12347362399079052,0.10077502499434125,0.15131543975181336,0.025903292653531505,True,False,False,False
e1_rr_08019043_10_M,hgb_direct,5,1127,0.2215068839392947,0.1772753354417343,0.11456141920386441,0.09203074186002004,0.14243658455868016,0.025376142987511282,True,False,False,False
e1_rr_08019043_10_M,hgb_direct,6,1123,0.211973683970957,0.1734548969602218,0.12173991349526592,0.09881649877821275,0.15194287445720947,0.025805657949897143,True,False,False,False
e1_rr_08019043_10_M,hgb_direct,7,1118,0.1996196637650724,0.1587227558067296,0.1326391874911526,0.10992570151766742,0.16399712891953555,0.02647739000905628,True,False,False,False
e1_rr_08019043_10_M,ridge_direct,1,1155,0.1010158366992278,0.0677207114007497,0.452494510795521,0.3593824705292734,0.5770283605186582,0.04570911160981732,True,False,False,False
e1_rr_08019043_10_M,ridge_direct,2,1148,0.1715787853161801,0.1172012638973778,0.15348452380911548,0.12001566468919779,0.1939543942895592,0.02633468816000036,True,False,False,False
e1_rr_08019043_10_M,ridge_direct,3,1139,0.192936628558989,0.1438909583700193,0.08704455577266686,0.0702438767502485,0.11004134528474016,0.016794083125193225,True,False,False,False
e1_rr_08019043_10_M,ridge_direct,4,1134,0.2288559054895049,0.1774110795193062,0.06046790472837057,0.04937535371109563,0.07428746305402471,0.013838437089664361,True,False,False,False
e1_rr_08019043_10_M,ridge_direct,5,1127,0.2439065175608544,0.2003758372935035,0.05294181890488775,0.04281085665020992,0.06601228393196869,0.012912854682428579,True,False,False,False
e1_rr_08019043_10_M,ridge_direct,6,1123,0.2355384411314679,0.1919321005423291,0.0516576460973275,0.041701297040982105,0.06498583254533452,0.012167361434285576,True,False,False,False
e1_rr_08019043_10_M,ridge_direct,7,1118,0.2144950641625439,0.1717894427511335,0.052169752149304686,0.042928337253131395,0.06590578129859519,0.011190154334609122,True,False,False,False
e1_rr_08019043_10_M,sarima,1,143,0.0884018398166911,0.0822390113266854,0.5003396450888176,0.3280820694166249,0.7680347247265976,0.04423094515908173,False,False,False,False
e1_rr_08019043_10_M,sarima,2,144,0.277205994207367,0.1988933887338261,0.30091725213511256,0.18856717788844038,0.4861515845134646,0.08341606605226282,True,False,False,False
e1_rr_08019043_10_M,sarima,3,141,0.3511822451715841,0.2916277436755047,0.1469481211691042,0.09327735667893254,0.23298004841923942,0.05160557111591199,True,False,False,False
e1_rr_08019043_10_M,sarima,4,141,0.3475563250897877,0.2948068117829754,0.07307000519129467,0.05037120658082392,0.1067018489756957,0.02539594247857808,True,False,False,False
e1_rr_08019043_10_M,sarima,5,143,0.3500120881633911,0.3203343239920243,0.07635277216128204,0.04943964351303125,0.12240225507474453,0.02672439322123396,True,False,False,False
e1_rr_08019043_10_M,sarima,6,143,0.2736650568810841,0.264971657977505,0.07331421873889073,0.04419725476396699,0.13477448717676624,0.020063539841370773,True,False,False,False
e1_rr_08019043_10_M,sarima,7,142,0.301993472892385,0.2769154908732871,0.16574104631170633,0.11524224907090293,0.23840383304868615,0.05005271417648981,True,False,False,False
e1_rr_08019043_10_M,seasonal_naive,1,1155,-0.3666812426404486,-0.4927415478288739,0.8389731502564657,0.6378496691953693,1.0823870180296107,-0.30763571727801264,False,False,False,False
e1_rr_08019043_10_M,seasonal_naive,2,1148,-0.1169428731225386,-0.1627371256655887,0.8444726540735621,0.6571208750774215,1.1086754876188871,-0.09875505844077799,False,False,False,False
e1_rr_08019043_10_M,seasonal_naive,3,1139,-0.0578820795071113,-0.065900249666144,0.8484427934472593,0.6493655778704148,1.1044926419813195,-0.04910963322754987,False,False,False,False
e1_rr_08019043_10_M,seasonal_naive,4,1134,0.0242710819101389,0.0086466615185492,0.8223697389430261,0.6348467064880335,1.0402987190152473,0.01995980329430573,False,False,True,False
e1_rr_08019043_10_M,seasonal_naive,5,1127,0.0488689806912669,0.0447673256388941,0.8320481286869505,0.6363939507886521,1.1013134714079156,0.04066134393500734,False,False,True,False
e1_rr_08019043_10_M,seasonal_naive,6,1123,0.031190865681792,0.0271707092251792,0.8632973445864804,0.6775589688461007,1.1285592739981756,0.026926991518444614,False,False,True,False
e1_rr_08019043_10_M,seasonal_naive,7,1118,0.0,0.0,0.8888571097663708,0.6991455322774364,1.1818069202588604,0.0,False,False,False,False
e1_rr_08019043_10_M,stl_ridge_direct,1,1155,-2.171519499093407,-3.4854669540342584,1.4619840340426025,1.1529313869635407,1.8429085638386415,-3.1747268372867508,False,False,False,False
e1_rr_08019043_10_M,stl_ridge_direct,2,1148,-1.6578988183861658,-2.5942875892667976,1.268620879947843,1.0230206345150121,1.5972817750665707,-2.103245057845547,False,False,False,False
e1_rr_08019043_10_M,stl_ridge_direct,3,1139,-1.5356848875275615,-2.3168049220934464,1.2381031197853476,0.9849583166030916,1.5481315452177733,-1.9013362502550846,False,False,False,False
e1_rr_08019043_10_M,stl_ridge_direct,4,1134,-1.3629155131951038,-2.1152044788254134,1.1598241645699974,0.929728477254029,1.4390175942348469,-1.5807423464710006,False,False,False,False
e1_rr_08019043_10_M,stl_ridge_direct,5,1127,-1.3077555514784214,-2.0113376611460136,1.123708096534114,0.8799550242584273,1.4407275577821974,-1.4695355014837375,False,False,False,False
e1_rr_08019043_10_M,stl_ridge_direct,6,1123,-1.3601694716656518,-2.0743813548716177,1.0933431447620365,0.8691329045228487,1.403902067916546,-1.4871319675602415,False,False,False,False
e1_rr_08019043_10_M,stl_ridge_direct,7,1118,-1.4519747750391638,-2.167742446054025,1.104502413785505,0.877438016410315,1.4565587049761628,-1.6037096437864222,False,False,False,False
