dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag
e1_rr_43004005_10_M,hgb_direct,1,1513,0.0825095674380311,0.0455959429529417,0.4472329047300538,0.37341087896133557,0.5324755423914509,0.03690099351333091,True,False,False,False
e1_rr_43004005_10_M,hgb_direct,2,1506,0.1491276983719101,0.1160433606476333,0.22034925154365256,0.1822970037174236,0.2657875433868069,0.03286017672067796,True,False,False,False
e1_rr_43004005_10_M,hgb_direct,3,1499,0.1614387247026361,0.1322682516510858,0.15715930756701266,0.127552383242307,0.1910858095779123,0.02537159818876787,True,False,False,False
e1_rr_43004005_10_M,hgb_direct,4,1491,0.1973635493963782,0.1706475694562372,0.12542876787840287,0.10036861530569868,0.15490726405965027,0.024755066824896022,True,False,False,False
e1_rr_43004005_10_M,hgb_direct,5,1482,0.2122394069568375,0.1765433586890396,0.0941318370262501,0.07600811058483435,0.11572301124511113,0.019978485266208997,True,False,False,False
e1_rr_43004005_10_M,hgb_direct,6,1474,0.2038831608350912,0.1792261698199304,0.09508316959017772,0.07769949172313594,0.11829192675272895,0.019385857158264456,True,False,False,False
e1_rr_43004005_10_M,hgb_direct,7,1469,0.2178902670666233,0.1947545156862709,0.08754792238315547,0.07122363528030448,0.108166293475048,0.01907584018919375,True,False,False,False
e1_rr_43004005_10_M,ridge_direct,1,1513,0.1043771266752907,0.0629420582841622,0.415793107156367,0.3452461703224008,0.4991932671556691,0.04339928981637284,True,False,False,False
e1_rr_43004005_10_M,ridge_direct,2,1506,0.1737851287279077,0.1405585291886415,0.17098169642034858,0.13728260231097347,0.21202072522679102,0.02971407612252631,True,False,False,False
e1_rr_43004005_10_M,ridge_direct,3,1499,0.1895872857958079,0.1627867822443562,0.09853088890471652,0.07969215220820378,0.12384822975327939,0.01868020379449349,True,False,False,False
e1_rr_43004005_10_M,ridge_direct,4,1491,0.2203488841826861,0.2000154416241147,0.04917298630089583,0.0397591069447984,0.06016051382482795,0.010835212663332906,True,False,False,False
e1_rr_43004005_10_M,ridge_direct,5,1482,0.2343299165213771,0.1991336644839015,0.032664232471190165,0.02677065931910241,0.03936343943067351,0.007654206868208847,True,False,False,False
e1_rr_43004005_10_M,ridge_direct,6,1474,0.2296002117316347,0.2037482181893554,0.030564543618283792,0.025148427897968863,0.03744509928591473,0.0070176256862387425,True,False,False,False
e1_rr_43004005_10_M,ridge_direct,7,1469,0.2419475603259524,0.2233372133281762,0.026375047385708034,0.021502113715043382,0.03240954926550205,0.0063813783684534475,True,False,False,False
e1_rr_43004005_10_M,sarima,1,165,0.0222567812982883,0.0809242344908706,0.26743665810982015,0.15097869660945332,0.4596120728991674,0.005952279210695367,True,False,False,False
e1_rr_43004005_10_M,sarima,2,168,0.0418672969534698,0.0818622519297163,0.11963339373489532,0.07930234501892992,0.18415293142023692,0.005008726821050236,True,False,False,False
e1_rr_43004005_10_M,sarima,3,162,0.0415278060949625,0.1093823880297836,0.06914564518544572,0.04837288124625543,0.10483994978315013,0.002871466945572267,True,False,False,False
e1_rr_43004005_10_M,sarima,4,161,0.170385188531993,0.207753102261512,0.04152086783849873,0.027801863154531786,0.06566658223834876,0.007074540894674571,True,False,False,False
e1_rr_43004005_10_M,sarima,5,159,0.1350599014555196,0.1396506955121543,0.03161412815889434,0.02094614999704074,0.04936039568046159,0.004269801033742437,True,False,False,False
e1_rr_43004005_10_M,sarima,6,160,0.2015098283533729,0.2024867149829613,0.031121151493601257,0.01872437674841912,0.04839301596763024,0.006271217895634904,True,False,False,False
e1_rr_43004005_10_M,sarima,7,159,0.1887875480506626,0.1861085248249632,0.028778388864055458,0.016906700117793043,0.047605782162911336,0.005433001470493523,True,False,False,False
e1_rr_43004005_10_M,seasonal_naive,1,1513,-0.4705907946525709,-0.6023202228811622,1.022647862590112,0.8160194117505254,1.2841378396459777,-0.481248670306034,False,False,False,False
e1_rr_43004005_10_M,seasonal_naive,2,1506,-0.1746273090153716,-0.2183675125005195,1.0465578891700649,0.8156297235127502,1.3207524263766848,-0.18275758791457594,False,False,False,False
e1_rr_43004005_10_M,seasonal_naive,3,1499,-0.1188339221514591,-0.1415860603619465,1.0475739169886649,0.8222203381268655,1.3046473935352298,-0.12448731729933009,False,False,False,False
e1_rr_43004005_10_M,seasonal_naive,4,1491,-0.0473076693024721,-0.0611646291526879,1.036204510488659,0.8108368092055839,1.3158140265645581,-0.049020420311927465,False,False,False,False
e1_rr_43004005_10_M,seasonal_naive,5,1482,-0.0149397006753866,-0.0419950204913874,1.0331211093894197,0.8083455612017664,1.303947327225194,-0.015434520135701266,False,False,False,False
e1_rr_43004005_10_M,seasonal_naive,6,1474,-0.0191827794486592,-0.0291225083696677,1.034870113048145,0.8137491008775077,1.288297148995947,-0.01985168513661158,False,False,False,False
e1_rr_43004005_10_M,seasonal_naive,7,1469,0.0,0.0,1.0383755755133606,0.8146773398056365,1.3007130729069063,0.0,False,False,False,False
e1_rr_43004005_10_M,stl_ridge_direct,1,1513,-1.736948984690982,-2.692410454505086,1.7382910333109234,1.4429162634319914,2.1186892313105297,-3.0193228454068466,False,True,False,False
e1_rr_43004005_10_M,stl_ridge_direct,2,1506,-1.2333100253323654,-1.8552674558798856,1.596631303724902,1.290151234396158,1.9558116437580013,-1.9691413936434066,False,True,False,False
e1_rr_43004005_10_M,stl_ridge_direct,3,1499,-1.122676075447314,-1.6738920039327518,1.4963358331121368,1.221456814516042,1.8375275007927714,-1.6799004406695206,False,False,False,False
e1_rr_43004005_10_M,stl_ridge_direct,4,1491,-0.984541186056348,-1.4883138756658152,1.4034827909733105,1.1174517023436628,1.7374869810092837,-1.3817866116345368,False,False,False,False
e1_rr_43004005_10_M,stl_ridge_direct,5,1482,-0.9170455140463598,-1.4486417088678394,1.32142698702763,1.042099743775487,1.6558023368567136,-1.2118086905934855,False,False,False,False
e1_rr_43004005_10_M,stl_ridge_direct,6,1474,-0.9125925903309258,-1.414302248628673,1.2563150394097653,0.9968048802583721,1.5574725717898383,-1.1465037960866569,False,False,False,False
e1_rr_43004005_10_M,stl_ridge_direct,7,1469,-0.8708483180589193,-1.343629232059124,1.2344458382197823,0.9786773909197821,1.5344923090444598,-1.0750150819485302,False,False,False,False
