dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag
e1_rr_50008001_10_M,hgb_direct,1,1654,0.0846597532126622,0.052437248592101,0.43287224232390104,0.38541744463101524,0.4906601748002929,0.03664685720775317,True,False,False,False
e1_rr_50008001_10_M,hgb_direct,2,1648,0.1670035556514706,0.1444820710606057,0.225581201831729,0.19387080924823663,0.261226358568877,0.03767286279403077,True,False,False,False
e1_rr_50008001_10_M,hgb_direct,3,1645,0.1988231978650368,0.1789696823619762,0.17158737050656592,0.14528752103466563,0.2000383651520749,0.03411554971736833,True,False,False,False
e1_rr_50008001_10_M,hgb_direct,4,1642,0.2061545569068243,0.188367270811484,0.15886973751231925,0.13357452669618164,0.18606704705148225,0.032751720342755655,True,False,False,False
e1_rr_50008001_10_M,hgb_direct,5,1639,0.2210477892411335,0.204187571931889,0.157997717084472,0.13171160212812136,0.18627875205483618,0.0349250460666686,True,False,False,False
e1_rr_50008001_10_M,hgb_direct,6,1637,0.2114337080941231,0.1976429591802294,0.14593234301462404,0.12666019618566052,0.16879184698555447,0.030855016414445463,True,False,False,False
e1_rr_50008001_10_M,hgb_direct,7,1634,0.2095606027768186,0.1919625233465122,0.14208078536939697,0.12295182354506387,0.1640089845959375,0.029774535025014617,True,False,False,False
e1_rr_50008001_10_M,ridge_direct,1,1654,0.1059603614978836,0.0686559737292972,0.4175368143953776,0.366566836457835,0.4727099031580823,0.04424235179200894,True,False,False,False
e1_rr_50008001_10_M,ridge_direct,2,1648,0.1878363144274183,0.161416195167287,0.17507171028335725,0.15183035049966417,0.19968374398237437,0.032884824820130575,True,False,False,False
e1_rr_50008001_10_M,ridge_direct,3,1645,0.2229593657752616,0.2018930531004239,0.11193579990496456,0.09768960335238654,0.12752621289653743,0.024957134954357488,True,False,False,False
e1_rr_50008001_10_M,ridge_direct,4,1642,0.2314734407010295,0.2112039488345978,0.09359550924054537,0.08094581993428568,0.10663150572571489,0.021664874558074036,True,False,False,False
e1_rr_50008001_10_M,ridge_direct,5,1639,0.2390790125694282,0.2209994326159795,0.08370182302823016,0.0721556110407436,0.0961120083251264,0.020011349199850294,True,False,False,False
e1_rr_50008001_10_M,ridge_direct,6,1637,0.2307674704489263,0.2092948230202916,0.07832657266795308,0.06857486787896172,0.09007720200009034,0.01807522504351754,True,False,False,False
e1_rr_50008001_10_M,ridge_direct,7,1634,0.2282345519486226,0.2074647783920927,0.07671092316449829,0.06685423719915867,0.0882155355216272,0.017508083178014482,True,False,False,False
e1_rr_50008001_10_M,sarima,1,174,0.0843731339435583,0.0499436391635946,0.45553584788624757,0.3040794781034349,0.6870984955857301,0.038434987109798764,True,False,False,False
e1_rr_50008001_10_M,sarima,2,175,0.1339127840841226,0.1576568985917067,0.157973594626209,0.09158830229726717,0.2869523007293574,0.021154683868172236,True,False,False,False
e1_rr_50008001_10_M,sarima,3,176,0.2550870112436245,0.2545051932299758,0.12056106957196942,0.08438520154461886,0.18347346282876986,0.03075356290944836,True,False,False,False
e1_rr_50008001_10_M,sarima,4,173,0.2076539480198088,0.2189399397952088,0.05471513441054574,0.03752287435281151,0.0837474810600372,0.011361813676784318,True,False,False,False
e1_rr_50008001_10_M,sarima,5,176,0.2141559040956496,0.2019104555006192,0.024568820949140067,0.01705041266766481,0.03680845457610525,0.005261558062927227,True,False,False,False
e1_rr_50008001_10_M,sarima,6,174,0.2159494494037475,0.1802642415217459,0.02700078631833429,0.019278292433937284,0.038052851432962866,0.005830804938912528,True,False,False,False
e1_rr_50008001_10_M,sarima,7,174,0.1719703737327858,0.1464363726597515,0.03372636935926525,0.025146256162283782,0.04770505704546642,0.00579993634336282,True,False,False,False
e1_rr_50008001_10_M,seasonal_naive,1,1654,-0.4542819177939778,-0.5445454545454547,0.9920133925120616,0.846660959709326,1.1604356520032935,-0.4506537464276894,False,False,False,False
e1_rr_50008001_10_M,seasonal_naive,2,1648,-0.0988469281936628,-0.1162892943504068,0.9997813584215014,0.862181945536441,1.1670999956405903,-0.09882531614525279,False,False,False,False
e1_rr_50008001_10_M,seasonal_naive,3,1645,-0.0104451906971025,-0.0118519499437197,0.9743238693501789,0.8376325212662421,1.1233858971778892,-0.0101769986161014,False,False,False,False
e1_rr_50008001_10_M,seasonal_naive,4,1642,0.0061734964084948,0.0104881522724328,0.9821481584941124,0.8438868363224944,1.1468090655139733,0.0060632881290731844,False,False,True,False
e1_rr_50008001_10_M,seasonal_naive,5,1639,0.0215743195368932,0.0250737463126844,0.9883224753709839,0.8396302036234272,1.1520450548389434,0.02132238488914687,False,False,True,False
e1_rr_50008001_10_M,seasonal_naive,6,1637,0.0076283491589894,0.0096329080968496,0.9955002916141974,0.8598288487758543,1.1583672580734488,0.007594023812308865,False,False,True,False
e1_rr_50008001_10_M,seasonal_naive,7,1634,0.0,0.0,1.0005973581401912,0.8627276013046873,1.165191581191941,0.0,False,False,False,False
e1_rr_50008001_10_M,stl_ridge_direct,1,1654,-1.5770204627131492,-2.155446952089734,1.7798855086703778,1.5463208823161807,2.027623806468296,-2.806915868459788,False,True,False,False
e1_rr_50008001_10_M,stl_ridge_direct,2,1648,-0.9727806008019416,-1.3244398049207593,1.6494318536043893,1.4447230538625735,1.8978790456887042,-1.604535309531138,False,True,False,False
e1_rr_50008001_10_M,stl_ridge_direct,3,1645,-0.8119718622900411,-1.1065072179517972,1.5446812319558,1.3484156301586196,1.7771990018735744,-1.2542376965556261,False,True,False,False
e1_rr_50008001_10_M,stl_ridge_direct,4,1642,-0.7772349668460992,-1.0617534851604606,1.4726645500494773,1.2767130329935952,1.7127011823434486,-1.144606382733131,False,False,False,False
e1_rr_50008001_10_M,stl_ridge_direct,5,1639,-0.7489442276330229,-1.0344945069701224,1.4187819405739974,1.2246353124186324,1.627627179905851,-1.062588544662874,False,False,False,False
e1_rr_50008001_10_M,stl_ridge_direct,6,1637,-0.7631393700244054,-1.056415860492713,1.3465655237612384,1.1713168670645164,1.5596216968313286,-1.0276171654997348,False,False,False,False
e1_rr_50008001_10_M,stl_ridge_direct,7,1634,-0.7703892884850547,-1.0731902784661522,1.303947013027621,1.1213866368690897,1.5132604657599318,-1.0045468115885612,False,False,False,False
