dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag
e1_rr_08019054_10_M,hgb_direct,1,1427,0.0831603025834692,0.0469374603095035,0.4784559928007614,0.38751617999398313,0.5992584213865642,0.03978854513418548,True,False,False,False
e1_rr_08019054_10_M,hgb_direct,2,1416,0.1490533332906917,0.1038771872563606,0.2676040929025354,0.21488004556541304,0.3389737193430939,0.039887282049354836,True,False,False,False
e1_rr_08019054_10_M,hgb_direct,3,1406,0.1906232180478182,0.131252628530788,0.19193854769948857,0.15146463205608685,0.244442163802259,0.036587943629901164,True,False,False,False
e1_rr_08019054_10_M,hgb_direct,4,1398,0.2213341926173715,0.1660586218682692,0.13974355417764417,0.11262498533572556,0.1824372341307836,0.030930026737390783,True,False,False,False
e1_rr_08019054_10_M,hgb_direct,5,1387,0.2251296367038612,0.1745858106051939,0.12862656538597614,0.10231649189911816,0.16399063636272382,0.028957651935810257,True,False,False,False
e1_rr_08019054_10_M,hgb_direct,6,1379,0.2279357404271512,0.1914777346874968,0.11445946433681894,0.09215863252544902,0.1435139817937461,0.026089402752507932,True,False,False,False
e1_rr_08019054_10_M,hgb_direct,7,1372,0.2284391268807913,0.1819131221934279,0.11142710712610271,0.0893742211268177,0.1391827330739058,0.0254543110627393,True,False,False,False
e1_rr_08019054_10_M,ridge_direct,1,1427,0.0899674181183064,0.0702300443454957,0.5024007945076104,0.38123091868779796,0.6704129032730054,0.04519970234243552,False,False,False,False
e1_rr_08019054_10_M,ridge_direct,2,1416,0.1619833464910797,0.119404266693429,0.21486812369887956,0.1587464561857758,0.2928941063599899,0.034805057731003786,True,False,False,False
e1_rr_08019054_10_M,ridge_direct,3,1406,0.2048635621429519,0.150313350903269,0.10362844940356797,0.07917735204082695,0.13868367457690522,0.021229693284165595,True,False,False,False
e1_rr_08019054_10_M,ridge_direct,4,1398,0.2359319290957044,0.1891948982866392,0.06405603529186635,0.05002173568121566,0.08426781294612658,0.01511286397663255,True,False,False,False
e1_rr_08019054_10_M,ridge_direct,5,1387,0.2418495686973673,0.2001058180721274,0.052084959405375365,0.040334708019476674,0.06867047702514938,0.012596724967809916,True,False,False,False
e1_rr_08019054_10_M,ridge_direct,6,1379,0.2394442363308918,0.2076122712247693,0.05242993128093066,0.041000617988329546,0.06744912101993988,0.012554044856443578,True,False,False,False
e1_rr_08019054_10_M,ridge_direct,7,1372,0.243312278413993,0.2029026529366793,0.04768232691012117,0.036760447447400785,0.061599610113675075,0.011601695600582433,True,False,False,False
e1_rr_08019054_10_M,sarima,1,166,0.0304005862439483,0.0108664739198013,0.5034984906442423,0.25291974262185263,0.9989461630741808,0.015306649288528085,False,False,False,False
e1_rr_08019054_10_M,sarima,2,166,0.1377498104989916,0.1039519105350149,0.2583873606121182,0.12245863024002224,0.5734280850121629,0.03559280995965389,True,False,False,False
e1_rr_08019054_10_M,sarima,3,162,0.2136490298162952,0.1361960284619284,0.15466769837725747,0.08359824043291184,0.2761530765790261,0.03304460370222043,True,False,False,False
e1_rr_08019054_10_M,sarima,4,165,0.2707287212862288,0.1803993256979261,0.10541837368433793,0.0638313641230603,0.16502364862581378,0.028539781507634643,True,False,False,False
e1_rr_08019054_10_M,sarima,5,164,0.2685241117039193,0.2539245570907107,0.04535230925915346,0.021156220258362918,0.11531144579549928,0.01217818855753562,True,False,False,False
e1_rr_08019054_10_M,sarima,6,168,0.2414224701188877,0.2293613436728621,0.04526192964306994,0.021212603039923804,0.09806621983303668,0.01092724685677725,True,False,False,False
e1_rr_08019054_10_M,sarima,7,163,0.269179533278804,0.2031911190849699,0.06115788531726432,0.03934288743572852,0.09272522000064698,0.01646245102601983,True,False,False,False
e1_rr_08019054_10_M,seasonal_naive,1,1427,-0.5223950754286957,-0.6665295792470736,1.0316675800192843,0.7612111848545337,1.3785106761980241,-0.538938063281514,False,False,False,False
e1_rr_08019054_10_M,seasonal_naive,2,1416,-0.1957364906676268,-0.2397326939511919,1.0295531170014132,0.7664835202732707,1.3951708236094902,-0.20152111407777318,False,False,False,False
e1_rr_08019054_10_M,seasonal_naive,3,1406,-0.0905203809493915,-0.1186267112212999,1.0360109936512831,0.779750027549162,1.415534753642581,-0.09378010981307176,False,False,False,False
