dataset,model,horizon,n,skill,mae_skill,alpha,alpha_ci_low,alpha_ci_high,skill_vp,collapse_flag,inflation_flag,near_ideal_flag,low_sample_flag
e1_rr_08019004_10_M,hgb_direct,1,1354,0.0921807124535031,0.0575869000384625,0.49326089709889387,0.4269491772547829,0.562908092565732,0.04546914092003011,True,False,False,False
e1_rr_08019004_10_M,hgb_direct,2,1347,0.1415381101030542,0.0889774888683464,0.22879792667968601,0.19871321562432365,0.2640362124912785,0.03238362613773992,True,False,False,False
e1_rr_08019004_10_M,hgb_direct,3,1347,0.1396250003658291,0.1017419083086965,0.18104665677537793,0.15219642299994762,0.21399265818984786,0.025278639518494277,True,False,False,False
e1_rr_08019004_10_M,hgb_direct,4,1345,0.1739263808280868,0.1381478731892093,0.1664879570472411,0.14006855071275712,0.19592353505743912,0.028956647820688613,True,False,False,False
e1_rr_08019004_10_M,hgb_direct,5,1339,0.1781520023341559,0.1480526782292127,0.16368685428802543,0.13889835293306252,0.19269432836734374,0.029161140847190944,True,False,False,False
e1_rr_08019004_10_M,hgb_direct,6,1334,0.1723830195311023,0.1452409562682671,0.16027032558265966,0.13775069784078148,0.18564971952483614,0.027627882665171744,True,False,False,False
e1_rr_08019004_10_M,hgb_direct,7,1331,0.1773667396297504,0.1514290810081403,0.14987218321534054,0.12907163112997,0.17602691856360692,0.026582340498097552,True,False,False,False
e1_rr_08019004_10_M,ridge_direct,1,1354,0.0943243775351351,0.0594310394166119,0.44962709366635917,0.3842840612832213,0.5277603353025264,0.042410795733011215,True,False,False,False
e1_rr_08019004_10_M,ridge_direct,2,1347,0.154548389101721,0.1010047256079613,0.16096376576425497,0.13866595900113904,0.1887987590185354,0.024876690702612354,True,False,False,False
e1_rr_08019004_10_M,ridge_direct,3,1347,0.1724499766895078,0.12600589468302,0.10773070677422433,0.09107858782535763,0.12649491635732893,0.018578157871959187,True,False,False,False
e1_rr_08019004_10_M,ridge_direct,4,1345,0.1931347302833304,0.1507284713871459,0.08921958242919563,0.07449866830832956,0.10440239854909111,0.01723139998845406,True,False,False,False
e1_rr_08019004_10_M,ridge_direct,5,1339,0.1962058714941025,0.1523405538573233,0.08208498073168695,0.0693850785260848,0.09666134022867989,0.01610555518103725,True,False,False,False
e1_rr_08019004_10_M,ridge_direct,6,1334,0.1849014807417228,0.1418811338431851,0.07968399839996632,0.06716982833206782,0.0933558630798148,0.014733689295574842,True,False,False,False
e1_rr_08019004_10_M,ridge_direct,7,1331,0.1937724808632817,0.1564965901018831,0.07866734178847912,0.0664270666872285,0.09210699861943267,0.01524356598127331,True,False,False,False
e1_rr_08019004_10_M,sarima,1,168,0.1730314846340155,0.1546231400487125,0.6771638168436921,0.5113125821216461,0.8688415378544859,0.11717066056890059,False,False,False,False
e1_rr_08019004_10_M,sarima,2,163,0.1717646426509906,0.1572618029146215,0.17726856081321576,0.10809039418013783,0.2962670531530136,0.0304484710013374,True,False,False,False
e1_rr_08019004_10_M,sarima,3,164,0.1719743752560671,0.1652609941903451,0.09739744137079091,0.0609136562602758,0.15537670119837813,0.01674986413128119,True,False,False,False
e1_rr_08019004_10_M,sarima,4,170,0.1474739550710023,0.1747143738287773,0.0794556864526517,0.05049498862734986,0.1306517883387656,0.011717644334054004,True,False,False,False
e1_rr_08019004_10_M,sarima,5,162,0.1761310788915725,0.2400427444565597,0.06242732319535396,0.044265130525255506,0.09075552864656665,0.010995391786710582,True,False,False,False
e1_rr_08019004_10_M,sarima,6,164,0.2215627116342742,0.2010625719382996,0.09265606520691769,0.06678944583588743,0.1307136421321467,0.020529129056606813,True,False,False,False
e1_rr_08019004_10_M,sarima,7,162,0.1955251442414819,0.1935989940768611,0.11888840073720565,0.08252072600755435,0.17309356563859257,0.02324567170278124,True,False,False,False
e1_rr_08019004_10_M,seasonal_naive,1,1354,-0.4323755797878224,-0.5175960009739744,1.003125553722795,0.8332721527360455,1.196758870531845,-0.43372699289087385,False,False,False,False
e1_rr_08019004_10_M,seasonal_naive,2,1347,-0.1543808755737401,-0.1825838606708854,1.012096862237834,0.8452278045476941,1.2245212531906402,-0.15624839975771182,False,False,False,False
e1_rr_08019004_10_M,seasonal_naive,3,1347,-0.0634043639071335,-0.075954011741683,0.9423932409049297,0.7794009434748631,1.1397014886038888,-0.059751843989959086,False,False,False,False
e1_rr_08019004_10_M,seasonal_naive,4,1345,-0.0143425630382794,-0.0186442947883982,0.947552091369671,0.7877572913508258,1.1418368565605266,-0.013590325602522988,False,False,False,False
e1_rr_08019004_10_M,seasonal_naive,5,1339,-0.0030093646451514,-0.0065764500455509,0.9461688622838937,0.7823387665811574,1.1456212176200846,-0.0028473671225002738,False,False,False,False
e1_rr_08019004_10_M,seasonal_naive,6,1334,-0.0152529826608716,-0.0140968484299925,0.946583162328856,0.779239332607844,1.139553515833296,-0.014438216562075048,False,False,False,False
e1_rr_08019004_10_M,seasonal_naive,7,1331,0.0,0.0,0.9314517720999232,0.7795691943087272,1.1258973662612608,0.0,False,False,False,False
e1_rr_08019004_10_M,stl_ridge_direct,1,1354,-2.505607302169429,-3.528790183312158,1.7793076794101776,1.5369982388191983,2.0617316436457274,-4.458246314336282,False,True,False,False
e1_rr_08019004_10_M,stl_ridge_direct,2,1347,-1.8903041027331748,-2.6216399483838395,1.619134270563257,1.391962980688651,1.895958269840861,-3.060656154521611,False,True,False,False
e1_rr_08019004_10_M,stl_ridge_direct,3,1347,-1.6663184200296062,-2.332787679834096,1.461083119319735,1.235369677890338,1.7331420837987848,-2.434629714916789,False,False,False,False
e1_rr_08019004_10_M,stl_ridge_direct,4,1345,-1.5445356711096188,-2.143643722418896,1.4317801262179086,1.208397907359909,1.7060290669618965,-2.2114354781293923,False,False,False,False
e1_rr_08019004_10_M,stl_ridge_direct,5,1339,-1.5216837927435356,-2.115656376271734,1.386685659845838,1.1693440905510337,1.6749394619102465,-2.110097094217287,False,False,False,False
e1_rr_08019004_10_M,stl_ridge_direct,6,1334,-1.5595723455572248,-2.1598131530556373,1.3203885774173785,1.1007636222028907,1.5760081462756608,-2.0592415107297883,False,False,False,False
e1_rr_08019004_10_M,stl_ridge_direct,7,1331,-1.5117208994212774,-2.0958939310238174,1.2641836659591137,1.064378319312807,1.5127770202987572,-1.9110928685373991,False,False,False,False
