station_id,model,horizon,condition,n,mae,rmse,bias,mae_persistence,rmse_persistence,skill_mae,skill_rmse,n_fidelity,observed_variance,predicted_variance,variance_retention,observed_sd,predicted_sd,std_ratio,correlation,observed_amplitude_q95_q05,predicted_amplitude_q95_q05,amplitude_ratio,variance_fidelity_directional_degradation,alpha_kge,temporal_variability,alpha_kge_status,temporal_variability_status,threshold_type,threshold_operator,threshold_min,threshold_max,threshold_unique_count,n_event,event_count,predicted_event_count,true_positive,false_positive,false_negative,precision,recall_pod,far,csi,event_bias,exceedance_intensity_error,candidate_generation_status,criterion_A,criterion_B,criterion_C,criterion_B_status,criterion_C_status,GHOST_SKILL,GHOST_SKILL_STATUS,adjudication_rationale
14047001_10_49,xgboost_direct,6,lags_only,295,7.259286065601046,23.991282034118083,-0.5608555363376344,9.754253399879413,33.7660662987783,0.2557825014377022,0.2894854312660602,295,552.9890124287926,23.099826524906153,0.04177266818277094,23.515718411921686,4.806227889406219,0.20438362992855116,0.003635508842064176,22.33875,14.898856544494631,0.6669512190473786,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,16.4103125,17.118958333333328,13,295.0,80.0,115.0,46.0,69.0,34.0,0.4,0.575,0.6,0.3087248322147651,1.4375,-12.74717241976478,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
14047001_10_49,xgboost_direct,7,lags_only,295,5.80033306452159,12.37772442969419,-0.0852318055045623,8.640040413344947,26.887331440064887,0.3286682947034942,0.539644740970831,295,144.44760495994873,20.515790085110094,0.14202928522628358,12.018635736220178,4.529435956618671,0.3768677290857942,0.10803735488844235,22.4,12.677179431915286,0.565945510353361,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,16.4103125,17.118958333333328,13,295.0,80.0,112.0,42.0,70.0,38.0,0.375,0.525,0.625,0.28,1.4,-9.422459509112619,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,sarima,1,lags_only,1095,5.4408535846459,8.624483795896737,-0.7087998844088836,5.6487369999031545,9.400027559770628,0.036801751481936276,0.08250441383735851,1095,86.22277654695341,33.38494138568105,0.38719399586373765,9.285622033388684,5.777970351748186,0.6222491429192472,0.426157019912179,26.659583333333337,17.374024890883522,0.6516990409658885,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,27,1095.0,248.0,196.0,106.0,90.0,142.0,0.5408163265306123,0.4274193548387097,0.45918367346938777,0.3136094674556213,0.7903225806451613,-8.926984583002588,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,sarima,2,lags_only,1094,6.096439350760336,9.51547146122261,-0.9415257991668373,7.002594115082998,11.075888410249773,0.12940272553722354,0.14088413418675583,1094,86.27339303730606,32.28958242985679,0.37427045921207985,9.288347163909522,5.6823923157290706,0.6117764781454741,0.2738275041884651,26.661875000000002,16.527591958155675,0.6198960860087924,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,27,1094.0,248.0,184.0,81.0,103.0,167.0,0.44021739130434784,0.32661290322580644,0.5597826086956522,0.23076923076923078,0.7419354838709677,-10.436507305694283,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,sarima,3,lags_only,1093,6.383648401046473,9.91567654249229,-1.1740489512648515,7.402643805091674,12.002247586883303,0.13765290224342777,0.17384835875834864,1093,86.2970510730445,31.29100320671513,0.36259643658309315,9.289620609747445,5.593836179824641,0.6021598098371339,0.19865252134805,26.664166666666667,16.96647749619193,0.636302559472148,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,27,1093.0,248.0,175.0,62.0,113.0,186.0,0.35428571428571426,0.25,0.6457142857142857,0.17174515235457063,0.7056451612903226,-11.511334391626537,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,sarima,4,lags_only,1092,6.5421780130475735,10.038656575291233,-1.4044102166122654,7.702730862745369,12.135692907258967,0.1506677138767584,0.17279906042393275,1092,86.33210588111622,30.217717447102668,0.35001714760339603,9.291507191038288,5.497064439053145,0.5916224705024278,0.17373679188963556,26.666458333333335,16.620942495956662,0.6232902130531642,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,26,1092.0,247.0,165.0,52.0,113.0,195.0,0.3151515151515151,0.21052631578947367,0.6848484848484848,0.14444444444444443,0.6680161943319838,-12.154703995923244,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,sarima,5,lags_only,1091,6.6364053901718565,10.165377456990417,-1.6317058923434462,7.976959775595142,12.309496828125466,0.1680532963854979,0.17418416049598703,1091,86.3538697595451,28.972532312874396,0.335509368526845,9.292678287745956,5.3826138922343665,0.5792317053881331,0.14648430462128548,26.66875,16.371819185948475,0.6138952589059657,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,26,1091.0,247.0,154.0,49.0,105.0,198.0,0.3181818181818182,0.19838056680161945,0.6818181818181818,0.13920454545454544,0.6234817813765182,-12.723329851028296,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,sarima,6,lags_only,1090,6.735062703182526,10.271606024511835,-1.8543957717017998,8.12228098719348,12.679550901873847,0.170791713091212,0.18990774168556354,1090,86.43050054130477,27.84414372878123,0.322156455815903,9.296800554024205,5.276755037784228,0.567588280196044,0.12442212900713735,26.671041666666667,16.120976042126035,0.6044374360628723,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,26,1090.0,247.0,145.0,42.0,103.0,205.0,0.2896551724137931,0.1700404858299595,0.7103448275862069,0.12,0.5870445344129555,-13.135933239944821,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,sarima,7,lags_only,1089,6.731922047390884,10.268011681246636,-2.0822987305065976,8.048094591464015,12.470475330916337,0.16353840391849916,0.1766142501568834,1089,86.43781629845256,27.156820423416274,0.3141775392572295,9.297194001334626,5.211220627014009,0.5605154228540278,0.12898463063874172,26.673333333333332,15.92427766668607,0.5970111597108,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,26,1089.0,247.0,133.0,39.0,94.0,208.0,0.2932330827067669,0.15789473684210525,0.706766917293233,0.11436950146627566,0.5384615384615384,-13.387545191374535,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,xgboost_direct,2,lags_only,1094,6.48376859566789,9.550758736837906,0.7619594210129328,7.002594115082998,11.075888410249773,0.07409047431402621,0.1376981797686307,1094,86.27339303730606,21.77306803232512,0.25237291899380937,9.288347163909522,4.666162023796979,0.502367314814379,0.20084997777880126,26.661875000000002,13.799906110763544,0.5175894835139517,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,27,1094.0,248.0,231.0,77.0,154.0,171.0,0.3333333333333333,0.31048387096774194,0.6666666666666666,0.19154228855721392,0.9314516129032258,-10.142685865406726,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,xgboost_direct,3,lags_only,1093,6.6836780410418735,9.690898436242264,0.8085566335962903,7.402643805091674,12.002247586883303,0.0971228365135281,0.1925763598783785,1093,86.2970510730445,21.81103224710712,0.25274365665920134,9.289620609747445,4.67022828640176,0.5027361700327532,0.17112429177788743,26.664166666666667,14.596640968322744,0.5474253574393628,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,27,1093.0,248.0,245.0,74.0,171.0,174.0,0.3020408163265306,0.29838709677419356,0.6979591836734694,0.1766109785202864,0.9879032258064516,-10.31352429064309,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,xgboost_direct,4,lags_only,1092,6.6223257039006445,9.721239204419609,0.6493642705658045,7.702730862745369,12.135692907258967,0.14026261310390015,0.19895474624239645,1092,86.33210588111622,21.828219350221122,0.2528401123480031,9.291507191038288,4.672067995034011,0.5028320916051432,0.16216687445496242,26.666458333333335,14.515124034881593,0.544321403819027,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,26,1092.0,247.0,221.0,67.0,154.0,180.0,0.3031674208144796,0.27125506072874495,0.6968325791855203,0.16708229426433915,0.8947368421052632,-10.606191583213233,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,xgboost_direct,5,lags_only,1091,6.758791763216071,9.924612556062659,0.8169861869233115,7.976959775595142,12.309496828125466,0.1527108129723753,0.19374344096776425,1091,86.3538697595451,23.996426036493826,0.27788477926134153,9.292678287745956,4.898614705862651,0.5271477774413372,0.13751629948055225,26.66875,14.567206859588623,0.5462275832046355,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,26,1091.0,247.0,234.0,77.0,157.0,170.0,0.32905982905982906,0.3117408906882591,0.6709401709401709,0.1905940594059406,0.9473684210526315,-10.709468681525301,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,xgboost_direct,6,lags_only,1090,6.6086707529374955,9.792638665734579,0.6723630409288062,8.12228098719348,12.679550901873847,0.18635285292918535,0.2276825305944098,1090,86.43050054130477,22.334889786744217,0.25841444451742435,9.296800554024205,4.725980299022015,0.508344808685428,0.151601646495654,26.671041666666667,13.726651144027707,0.5146649806776465,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,26,1090.0,247.0,213.0,72.0,141.0,175.0,0.3380281690140845,0.291497975708502,0.6619718309859155,0.18556701030927836,0.8623481781376519,-10.576586293028129,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005011_10_47,xgboost_direct,7,lags_only,1089,6.83340226081445,9.993312341725202,0.9280655352030048,8.048094591464015,12.470475330916337,0.15092918166467553,0.19864222681631424,1089,86.43781629845256,22.582681923885275,0.2612592831581003,9.297194001334626,4.752123938186511,0.5111352885079451,0.11334530120522654,26.673333333333332,13.736467170715333,0.5149887717088978,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,19.389583333333334,20.666666666666668,26,1089.0,247.0,247.0,80.0,167.0,167.0,0.32388663967611336,0.32388663967611336,0.6761133603238867,0.1932367149758454,1.0,-10.309533094310265,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005014_10_49,sarima,1,lags_only,686,7.616553422480013,10.344028652478276,-1.569510518998707,7.853721782898652,10.884115891090305,0.030198212640415743,0.04962159940378279,686,141.64351303607606,73.70950498853324,0.5203874389204094,11.901408027459443,8.585423984203299,0.7213788456285708,0.5422731165704775,37.229166666666664,26.94928014701409,0.723875460020524,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,27.916666666666668,30.583333333333332,22,686.0,132.0,87.0,46.0,41.0,86.0,0.5287356321839081,0.3484848484848485,0.47126436781609193,0.2658959537572254,0.6590909090909091,-14.020102379253196,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005014_10_49,sarima,2,lags_only,685,8.973864245071344,12.140613787323666,-2.24967825616242,9.918477549479904,13.533873268306673,0.0952377317684299,0.10294610074750081,685,143.0626197615043,68.47055986255533,0.4786055223698594,11.960878720290758,8.274693943739269,0.6918132134975882,0.3495902970120918,37.33804347826086,26.123140136655017,0.699638698312207,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,27.916666666666668,30.583333333333332,22,685.0,135.0,73.0,29.0,44.0,106.0,0.3972602739726027,0.21481481481481482,0.6027397260273972,0.16201117318435754,0.5407407407407407,-17.060818914260402,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005014_10_49,sarima,3,lags_only,685,9.469275022833141,12.957329543895176,-2.9468756377413645,10.85427897494426,14.768998050058837,0.12759981158658498,0.12266698797190537,685,142.13951498142805,64.08174319714078,0.4508369344408816,11.92222776923122,8.005107319526752,0.6714439175693542,0.2462991375517098,37.38804347826087,24.935354642636533,0.6669339265408498,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,27.916666666666668,30.583333333333332,22,685.0,132.0,70.0,17.0,53.0,115.0,0.24285714285714285,0.12878787878787878,0.7571428571428571,0.0918918918918919,0.5303030303030303,-19.946290806419242,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005014_10_49,sarima,4,lags_only,684,9.539065453705279,13.104690383033244,-3.4930159427933836,11.203183412054702,15.181860029897793,0.1485397406382566,0.13681918044126065,684,139.6896009637859,60.36353532892814,0.4321261920175232,11.819035534415907,7.769397359443532,0.6573630595169789,0.22064034643225755,37.40833333333334,24.249843766299247,0.64824710446779,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,27.916666666666668,30.583333333333332,22,684.0,128.0,63.0,15.0,48.0,113.0,0.23809523809523808,0.1171875,0.7619047619047619,0.08522727272727272,0.4921875,-21.21439035531147,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005014_10_49,sarima,5,lags_only,683,9.50151785029261,13.105282654556964,-4.12849501894822,11.189140493987532,15.120900014216206,0.1508268346976038,0.13330009177788493,683,138.0223077563621,57.06406483650559,0.41344088331891576,11.748289567267317,7.554076041218117,0.6429936883974179,0.2275130153529661,36.854166666666664,23.5242937685834,0.6383075754053156,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,27.916666666666668,30.583333333333332,22,683.0,131.0,53.0,15.0,38.0,116.0,0.2830188679245283,0.11450381679389313,0.7169811320754716,0.08875739644970414,0.40458015267175573,-21.43569975857062,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005014_10_49,sarima,6,lags_only,680,9.53150365946796,13.231976316610737,-4.73843360949834,11.10650315798603,15.120432930011173,0.1418087651994751,0.12489434807466458,680,136.29136463342408,53.49343220656864,0.3924931880346726,11.674389261688342,7.3139204402679034,0.6264927677433098,0.2175564297448566,36.94465579710144,22.702036782460254,0.6144877058034841,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,27.916666666666668,30.583333333333332,22,680.0,132.0,42.0,12.0,30.0,120.0,0.2857142857142857,0.09090909090909091,0.7142857142857143,0.07407407407407407,0.3181818181818182,-21.599234650626286,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005014_10_49,sarima,7,lags_only,678,9.5702250399212,13.3379442982199,-5.38406489979296,10.886158731069475,14.614348411763814,0.12088136170498372,0.08733910521227702,678,138.16649280038806,50.21434610991885,0.36343360167985544,11.754424392559086,7.086208161627687,0.6028545443801975,0.2369203929295365,37.395108695652176,22.070985792490525,0.5902104997773855,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,27.916666666666668,30.583333333333332,22,678.0,134.0,35.0,9.0,26.0,125.0,0.2571428571428571,0.06716417910447761,0.7428571428571429,0.05625,0.26119402985074625,-22.049058154074924,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005014_10_49,xgboost_direct,3,lags_only,685,10.365047149726088,13.619378182016378,3.33823288615459,10.85427897494426,14.768998050058837,0.045072715225718964,0.07784007176017461,685,142.13951498142805,77.55246562204543,0.5456080642471479,11.92222776923122,8.806387773772254,0.738652871277942,0.21596131433603646,37.38804347826087,24.37403659820556,0.651920623029599,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,27.916666666666668,30.583333333333332,22,685.0,132.0,125.0,41.0,84.0,91.0,0.328,0.3106060606060606,0.672,0.18981481481481483,0.946969696969697,-13.7488742892169,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
15005014_10_49,xgboost_direct,4,lags_only,684,10.50762386382306,13.435185732172242,3.9672511095707796,11.203183412054702,15.181860029897793,0.0620858842213737,0.11505008571320034,684,139.6896009637859,79.29005191986401,0.5676159955558876,11.819035534415907,8.90449616316746,0.7534029436867682,0.2575693728837013,37.40833333333334,25.66372933387757,0.6860431098385626,True,,,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,NOT_FROZEN_IN_PHASE_3_PREREGISTRATION,training-only fold-specific p75,>,27.916666666666668,30.583333333333332,22,684.0,128.0,136.0,36.0,100.0,92.0,0.2647058823529412,0.28125,0.7352941176470589,0.15789473684210525,1.0625,-12.617725410186251,POSITIVE_SKILL_SCREEN_REQUIRES_JOINT_ADJUDICATION,PASS,FAIL,FAIL,NOT_ADJUDICABLE_NO_PREDECLARED_MATERIALITY_CUTOFF,NOT_ADJUDICABLE_NO_PREDEFINED_DECISION_CONSEQUENCE_RULE,NO,NOT_ADJUDICABLE,"Positive RMSE skill is present, but the preregistration deliberately provides no universal materiality cutoff and does not establish criterion C automatically from diagnostic deterioration."
